bib_id,title,note_num,note_text,note_type,record_total_notes,record_typed_notes,w_count,o_count,a_count,aw_count,ow_count,source
13677414,880-02 al-Qawāʻid al-muqarrarah wa-al-fawāʼid al-muḥarrarah : manuscript / Muḥammad ibn Qāsim ibn Ismāʻīl al-Baqarī.,3,"Incipit: ""Bismillāh al-Raḥmān al-Raḥīm. Yaqūlu al-muʻtarif bi-dhunūbihi al-rājī min rabbihi satra ʻuyūbihi, Muḥammad ibn Qāsim ibn Ismāʻīl al-Muqrī: al-Ḥamdu lillāh ʻalá afḍālih, wa-ashhadu an lā ilāha illā Allāh waḥdahu, lā sharīka lah, shahādatan, shahādatan arjū bi-hā al-najāh min ʻadhābih, wa-ashhadu anna Sayyidanā Muḥammad ʻabduhu wa-rasūluh, al-muwaffaq fī aqwālihi wa-afʻālih, ṣallá Allāh wa-sallama ʻalayhi wa-ʻalá ālihi wa-ṣaḥbihi al-qāʼilīn bi-maqālih. Wa-baʻd, fa-qad saʼalanī baʻḍ al-ikhwān an ajmaʻa risālatan tashtamilu ʻalá mā yataʻallaqu bi-madhhab kull wāḥid min al-qurrāʼ bi-infirādih, sālikan ṭarīq al-ikhtiṣār, fa-ajabtuhu ilá suʼlih, ṭāliban lil-thawāb, sāʼilan min Allāh an yajʻalahā khāliṣatan li-wajhih. Wa-qad jamaʻtu fīhā mā istafadʹtuhu min durūs Shaykhī wa-qudwatī ... al-Syakh ʻAbd al-Raḥmān al-Yamanī ...""",w,10,7,1,4,2,0,0,zoe
13677417,880-02 al-Mukarrar fīmā tawātara min al-qirāʼāt al-sabʻ wa-taḥarrar : manuscript / ʻUmar ibn Qāsim al-Nashshār.,3,"Incipit: Starts with: ""Sūrat Umm al-Qurʼān. Qaraʼa ʻĀṣim wa-al-Kisāʼī 'Mālik' bi-alif baʻda al-mīm, wa-qaraʼ al-bāqūn 'Malik' bi-ghayr alif, wa-adgham al-mīm min 'al-Raḥīm' fī mīm 'Malik' Abū ʻAmr bi-khilāf ʻan al-Dūrī wa-al-Sūsī; fa-min riwāyat al-Dūrī al-iẓhār ashhar, wa-min riwāyat al-Sūsī al-idghām ashhar, wa-lā rawm fī hādhā al-idghām, limā fī dhālika min al-kulfah al-ḥāṣilah bi-inṭibāq al-shafatayn wa-al-waqf ʻalá 'Yawm al-Dīn' fīhi. Li-jamīʻ al-qurrāʼ fīhi arbaʻat awjuh ...""",w,11,7,1,4,2,0,0,zoe
13677425,880-02 al-Durr al-naẓīm fī faḍāʼil al-Qurʼān al-ʻAẓīm wa-al-āyāt wa-al-Dhikr al-Ḥakīm : manuscript / ʻAbd Allāh ibn Asʻad al-Yāfiʻī.,3,"Incipit: ""Bismillāh al-Raḥmān al-Raḥīm, wa-bi-hi thiqatī. al-Ḥamdu lillāh alladhī aṭlaʻa min āfāq Kitābih al-ʻAzīz nayyirāt awḍāḥ al-ghurar, wa-ḥaffahu bi-āthār al-karāmāt wa-karāmāt al-athar, wa-jaʻalahu baḥran yakhruju minhu fawāʼid al-jawāhir wa-nafāʼis al-durar, wa-amadda nārīyat al-afhām bi-nūrīyat al-ilhām, fa-tajallat minhu bawāhir al-āyāt wa-ʻajāʼib al-ʻibar. Wa-ṣallá Allāh ʻalá Sayyidinā Muḥammad, wa-ʻalá ālihi wa-sallama taslīman kathīran. Ammā baʻd, fa-inna Allāh jaʻala Kitābah lil-adwāʼ shifāʼ, wa-li-ṣadaʼ al-qulūb jalāʼ, fa-huwa al-nūr alladhī lā yushbihuhu nūr, wa-al-burhān alladhī tushfá bi-hi al-nufūs, wa-thushraḥu bi-hi al-ṣudūr, fa-raʼayt an ajmaʻa fī hādhā al-kitāb bayna kitāb al-Barq al-lāmiʻ wa-al-ghayth al-hāmiʻ maʻa [min] taʼlīf al-Faqīh al-Qāḍī Abī Bakr al-Ghassānī, wa-bayna kitāb fīhi Khawāṣṣ āyāt min al-Qurʼān wa-fawātiḥ min al-suwar lil-Imām Ḥujjat al-Islām, wa-sammaytuhu bi-al-Durr al-naẓīm fī faḍāʼil al-Qurʼān al-ʻAẓīm wa-al-āyāt wa-al-Dhikr al-Ḥakīm ...""",w,11,7,1,4,2,0,0,zoe
13677429,880-03 al-Jāmiʻ al-ṣaḥīḥ. Al-Juzʼ 9 : manuscript / Muḥammad ibn Ismāʻīl al-Bukhārī.,3,"Incipit: ""Bismillāh al-Raḥmān al-Raḥīm. Bāb al-Khurūj fī al-tijārah, wa-qawl Allāh taʻālá 'Fa-intashirū fī al-arḍ, wa-ibtaghū min faḍl Allāh'. Ḥaddathanā Muḥammad ibn Sallām, akhbaranā Mukhlid ibn Yazīd, qāl, anbaʼanā Ibn Jurayj, qāl, [akhbaranī ʻAṭāʼ ʻan ʻUbayd] ibn ʻUmayr anna Abā Mūsá al-Ashʻarī istaʼdhana ʻannī ʻUmar ibn al-Khaṭṭāb, raḍiya Allāh ʻanhu, fa-lam yuʼdhin la-hu, wa-ka-annahu kāna mashghūlan, fa-rajiʻa Abū Mūsá, fa-farigha ʻUmar, raḍiya Allāh ʻanhu, fa-qāl: A-lam asmaʻ ṣawt ʻAbd Allāh ibn Qays? Iʼdhunū la-hu. Qīl: Qad rajiʻ. Fa-daʻāhu, fa-qāl: Kunnā nuʼmaru bi-dhālik. Fa-qāl: Taʼtīnī ʻalá dhālika bi-al-bayyinah ...""",w,12,7,1,4,2,0,0,zoe
13677439,880-02 Insān al-ʻuyūn fī sīrat al-Amīn al-Maʼmūn. Al-Juzʼ al-thālith : manuscript / Nūr al-Dīn ʻAlī ibn Ibrāhīm al-Ḥalabī.,3,"Incipit: ""Bismillāh al-Raḥmān [al-Raḥīm], wa-bi-hi thiqatī. Ghazwat Banī Liḥyān, bi-nāḥiyat ʻAsfān. Wa-Liḥyān bi-kasr al-Lām wa-fatʹḥihā, qabīlah min Hudhayl. [Lā] yakhfá an baʻda muḍī sittat ashhur min Ghazwat Banī Qurayẓah, ghazā Rasūl Allāh, ṣallá Allāh ʻalayhi wa-sallam, Banī Liḥyān, yaṭlubuhum bi-aṣḥāb al-Rajīʻ, ay, wa-hum Khubayb wa-aṣḥābuhu alladhīna qutilū bi-Biʼr Maʻūnah, ka-mā sayaʼtī dhikr dhālik fī al-sarāyā, ay, li-annahu, ṣallá Allāh ʻalayhi wa-sallam, wajada, ay, ḥazina, wajdan shadīdan ʻalá aṣḥābihi al-maqtūlīn bi-al-Rajīʻ, wa-arāda an yantaqima min Hudhayl, fa-amar aṣḥābahu bi-al-tahayyuʼ, wa-aẓhara annahu yurīdu al-Shām, li-yudrika min al-qawm gharrah, ay, ghaflah ...""",w,10,7,1,4,2,0,0,zoe
13677445,880-03 al-Mawāhib al-ladunīyah bi-al-minaḥ al-Muḥammadīyah. Al-Juzʼ al-awwal : manuscript / Aḥmad ibn Muḥammad ibn Abī Bakr al-Khaṭīb al-Qasṭallānī.,3,"Incipit: First leaf and title page missing. Starts with: ""... Qāla ʻAbd Allāh: Fa-wallāh laqad raʼytuhum ṣarʻá Yawm Badr, thumma suḥibū ilá al-Qalīb, Qalīb Badr. Thumma qāala Rasūl Allāh, ṣallá Allāh ʻalayhi wa-sallam, wa-atbaʻa aṣḥāb al-Qalīb laʻnah, wa-ustudilla bi-hādhā al-Ḥadīth ʻalá anna man ʻaraḍ la-hu fī ṣalātihi mā yamnaʻu inʻiqādahā ibtidāʼan, lā tabṭulu ṣalātuhu. Fa-law kānat najāsah fa-azālahā fī al-ḥāl wa-lā athara la-hā ṣaḥḥat ṣalātuhu ittifāqan, wa-ustudilla bi-hi ayḍan ʻalá ṭahārat farth mā yuʼkalu laḥmuhu, ʻalá anna izālat al-najāsah laysat bi-farḍ, wa-huwa ḍaʻīf ...""",w,9,7,1,4,2,0,0,zoe
13677448,880-03 al-Shamāʼil : manuscript / Muḥammad ibn ʻĪsá al-Tirmidhī.,3,"Incipit: ""Kitāb Shamāʼil Sharīf. Bismillāh al-Raḥmān al-Raḥīm wa-bi-hi nastaʻīn. al-Ḥamdu lillāh wa-salāmun ʻalá ʻibādihi alladhīna iṣṭafá. Qāla al-Shaykh al-ḥāfiẓ Abū ʻĪsá ibn Sūrah al-Tirmidhī al-muṣannif, raḥimahu Allāh: Bāb mā jāʼa fī khalq Rasūl Allāh, ṣallá Allāh ʻalayhi wa-sallam, ḥaddathanā Abū Rajāʼ Qutaybah ibn Saʻīd ʻan Mālik ibn Anas, ʻan Rabīʻah ibn Abī ʻAbd al-Raḥmān, ʻn Anas ibn Mālik, annahu samiʻahu yaqūl: Kāna Rasūl Allāh, ṣallá Allāh ʻalayhi wa-sallam, laysa bi-al-ṭawīl al-bāʼin, wa-la bi-al-qaṣīr, wa-lā bi-al-abyaḍ al-amhaq, wa-lā bi-al-ādam ...""",w,12,7,1,4,2,0,0,zoe
13677450,880-02 Kitāb al-Arbaʻīn al-Nawawīyah : manuscript / Abū Zakarīyā Yaḥyá ibn Sharaf al-Nawawī.,3,"Incipit: ""Bismillāh al-Raḥmān al-Raḥīm, wa-bi-hi nastaʻīn. Qāla al-Shaykh al-Imām al-ʻālim al-ʻallāmah, al-awḥad al-wariʻ, al-qudwah al-ḥāfiẓ, Muḥyī al-Dīn, muftī al-Muslimīn, ʻālim al-ʻulamāʼ, awḥad al-ʻālamīn, Abū Zakarīyā, Yaḥyá ibn Sharaf al-Marwī ibn Ḥasan ibn Ḥusayn al-Nawawī al-Shāfiʻī, akrama Allāh tharāh wa-jaʻala al-jannah maʼwāh: al-Ḥamdu lillāh Rabb al-ʻĀlamīn, qayyūm al-samāwāt wa-al-araḍīn, mudabbir al-khalāʼiq ajmaʻīn, bāʻith al-rusul, ṣalawāt Allāh wa-salāmuhu ʻalayhim ajmaʻīn, ilá al-mukallafīn, li-hidāyatihim wa-bayān sharāʼiʻ al-dīn bi-al-dilālāt al-qaṭʻīyah wa-wāḍiḥāt al-barāhīn ...""",w,12,7,1,4,2,0,0,zoe
13677464,880-02 Talkhīṣ wa-ikhtiṣār li-khuṭbat al-ʻAllāmah al-Qasṭallānī fī sharḥihi ʻalá al-Bukhārī : manuscript / Sulaymān ibn ʻUmar al-ʻUjaylī al-Jamal.,3,"Incipit: ""Bismillāh al-Raḥmān al-Raḥīm, wa-bi-hi nastaʻīn. al-Ḥamdu lillāh alladhī sharaḥ bi-maʻārif ʻawārif al-Sunnah al-Nabawīyah ṣudūr awliyāʼih, wa-rawwaḥa bi-samāʻ Aḥādīthihā al-ṭayyibah arwāḥ ahl widādih wa-aṣfiyāʼih. Aḥmaduhu ʻalá mā waffaqa min irshādih wa-asdá min ālāʼih, wa-ashkuruhu ʻalá faḍlihi al-mutawātir al-kāmil al-wāfir, wa-asʼaluhu al-mazīd min ʻaṭāʼih wa-kashf ghiṭāʼih ... Wa-baʻd, fa-yaqūlu al-ʻabd al-faqīr, al-qalīl al-biḍāʻah al-kathīr al-taqṣīr, Sulaymān al-Jamal, khādim al-fuqarāʼ: Lammā raʼaytu al-Imām al-Qasṭallānī afād fī khuṭbat sharḥihi ʻalá Ṣaḥīḥ al-Bukhārī wa-ajād ... raʼaytu fī ʻibāratihi ṭūlan lā taḥtamiluhu ḍaʻafat al-ʻuqūl ka-amthālī, fa-aḥbabtu an akhtaṣirahā wa-ulakhkhiṣahā fī hādhihi al-awrāq li-yashula ʻalá al-qāṣir mithlī muṭālaʻatuhā wa-tafahhumuhā ...""",w,11,7,1,4,2,0,0,zoe
13677470,880-02 al-Abḥāth allatī ka-al-baḥr al-jārī ʻalá ākhir Ḥadīth fī al-Bukhārī : manuscript / Tāj al-ʻĀrifīn ibn Muwaffaq al-Dīn.,3,"Incipit: ""Bismillāh al-Raḥmān al-Raḥīm, wa-bi-hi nastaʻīn ʻalá al-qawm al-kāfirīn. al-Ḥamdu lillāh alladhī jaʻala lil-dhunūb mukaffirāt, wa-hiya al-dhikr wa-al-ṣawm wa-sāʼir al-ʻibādāt, wa-jaʻala naql al-aqdām lil-masājid ʻalá ṭahārah li-adāʼ al-ṣalawāt māḥiyan lil-dhunūb wa-rāfiʻan lil-darajāt. Aḥmaduhu, subḥānahu wa-taʻālá, ʻalá mā asdá min al-ʻaṭīyāt, wa-ashkuruhu fī sāʼir al-azmān wa-al-awqāt ... Wa-baʻd, fa-yaqūlu al-ʻabd al-faqīr, al-muʻtarif bi-al-ʻajz wa-al-taqṣīr, al-Sayyid Tāj al-ʻĀrifīn ibn Muwaffaq al-Dīn, maḥá Allāh ʻanhu sayyiʼātihi, wa-rafaʻa li-khidmat al-ʻilm darajātih: Qad aradtu an aktuba kitābah jāmiʻah, lil-fawāʼid ḥāwiyah, lil-abḥāth wa-al-taḥqīqāt wa-al-farāʼid ʻalá Ḥadīth khatama bi-hi jāmiʻuhu al-Imām al-Bukhārī ... wa-sammaytuhu al-Abḥāth allatī ka-al-baḥr al-jārī ʻalá ākhir Ḥadīth fī al-Bukhārī ...""",w,12,7,1,4,2,0,0,zoe
13677478,880-02 al-Itʹḥāfāt al-sanīyah bi-al-Aḥādīth al-Qudsīyah : manuscript / Muḥammad ʻAbd al-Raʼūf ibn Tāj al-ʻĀrifīn al-Munāwī.,3,"Incipit: ""Bismillāh al-Raḥmān al-Raḥīm, wa-bi-hi thiqatī. al-Ḥamdu lillāh alladhī anzala ahl al-Ḥadīth aʻlā manāzil al-tashrīf, wa-al-ṣalāh wa-al-salām ʻalá Sayyidinā Muḥammad alladhī shahidat al-āy al-Qurʼānīyah wa-al-Aḥādīth al-Qudsīyah bi-annahu al-sayyid al-ʻafīf, wa-ʻalá ālihi wa-ṣaḥbihi al-maʻṣūmīn fī maqālihim ʻan al-taḥrīf. Wa-baʻd, fa-yaqūlu al-ʻabd al-ḍaʻīf al-rājī ʻafwa rabbihi al-raʼūf al-laṭīf, Muḥammad ʻAbd al-Raʼūf ibn al-Munāwī al-Ḥaddādī, kafāhu Allāh sharr kull munāwin wa-muʻādī: Hādhā kitāb awradtu fīhi mā waqaftu ʻalayhi bi-mā lam usbaq min al-Aḥādīth al-Qudsīyah al-wāridah bi-al-asānīd min Khayr al-Barīyah, murattiban la-hu ʻalá bābayn, al-awwal fīmā ṣaddarahu al-Muṣṭafá, ʻalayhi al-ṣalāh wa-al-salām, bi-lafẓ 'Qāla ʻazza wa-jall', wa-al-thānī fīmā ṣuddira bi-ghayrihā, wa-qawl Allāh taʻālá fī ḍimnihi. Wa-rattabtu kilā al-bābayn ʻalá ḥurūf al-muʻjam, sāʼilahu an yaghfira lī mā irtakabtuhu min al-dhunūb wa-yarḥam, innahu jawwād karīm, raʼūf raḥīm. Wa-sammaytuhu: 'al-Itʹḥāfāt al-sanīyah bi-al-Aḥādīth al-Qudsīyah' ...""",w,15,7,1,4,2,0,0,zoe
13677480,880-02 al-Ḥabāʼik fī akhbār al-malāʼik : manuscript / Jalāl al-Dīn ʻAbd al-Raḥmān ibn Abī Bakr al-Suyūṭī.,3,"Incipit: ""Bismillāh al-Raḥmān al-Raḥīm. al-Ḥamdu lillāh jāʻil al-malāʼikah rusulan ulī ajniḥah mathná wa-thulāth wa-rubāʻ, wa-al-ṣalāh wa-al-salām ʻalá Sayyidinā Muḥammad wa-al-āl wa-al-ṣuḥb wa-al-atbāʻ. Wa-baʻd, fa-hādhā taʻlīq laṭīf jamaʻtuhu fī akhbār al-malāʼikah al-abrār, istawʻabtu fīhi mā waradat fīhi al-Aḥādīth wa-al-āthār, wa-khatamtuhu bi-fawāʼid yabtahiju bi-hā ulī al-abṣār, wa-sammaytuhu al-Ḥabāʼik fī akhbār al-malāʼik. Wa-Allāh al-mustaʻān wa-ʻalayh al-tuklān ...""",w,12,7,1,4,2,0,0,zoe
13677626,880-02 Kunūz al-asrār fī al-ṣalāh ʻalá al-Nabī al-Mukhtār : manuscript / ʻAbd Allāh al-Khayyāṭ ibn Muḥammad al-Hārūshī al-Maghribī al-Fāsī.,3,"Incipit: ""Bismillāh al-Raḥmān al-Raḥīm, wa-ṣallá Allāh ʻalá Sayyidinā Muḥammad wa-ālihi wa-sallam. Kitāb Kunūz al-asrār. al-Ḥamdu lillāh fātiḥ kunūz al-asrār li-awliyāʼihi al-ṣāliḥīn, wa-māniḥ futūḥāt al-istibṣār li-man taqarraba ilayhi bi-al-ṣalāh ʻalá Sayyid al-Mursalīn, wa-kāshif al-ḥujub wa-al-astār li-man jaʻalahā hijjīrāhu fī kull waqt wa-ḥīn, wa-al-ṣalāh wa-al-salām ʻalá al-Nabī al-Mukhtār wa-ʻalá ālihi al-ṭayyibīn al-ṭāhirīn. Wa-baʻd, fa-yaqūlu aḥwaj al-wará li-ʻafw rabbihi wa-maghfiratih, ʻAbd Allāh al-Khayyāṭ ibn Muḥammad al-Hārūshī al-Maghribī al-Fāsī manshaʼan wa-dāran, thumma al-Tūnisī riḥlatan wa-mazāran: Hādhihi ṣalawāt jayyidāt ʻaẓīmat al-ujūr wa-al-mathūbāt, tumḥaqu bi-hā, in shāʼ Allāh, al-sayyiʼāt, wa-tanmū al-ḥasanāt, wa-turfaʻu bi-hā al-darajāt, jamaʻtuhā maḥabbatan fī Sayyid al-Sādāt, wa-afḍal ahl al-araḍīn wa-al-samāwāt, wa-ʻalá ālihi wa-aṣḥābihi al-hudāt ... wa-sammaytuhā bi-Kunūz al-asrār fī al-ṣalāh ʻalá al-Nabī al-Mukhtār ...""",w,15,7,1,4,2,0,0,zoe
13677665,880-03 al-Muʻjam al-wajīz min Aḥādīth al-Rasūl al-ʻAzīz : manuscript / ʻAbd Allāh ibn Ibrāhīm al-Mīrghanī.,3,"Incipit: ""Bismillāh al-Raḥmān al-Raḥīm. al-Ḥamdu lillāh ḥaqqa ḥamdih, wa-kamā yanbaghī li-kamāl kibriyāʼih wa-majdih, wa-al-ṣalāh wa-al-salām ʻalá Rasūlih wa-ʻabdih wa-jamīʻ man ursila min ʻindih, al-nāṭiqīn bi-jawāhir al-durar, wa-al-mursalīn bi-anwār al-ghurar, wa-ʻalá āl al-mafākhir wa-aṣḥāb al-mashāʻir, wa-ʻalá kull awwal wa-ākhir, wa-bāṭin wa-ẓāhir. Wa-ashhadu an lā ilāh illā Allāh al-wāḥid al-akbar, wa-ashhadu anna Muḥammadan Rasūl Allāh, al-ḥabīb al-afkhar, ʻalayhi min al-ṣalāh wa-al-salām al-aʻṭar. Ammā baʻd, fa-hādhā 'al-Muʻjam al-wajīz min Aḥādīth al-Rasūl al-ʻAzīz' iltaqaṭtuhu min akmām al-anwār wa-anwār al-azʹhār lil-ittiʻāẓ wa-al-ihtidāʼ wa-al-istirshād wa-al-iqtidāʼ, fa-inna khayr al-hady hadyu Muḥammad ...""",w,9,7,1,4,2,0,0,zoe
13677719,880-02 Sharḥ Nukhbat al-fikr fī muṣṭalaḥ ahl al-athar : manuscript / Aḥmad ibn ʻAlī ibn Ḥajar al-ʻAsqalānī.,3,"Incipit: ""Bismillāh al-Raḥmān al-Raḥīm. al-Ḥamdu lillāh alladhī lam yazal ʻāliman qadīran, ḥayyan qayyūman, samīʻan baṣīran. Wa-ashhadu an lā ilāha illā Allāh waḥdahu lā sharīka la-hu, wa-ukabbiruhu takbīran, wa-ṣallá Allāh ʻalá Sayyidinā Muḥammad alladhī arsalahu ilá al-nās kāffatan bashīran wa-nadhīran, wa-ʻalá āl Muḥammad wa-ṣaḥbihi, wa-sallama taslīman kathīran. Ammā baʻd, fa-inna al-taṣānīf fī iṣṭilāḥ ahl al-Ḥadīth qad kathurat lil-aʼimmah fī al-qadīm wa-al-ḥadīth, fa-min awwal man ṣannafa fī dhālika al-Qāḍī Abū Muḥammad al-Rāmhurmuzī fī kitābih 'al-Muḥaddith al-fāḍil', lākinnahu lam yastawʻib ... fa-saʼalanī baʻḍ al-ikhwān an ulakhkhiṣa min dhālika al-muhimm, fa-lakhkhaṣtuhu fī awrāq laṭīfah sammaytuhā 'Nukhbat al-fikr fī muṣṭalaḥ ahl al-athar', ʻalá tartīb ibtakartuhu wa-sabīl intahajtuhu ... fa-raghiba ilayya thāniyan an aḍaʻa ʻalayhā sharḥan yaḥullu rumūzahā, wa-yaftaḥu kunūzahā, wa-yūḍiḥu mā khafiya ʻalá al-mubtadī min dhālika, fa-ajabtuhu ilá suʼālihi ...""",w,13,7,1,4,2,0,0,zoe
13678375,880-02 Sharḥ ʻUqūd al-jumān fī ʻilm al-maʻānī wa-al-bayān : manuscript / Jalāl al-Dīn ʻAbd al-Raḥmān al-Suyūṭī.,3,"Incipit: ""Bismillāh al-Raḥmān al-Raḥīm. al-Ḥamdu lillāh al-munazzah ʻan al-mumāthalah wa-al-tashbīh, wa-ashhadu an lā ilāh [illā] Allāh waḥdahu lā sharīka la-h, shahādata mukhliṣ fī al-tanzīh, wa-ashhadu anna Muḥammadan ʻabduhu wa-rasūluh, dhū al-muʻjizāt allatī lā yaʻtarīhā shawb al-tamwīh, ṣallá [Allāh] wa-sallama ʻalayh wa-ʻalá ālihi wa-ṣaḥbihi wa-ʻithratih [wa-ʻitratih] wa-dhurrihi [wa-dhurrīyatih]. Hādhā taʻlīq ʻallaqtuhu li-yuntafaʻa bi-hi fī ḥall urjūzatī allatī naẓamtuhā fī ʻilm al-maʻānī wa-al-bayān wa-sammaytuhā ʻUqūd al-jumān, idh lam yattasiʻ waqtī li-kitābat sharḥ ʻalayh kamā artaḍīh, maʻa ilḥāḥ qārīhi ʻalayya fī dhālik, fa-najaztu la-hum hādhihi al-ʻujālah li-tuʻīnahum ʻalá fahm maqāṣidihā. Wa-billāh astaʻīn fī maṣādir al-umūr wa-mawāridihā ...""",w,11,7,1,4,2,0,0,zoe
13678381,880-02 al-Kashf al-mubīn al-mulakhkhaṣ min al-Shabrakhītī ʻalá al-Arbaʻīn : manuscript / Qāsim ʻAmmār al-Zawāwī.,3,"Incipit: ""Bismillāh al-Raḥmān al-Raḥīm, wa-bi-hi nastaʻīn. Rabbi yassir. al-Ḥamdu lillāh alladhī waffaqa li-ḥaml al-Ḥadīth man iṣṭafāhu min al-anām, wa-hadá man irtaḍāhu li-fahm mā fīhi min al-aḥkām, wa-ashhadu an lā ilāha illā Allāh, waḥdahu, lā sharīka la-h, al-Malik al-ʻallām, wa-ashhadu anna Sayyidanā Muḥammadan ʻabduhu wa-rasūluh alladhī ūtiya jawāmiʻ al-kalim wa-badāyiʻ al-ḥikam al-ʻiẓām, ṣallá Allāh ʻalayhi wa-ʻalá ālihi wa-ṣaḥābatihi al-kirām, ṣalātan mutaḍāʻifah ʻalá mamarr al-shuhūr wa-al-aʻwām, wa-sallama taslīman. Wa-baʻd, fa-inna ūlá mā unfiqat fīhi min nafāʼis al-aʻmār wa-istuʻmilat fīhi al-afkār wa-al-asmāʻ wa-al-abṣār Ḥadīth Rasūl Allāh, ṣallá Allāh ʻalayhi wa-sallam, wa-kānat al-Arbaʻūn allatī allafahā walī Allāh al-ʻAllāmah Muḥyī al-Dīn Abū Zakarīyā Yaḥyá ibn Sharaf al-Dīn al-Nawāwī min jawāmiʻ kalimihi, ṣallá Allāh ʻalayhi wa-sallam ... wa-kāna sharḥ al-ʻAllāmah Sayyidī Ibrāhīm ibn Marʻī ibn ʻAṭīyah al-Shabrākhītī al-Mālikī min aḥsan mā ṣunnifa ʻalayhā min al-shurrāḥ ... lākin, lammā kānat ʻibāratuhu ṭawīlah ... fa-aḥbabtu an ulakhkhiṣa minhu mā tadʻū al-ḥājah ilayh ... wa-sammaytuhu bi-al-Kashf al-mubīn al-mulakhkhaṣ min al-Shabrakhītī ʻalá al-Arbaʻīn ...""",w,10,7,1,4,2,0,0,zoe
13678385,880-02 Mawlid al-Nabī : manuscript / Aḥmad ibn Muḥammad al-Dardīr.,3,"Incipit: ""Bismillāh al-Raḥmān al-Raḥīm. al-Ḥamdu lillāh al-wājib al-wujūd, al-wāsiʻ al-karam wa-al-jūd, al-munazzah ʻan al-wālid wa-al-mawlūd, alladhī baʻatha fīnā nabīyahu wa-ḥabībahu Muḥammadan, ṣallá Allāh ʻalayhi wa-sallam, bi-al-āyāt al-bayyināt wa-al-muʻjizāt al-bāhirāt, fa-aẓhara bi-hi dīnahu al-qawīm, wa-hadá bi-hi [ilá] al-ṣirāṭ al-mustaqīm, wa-khaṣṣahu bi-al-shafāʻah al-ʻuẓmá wa-al-maqām al-asmá, wa-akhadha ʻan anbiyāʼihi al-mawāthīq wa-al-ʻuhūd: La-in jāʼakum rasūl muṣaddiq li-mā maʻakum la-tuʼminunna bi-hi wa-li-tanṣurannahu ḥattá yuballigha risālat al-Malik al-maʻbūd. Fa-lammā aqarrū bi-dhālika, qāl: Ishhadū wa-anā maʻakum min al-shāhidīn, fa-dalla dhālika ʻalá annahu afḍal khalq Allāh wa-ashraf rusul Allāh ...""",w,11,7,1,4,2,0,0,zoe
13678388,880-02 al-Shifā bi-taʻrīf ḥuqūq al-Muṣṭafá : manuscript / ʻIyāḍ ibn Mūsá ibn ʻIyāḍ al-Yaḥṣubī.,3,"Incipit: ""Bismillāh al-Raḥmān al-Raḥīm. Qāla al-Faqīh al-Qāḍī al-Imām Abū al-Faḍl ʻIyāḍ ibn Mūsá ibn ʻIyāḍ al-Yaḥṣubī, raḍiya Allāh ʻanh: al-Ḥamdu lillāh al-munfarid bi-ismihi al-asmá, al-mukhtaṣṣ bi-al-mulk al-aʻazz al-aḥmá, alladhī laysa dūnahu muntahá, wa-lā warāʼahu marmá, al-ẓāhir lā takhayyulan wa-lā wahman, wa-al-bāṭin taqddusan lā ʻadman, wasiʻa kull shayʼ raḥmatan wa-ʻilaman, wa-asbagha ʻalá awliyāʼihi niʻaman ʻammā, wa-baʻatha fīhim rasūlan min anfusihim ...""",w,12,7,1,4,2,0,0,zoe
13678394,880-02 al-Shifā bi-taʻrīf ḥuqūq al-Muṣṭafá : manuscript / ʻIyāḍ ibn Mūsá ibn ʻIyāḍ al-Yaḥṣubī.,3,"Incipit: ""Bismillāh al-Raḥmān al-Raḥīm. Wa-ṣallá Allāh ʻalá Sayyidinā Muḥammad wa-ālihi wa-ṣaḥbihi wa-sallam. Qāla al-Qāḍī al-Imām al-ḥāfiẓ, muḥyī al-Sunnah, Abū al-Faḍl ʻIyāḍ ibn Mūsá ibn ʻIyāḍ al-Yaḥṣubī, raḍiya Allāh ʻanh wa-arḍāh: al-Ḥamdu lillāh al-munfarid bi-ismihi al-asmá, al-mukhtaṣṣ bi-al-mulk al-aʻazz al-aḥmā [al-aḥmá], alladhī laysa dūnahu muntahá, wa-lā warāʼahu marmá, al-ẓāhir, yaqīnan wa-qaṭʻan, lā takhayyulan wa-wahman, wa-al-bāṭin taqddusan lā ʻadaman, wasiʻa kull shayʼ raḥmatan [wa-]ʻilaman, wa-asbagha ʻalá awliyāʼihi niʻaman ʻamman, wa-baʻatha fīhim rasūlan min anfusihim, ʻAraban wa-ʻajaban [wa-ʻAjaman], wa-azkāhum maḥtidan wa-manmá ...""",w,16,7,1,4,2,0,0,zoe
