bib,title,note_num,note_text,note_type,record_total_notes,record_typed_notes,o_count,w_count,a_count,aw_count,ow_count,source
13677434,880-02 ʻArf al-taʻrīf bi-al-Mawlid al-Sharīf : manuscript / Muḥammad ibn Muḥammad ibn al-Jazarī.,16,"In good naskh script, in black ink on white paper; headings and markings in red; text within red frame; catchwords.",o,33,4,3,0,1,0,0,zoe
13677439,880-02 Insān al-ʻuyūn fī sīrat al-Amīn al-Maʼmūn. Al-Juzʼ al-thālith : manuscript / Nūr al-Dīn ʻAlī ibn Ibrāhīm al-Ḥalabī.,4,Secundo folio: fa-ʻalá bukāʼī hādhā.,o,10,7,4,1,2,0,0,zoe
13677439,880-02 Insān al-ʻuyūn fī sīrat al-Amīn al-Maʼmūn. Al-Juzʼ al-thālith : manuscript / Nūr al-Dīn ʻAlī ibn Ibrāhīm al-Ḥalabī.,5,15.5 x 20.7 cm; written surface: 10 x 15.5 cm; 25-29 lines per page.,o,10,7,4,1,2,0,0,zoe
13677439,880-02 Insān al-ʻuyūn fī sīrat al-Amīn al-Maʼmūn. Al-Juzʼ al-thālith : manuscript / Nūr al-Dīn ʻAlī ibn Ibrāhīm al-Ḥalabī.,6,Binding: In marbled cardboard binding with flap and red leather spine.,o,10,7,4,1,2,0,0,zoe
13677439,880-02 Insān al-ʻuyūn fī sīrat al-Amīn al-Maʼmūn. Al-Juzʼ al-thālith : manuscript / Nūr al-Dīn ʻAlī ibn Ibrāhīm al-Ḥalabī.,7,"In fair naskh/ruqʻah script, in black ink, on white paper; headings and markings in red; some notes and corrections on the margins; many wormholes with some loss of text; catchwords.",o,10,7,4,1,2,0,0,zoe
13677445,880-03 al-Mawāhib al-ladunīyah bi-al-minaḥ al-Muḥammadīyah. Al-Juzʼ al-awwal : manuscript / Aḥmad ibn Muḥammad ibn Abī Bakr al-Khaṭīb al-Qasṭallānī.,4,Secundo folio: al-rūḥ min amr Rabbī.,o,9,7,4,1,2,0,0,zoe
13677445,880-03 al-Mawāhib al-ladunīyah bi-al-minaḥ al-Muḥammadīyah. Al-Juzʼ al-awwal : manuscript / Aḥmad ibn Muḥammad ibn Abī Bakr al-Khaṭīb al-Qasṭallānī.,5,"14.5 x 20.5 cm; written surface: 9.5 x 15.5 cm, 21-24 lines per page.",o,9,7,4,1,2,0,0,zoe
13677445,880-03 al-Mawāhib al-ladunīyah bi-al-minaḥ al-Muḥammadīyah. Al-Juzʼ al-awwal : manuscript / Aḥmad ibn Muḥammad ibn Abī Bakr al-Khaṭīb al-Qasṭallānī.,6,Binding: In marbled cardboard with flap and red leather spine (in 36 mostly unnumbered quires).,o,9,7,4,1,2,0,0,zoe
13677445,880-03 al-Mawāhib al-ladunīyah bi-al-minaḥ al-Muḥammadīyah. Al-Juzʼ al-awwal : manuscript / Aḥmad ibn Muḥammad ibn Abī Bakr al-Khaṭīb al-Qasṭallānī.,7,"In fair naskh/ruqʻah script, in black ink on white paper; some headings in red some notes and corrections on the margins; catchwords.",o,9,7,4,1,2,0,0,zoe
13677448,880-03 al-Shamāʼil : manuscript / Muḥammad ibn ʻĪsá al-Tirmidhī.,4,Secundo folio: qaṭṭu aḥsan minh.,o,12,7,4,1,2,0,0,zoe
13677448,880-03 al-Shamāʼil : manuscript / Muḥammad ibn ʻĪsá al-Tirmidhī.,5,14 x 20 cm; written surface: 8 x 13 cm; 15 lines per page.,o,12,7,4,1,2,0,0,zoe
13677448,880-03 al-Shamāʼil : manuscript / Muḥammad ibn ʻĪsá al-Tirmidhī.,6,Binding: In cardboard binding with flap.,o,12,7,4,1,2,0,0,zoe
13677448,880-03 al-Shamāʼil : manuscript / Muḥammad ibn ʻĪsá al-Tirmidhī.,7,"In good naskh script, in black ink on white aging paper; headings and markings in red; text within frames of blue and gold; some corrections on the margins in black and red; some notes in Arabic and Ottoman Turkish on the margins; titles of the paragraphs on the different traits of the Prophet are written on the margins in red and numbered (1-53 ""maṭlab""); catchwords.",o,12,7,4,1,2,0,0,zoe
13677450,880-02 Kitāb al-Arbaʻīn al-Nawawīyah : manuscript / Abū Zakarīyā Yaḥyá ibn Sharaf al-Nawawī.,4,Secundo folio: jamīʻ niʻamihi wa-asʼaluhu.,o,12,7,4,1,2,0,0,zoe
13677450,880-02 Kitāb al-Arbaʻīn al-Nawawīyah : manuscript / Abū Zakarīyā Yaḥyá ibn Sharaf al-Nawawī.,5,16 x 22.8 cm; written surface: 7x12; 13 lines per page.,o,12,7,4,1,2,0,0,zoe
13677450,880-02 Kitāb al-Arbaʻīn al-Nawawīyah : manuscript / Abū Zakarīyā Yaḥyá ibn Sharaf al-Nawawī.,6,Binding: In marbled cardboard with flap.,o,12,7,4,1,2,0,0,zoe
13677450,880-02 Kitāb al-Arbaʻīn al-Nawawīyah : manuscript / Abū Zakarīyā Yaḥyá ibn Sharaf al-Nawawī.,7,"In good and clear naskh script, in black ink, on white thick paper; headings in red, numerous commentaries on the margins; catchwords.",o,12,7,4,1,2,0,0,zoe
13677464,880-02 Talkhīṣ wa-ikhtiṣār li-khuṭbat al-ʻAllāmah al-Qasṭallānī fī sharḥihi ʻalá al-Bukhārī : manuscript / Sulaymān ibn ʻUmar al-ʻUjaylī al-Jamal.,4,Secundo folio: baʻda ṣalāt al-Jumʻah bi-al-Jāmiʻ al-Azʹhar.,o,11,7,4,1,2,0,0,zoe
13677464,880-02 Talkhīṣ wa-ikhtiṣār li-khuṭbat al-ʻAllāmah al-Qasṭallānī fī sharḥihi ʻalá al-Bukhārī : manuscript / Sulaymān ibn ʻUmar al-ʻUjaylī al-Jamal.,5,16.5 x 22.8 cm; written surface: 11.5 x 17 cm; 25-27 lines per page.,o,11,7,4,1,2,0,0,zoe
13677464,880-02 Talkhīṣ wa-ikhtiṣār li-khuṭbat al-ʻAllāmah al-Qasṭallānī fī sharḥihi ʻalá al-Bukhārī : manuscript / Sulaymān ibn ʻUmar al-ʻUjaylī al-Jamal.,6,Binding: Unbound (in three unnumbered quires).,o,11,7,4,1,2,0,0,zoe
13677464,880-02 Talkhīṣ wa-ikhtiṣār li-khuṭbat al-ʻAllāmah al-Qasṭallānī fī sharḥihi ʻalá al-Bukhārī : manuscript / Sulaymān ibn ʻUmar al-ʻUjaylī al-Jamal.,7,"In fair naskh script, in black ink, on white paper; headings and keywords in red; many notes and commentaries on the margins; catchwords.",o,11,7,4,1,2,0,0,zoe
13677470,880-02 al-Abḥāth allatī ka-al-baḥr al-jārī ʻalá ākhir Ḥadīth fī al-Bukhārī : manuscript / Tāj al-ʻĀrifīn ibn Muwaffaq al-Dīn.,4,Secundo folio: wa-lākin khalā min al-alif allatī qabla al-tāʼ.,o,12,7,4,1,2,0,0,zoe
13677470,880-02 al-Abḥāth allatī ka-al-baḥr al-jārī ʻalá ākhir Ḥadīth fī al-Bukhārī : manuscript / Tāj al-ʻĀrifīn ibn Muwaffaq al-Dīn.,5,16.5 x 22.3 cm; written surface: 9 x 16.5 cm; 21 lines per page.,o,12,7,4,1,2,0,0,zoe
13677470,880-02 al-Abḥāth allatī ka-al-baḥr al-jārī ʻalá ākhir Ḥadīth fī al-Bukhārī : manuscript / Tāj al-ʻĀrifīn ibn Muwaffaq al-Dīn.,6,Binding: Unbound.,o,12,7,4,1,2,0,0,zoe
13677470,880-02 al-Abḥāth allatī ka-al-baḥr al-jārī ʻalá ākhir Ḥadīth fī al-Bukhārī : manuscript / Tāj al-ʻĀrifīn ibn Muwaffaq al-Dīn.,7,"In fair naskh script, in black ink, on white paper; catchwords.",o,12,7,4,1,2,0,0,zoe
13677478,880-02 al-Itʹḥāfāt al-sanīyah bi-al-Aḥādīth al-Qudsīyah : manuscript / Muḥammad ʻAbd al-Raʼūf ibn Tāj al-ʻĀrifīn al-Munāwī.,4,Secundo folio: al-dīn wa-ammā allatī baynī wa-baynaka.,o,15,7,4,1,2,0,0,zoe
13677478,880-02 al-Itʹḥāfāt al-sanīyah bi-al-Aḥādīth al-Qudsīyah : manuscript / Muḥammad ʻAbd al-Raʼūf ibn Tāj al-ʻĀrifīn al-Munāwī.,5,14 x 21 cm; written surface: 9 x 15 cm; 25 lines per page.,o,15,7,4,1,2,0,0,zoe
13677478,880-02 al-Itʹḥāfāt al-sanīyah bi-al-Aḥādīth al-Qudsīyah : manuscript / Muḥammad ʻAbd al-Raʼūf ibn Tāj al-ʻĀrifīn al-Munāwī.,6,Binding: Unbound.,o,15,7,4,1,2,0,0,zoe
13677478,880-02 al-Itʹḥāfāt al-sanīyah bi-al-Aḥādīth al-Qudsīyah : manuscript / Muḥammad ʻAbd al-Raʼūf ibn Tāj al-ʻĀrifīn al-Munāwī.,7,"In good and clear naskh script, in black ink, on white paper; headings, keywords and markings in red; some notes and corrections on the margins; catchwords.",o,15,7,4,1,2,0,0,zoe
13677480,880-02 al-Ḥabāʼik fī akhbār al-malāʼik : manuscript / Jalāl al-Dīn ʻAbd al-Raḥmān ibn Abī Bakr al-Suyūṭī.,4,Secundo folio: ʻan Abī Dharr qāla Rasūl Allāh.,o,12,7,4,1,2,0,0,zoe
13677480,880-02 al-Ḥabāʼik fī akhbār al-malāʼik : manuscript / Jalāl al-Dīn ʻAbd al-Raḥmān ibn Abī Bakr al-Suyūṭī.,5,15 x 21.3 cm; written surface: 8.5 x 16.5 cm; 27 lines per page.,o,12,7,4,1,2,0,0,zoe
13677480,880-02 al-Ḥabāʼik fī akhbār al-malāʼik : manuscript / Jalāl al-Dīn ʻAbd al-Raḥmān ibn Abī Bakr al-Suyūṭī.,6,"Binding: In dark brown leather binding with flap, cover and flap tooled with central medallions and decorative frames.",o,12,7,4,1,2,0,0,zoe
13677480,880-02 al-Ḥabāʼik fī akhbār al-malāʼik : manuscript / Jalāl al-Dīn ʻAbd al-Raḥmān ibn Abī Bakr al-Suyūṭī.,7,"In small naskh/ruqʻah script, in black ink, on white paper; headings in red; some notes and corrections on the margins; some soiling; some leaves damaged at the top with some loss of text; catchwords.",o,12,7,4,1,2,0,0,zoe
13677538,880-02 Bulūgh al-maʼārib fī akhbār al-ʻaqārib : manuscript / Jalāl al-Dīn ʻAbd al-Raḥmān ibn Abī Bakr al-Suyūṭī.,23,16 x 22 cm; written surface: varies; lines per page vary.,o,41,4,3,0,1,0,0,zoe
13677538,880-02 Bulūgh al-maʼārib fī akhbār al-ʻaqārib : manuscript / Jalāl al-Dīn ʻAbd al-Raḥmān ibn Abī Bakr al-Suyūṭī.,24,Binding: In marbled cardboard with flap.,o,41,4,3,0,1,0,0,zoe
13677538,880-02 Bulūgh al-maʼārib fī akhbār al-ʻaqārib : manuscript / Jalāl al-Dīn ʻAbd al-Raḥmān ibn Abī Bakr al-Suyūṭī.,25,"In fair naskh script, in black ink, on white paper; markings in red; catchwords.",o,41,4,3,0,1,0,0,zoe
13677626,880-02 Kunūz al-asrār fī al-ṣalāh ʻalá al-Nabī al-Mukhtār : manuscript / ʻAbd Allāh al-Khayyāṭ ibn Muḥammad al-Hārūshī al-Maghribī al-Fāsī.,4,Secundo folio: jamaʻtuhā maḥabbatan fī Sayyid al-Sādāt.,o,15,7,4,1,2,0,0,zoe
13677626,880-02 Kunūz al-asrār fī al-ṣalāh ʻalá al-Nabī al-Mukhtār : manuscript / ʻAbd Allāh al-Khayyāṭ ibn Muḥammad al-Hārūshī al-Maghribī al-Fāsī.,5,10.5 x 15.5 cm; written surface: 6 x 13.5 cm; 15 lines per page.,o,15,7,4,1,2,0,0,zoe
13677626,880-02 Kunūz al-asrār fī al-ṣalāh ʻalá al-Nabī al-Mukhtār : manuscript / ʻAbd Allāh al-Khayyāṭ ibn Muḥammad al-Hārūshī al-Maghribī al-Fāsī.,6,Binding: In blackish green buckram binding with flap.,o,15,7,4,1,2,0,0,zoe
13677626,880-02 Kunūz al-asrār fī al-ṣalāh ʻalá al-Nabī al-Mukhtār : manuscript / ʻAbd Allāh al-Khayyāṭ ibn Muḥammad al-Hārūshī al-Maghribī al-Fāsī.,7,"In beautiful Maghribi script, in black ink, on white paper; text fully vocalized in red; keywords in gold; some notes and corrections on the margins; catchwords.",o,15,7,4,1,2,0,0,zoe
13677665,880-03 al-Muʻjam al-wajīz min Aḥādīth al-Rasūl al-ʻAzīz : manuscript / ʻAbd Allāh ibn Ibrāhīm al-Mīrghanī.,4,Secundo folio: hijratuhu ilá Allāh wa-Rasūlih.,o,9,7,4,1,2,0,0,zoe
13677665,880-03 al-Muʻjam al-wajīz min Aḥādīth al-Rasūl al-ʻAzīz : manuscript / ʻAbd Allāh ibn Ibrāhīm al-Mīrghanī.,5,16.8 x 24.3 cm; written surface: 9.5 x 16 cm; 21 lines per page.,o,9,7,4,1,2,0,0,zoe
13677665,880-03 al-Muʻjam al-wajīz min Aḥādīth al-Rasūl al-ʻAzīz : manuscript / ʻAbd Allāh ibn Ibrāhīm al-Mīrghanī.,6,Binding: Unbound (in six unnumbered quires).,o,9,7,4,1,2,0,0,zoe
13677665,880-03 al-Muʻjam al-wajīz min Aḥādīth al-Rasūl al-ʻAzīz : manuscript / ʻAbd Allāh ibn Ibrāhīm al-Mīrghanī.,7,"In good naskh script, in black ink, on white paper; headings and markings in red; catchwords.",o,9,7,4,1,2,0,0,zoe
13677696,880-02 al-Munabbihāt ʻalá al-istiʻdād li-yawm al-maʻād : manuscript / Aḥmad ibn Muḥammad al-Ḥajarī.,8,12 x 16.5 cm; written surface: 8.7 x 12 cm; 15 lines per page.,o,17,4,3,0,1,0,0,zoe
13677696,880-02 al-Munabbihāt ʻalá al-istiʻdād li-yawm al-maʻād : manuscript / Aḥmad ibn Muḥammad al-Ḥajarī.,9,Binding: In marbled cardboard with flap.,o,17,4,3,0,1,0,0,zoe
13677696,880-02 al-Munabbihāt ʻalá al-istiʻdād li-yawm al-maʻād : manuscript / Aḥmad ibn Muḥammad al-Ḥajarī.,10,"In fair naskh/ruqʻah script, in black ink, on white paper; headings and markings in red; some notes and corrections on the margins; catchwords.",o,17,4,3,0,1,0,0,zoe
13677719,880-02 Sharḥ Nukhbat al-fikr fī muṣṭalaḥ ahl al-athar : manuscript / Aḥmad ibn ʻAlī ibn Ḥajar al-ʻAsqalānī.,4,Secundo folio: ʻalim anna al-Muḥaddithīn baʻda al-Khaṭīb.,o,13,7,4,1,2,0,0,zoe
13677719,880-02 Sharḥ Nukhbat al-fikr fī muṣṭalaḥ ahl al-athar : manuscript / Aḥmad ibn ʻAlī ibn Ḥajar al-ʻAsqalānī.,5,11 x 17 cm; written surface: 6.5 x 14 cm; 17 lines per page.,o,13,7,4,1,2,0,0,zoe
13677719,880-02 Sharḥ Nukhbat al-fikr fī muṣṭalaḥ ahl al-athar : manuscript / Aḥmad ibn ʻAlī ibn Ḥajar al-ʻAsqalānī.,6,Binding: In marbled cardboard with flap.,o,13,7,4,1,2,0,0,zoe
13677719,880-02 Sharḥ Nukhbat al-fikr fī muṣṭalaḥ ahl al-athar : manuscript / Aḥmad ibn ʻAlī ibn Ḥajar al-ʻAsqalānī.,7,"In good naskh script, in black ink, on white paper; headings and markings in red; some notes and corrections on the margins; catchwords; folio 25 is written in a different hand.",o,13,7,4,1,2,0,0,zoe
13678375,880-02 Sharḥ ʻUqūd al-jumān fī ʻilm al-maʻānī wa-al-bayān : manuscript / Jalāl al-Dīn ʻAbd al-Raḥmān al-Suyūṭī.,4,Secundo folio: al-faṣīḥ al-muʻrib ʻammā fī al-ḍamīr.,o,11,7,4,1,2,0,0,zoe
13678375,880-02 Sharḥ ʻUqūd al-jumān fī ʻilm al-maʻānī wa-al-bayān : manuscript / Jalāl al-Dīn ʻAbd al-Raḥmān al-Suyūṭī.,5,16.5 x 22 cm; written surface: 9.5 x 14.5 cm; 23 lines per page.,o,11,7,4,1,2,0,0,zoe
13678375,880-02 Sharḥ ʻUqūd al-jumān fī ʻilm al-maʻānī wa-al-bayān : manuscript / Jalāl al-Dīn ʻAbd al-Raḥmān al-Suyūṭī.,6,Binding: In cardboard cover with light brown leather spine.,o,11,7,4,1,2,0,0,zoe
13678375,880-02 Sharḥ ʻUqūd al-jumān fī ʻilm al-maʻānī wa-al-bayān : manuscript / Jalāl al-Dīn ʻAbd al-Raḥmān al-Suyūṭī.,7,"In good naskh script, in black ink, on white paper; markings in red; some notes and corrections on the margins; some wormholes; catchwords.",o,11,7,4,1,2,0,0,zoe
13678381,880-02 al-Kashf al-mubīn al-mulakhkhaṣ min al-Shabrakhītī ʻalá al-Arbaʻīn : manuscript / Qāsim ʻAmmār al-Zawāwī.,4,Secundo folio: qabla al-shurūʻ fī al-maqṣūd.,o,10,7,4,1,2,0,0,zoe
13678381,880-02 al-Kashf al-mubīn al-mulakhkhaṣ min al-Shabrakhītī ʻalá al-Arbaʻīn : manuscript / Qāsim ʻAmmār al-Zawāwī.,5,16.5 x 22.5 cm; written surface: 10.5 x 17.5 cm; 25 lines per page.,o,10,7,4,1,2,0,0,zoe
13678381,880-02 al-Kashf al-mubīn al-mulakhkhaṣ min al-Shabrakhītī ʻalá al-Arbaʻīn : manuscript / Qāsim ʻAmmār al-Zawāwī.,6,Binding: In light brown leather binding with flap.,o,10,7,4,1,2,0,0,zoe
13678381,880-02 al-Kashf al-mubīn al-mulakhkhaṣ min al-Shabrakhītī ʻalá al-Arbaʻīn : manuscript / Qāsim ʻAmmār al-Zawāwī.,7,"In good naskh script, in black ink, on white paper; the phrases of al-Shabrakhītī and markings in purple; some corrections on the margins; catchwords.",o,10,7,4,1,2,0,0,zoe
13678385,880-02 Mawlid al-Nabī : manuscript / Aḥmad ibn Muḥammad al-Dardīr.,4,Secundo folio: yuṣallūn ʻalá al-Nabī.,o,11,7,4,1,2,0,0,zoe
13678385,880-02 Mawlid al-Nabī : manuscript / Aḥmad ibn Muḥammad al-Dardīr.,5,16.5 x 23.3 cm; written surface: 9 x 16.5 cm; 21 lines per page.,o,11,7,4,1,2,0,0,zoe
13678385,880-02 Mawlid al-Nabī : manuscript / Aḥmad ibn Muḥammad al-Dardīr.,6,Binding: In marbled cardboard binding with flap.,o,11,7,4,1,2,0,0,zoe
13678385,880-02 Mawlid al-Nabī : manuscript / Aḥmad ibn Muḥammad al-Dardīr.,7,"In good naskh/ruqʻah script, in black ink, on white paper; numerous commentaries on the margins; catchwords.",o,11,7,4,1,2,0,0,zoe
13678388,880-02 al-Shifā bi-taʻrīf ḥuqūq al-Muṣṭafá : manuscript / ʻIyāḍ ibn Mūsá ibn ʻIyāḍ al-Yaḥṣubī.,4,Secundo folio: ālihi wa-sallama taslīman kathīran.,o,12,7,4,1,2,0,0,zoe
13678388,880-02 al-Shifā bi-taʻrīf ḥuqūq al-Muṣṭafá : manuscript / ʻIyāḍ ibn Mūsá ibn ʻIyāḍ al-Yaḥṣubī.,5,15.5 x 21.3 cm; written surface: 10 x 15 cm; 21 lines per page.,o,12,7,4,1,2,0,0,zoe
13678388,880-02 al-Shifā bi-taʻrīf ḥuqūq al-Muṣṭafá : manuscript / ʻIyāḍ ibn Mūsá ibn ʻIyāḍ al-Yaḥṣubī.,6,Binding: The 31 numbered quires of the manuscript are kept within a red leather cover with flap; cover and flap embossed with beautiful metallic medallion.,o,12,7,4,1,2,0,0,zoe
13678388,880-02 al-Shifā bi-taʻrīf ḥuqūq al-Muṣṭafá : manuscript / ʻIyāḍ ibn Mūsá ibn ʻIyāḍ al-Yaḥṣubī.,7,"In good naskh script, in black ink, on white paper; headings in red, with some in green; catchwords.",o,12,7,4,1,2,0,0,zoe
13678394,880-02 al-Shifā bi-taʻrīf ḥuqūq al-Muṣṭafá : manuscript / ʻIyāḍ ibn Mūsá ibn ʻIyāḍ al-Yaḥṣubī.,4,Secundo folio: ghayruhu mushāhadan fa-hum bi-mushāhadat.,o,16,7,4,1,2,0,0,zoe
13678394,880-02 al-Shifā bi-taʻrīf ḥuqūq al-Muṣṭafá : manuscript / ʻIyāḍ ibn Mūsá ibn ʻIyāḍ al-Yaḥṣubī.,5,16 x 21 cm; written surface: 9.5 x 16.5 cm; 21 lines per page.,o,16,7,4,1,2,0,0,zoe
13678394,880-02 al-Shifā bi-taʻrīf ḥuqūq al-Muṣṭafá : manuscript / ʻIyāḍ ibn Mūsá ibn ʻIyāḍ al-Yaḥṣubī.,6,Binding: In dark green buckram binding with flap and dark brown leather spine.,o,16,7,4,1,2,0,0,zoe
13678394,880-02 al-Shifā bi-taʻrīf ḥuqūq al-Muṣṭafá : manuscript / ʻIyāḍ ibn Mūsá ibn ʻIyāḍ al-Yaḥṣubī.,7,"In fair naskh/ruqʻah script, in black ink, on white paper; headings in red, text within red frame; some corrections on the margins; catchwords.",o,16,7,4,1,2,0,0,zoe
13678409,880-02 Mukhtaṣar Bahjat al-sāmiʻīn wa-al-nāẓirīn bi-Mawlid Sayyid al-awwalīn wa-al-ākhirīn : manuscript / Ḥasan ibn ʻAlī al-Madābighī.,4,Secundo folio: ṣifātihi al-ẓāhirah wa-al-bāṭinah.,o,12,7,4,1,2,0,0,zoe
13678409,880-02 Mukhtaṣar Bahjat al-sāmiʻīn wa-al-nāẓirīn bi-Mawlid Sayyid al-awwalīn wa-al-ākhirīn : manuscript / Ḥasan ibn ʻAlī al-Madābighī.,5,16.3 x 22.5 cm; written surface: 10 x 15.5 cm; 15 lines per page.,o,12,7,4,1,2,0,0,zoe
13678409,880-02 Mukhtaṣar Bahjat al-sāmiʻīn wa-al-nāẓirīn bi-Mawlid Sayyid al-awwalīn wa-al-ākhirīn : manuscript / Ḥasan ibn ʻAlī al-Madābighī.,6,Binding: In marbled orange cardboard with flap and decorations in silver and black; spine in red leather.,o,12,7,4,1,2,0,0,zoe
13678409,880-02 Mukhtaṣar Bahjat al-sāmiʻīn wa-al-nāẓirīn bi-Mawlid Sayyid al-awwalīn wa-al-ākhirīn : manuscript / Ḥasan ibn ʻAlī al-Madābighī.,7,"In beautiful naskh/ruqʻah script, in black ink, on white paper; some markings in red numerous notes and commentaries on the margins and interlinear; catchwords.",o,12,7,4,1,2,0,0,zoe
13678412,880-02 al-Shifā bi-taʻrīf ḥuqūq al-Muṣṭafá : manuscript / ʻIyāḍ ibn Mūsá ibn ʻIyāḍ al-Yaḥṣubī.,4,Secundo folio: wa-khaṣṣahum min maʻrifatihi.,o,9,7,4,1,2,0,0,zoe
13678412,880-02 al-Shifā bi-taʻrīf ḥuqūq al-Muṣṭafá : manuscript / ʻIyāḍ ibn Mūsá ibn ʻIyāḍ al-Yaḥṣubī.,5,17.5 x 24 cm; written surface: 10 x 16.5 cm; 21 lines per page.,o,9,7,4,1,2,0,0,zoe
13678412,880-02 al-Shifā bi-taʻrīf ḥuqūq al-Muṣṭafá : manuscript / ʻIyāḍ ibn Mūsá ibn ʻIyāḍ al-Yaḥṣubī.,6,Binding: In marbled cardboard with flap and dark red leather on spine and flap.,o,9,7,4,1,2,0,0,zoe
13678412,880-02 al-Shifā bi-taʻrīf ḥuqūq al-Muṣṭafá : manuscript / ʻIyāḍ ibn Mūsá ibn ʻIyāḍ al-Yaḥṣubī.,7,"In beautiful naskh/ruqʻah script, in black ink, on white paper; headings in purple; some corrections on the margins; some wormholes on the margins without loss of text; catchwords.",o,9,7,4,1,2,0,0,zoe
13678414,880-02 al-Āyāt al-ʻaẓīmah al-bāhirah fī miʻrāj Sayyid al-dunyā wa-al-ākhirah : manuscript / ʻAlī ibn Muḥammad al-Ujhūrī.,4,Secundo folio: min takdhībihim la-hu wa-ramyihi bi-al-siḥr.,o,14,7,4,1,2,0,0,zoe
13678414,880-02 al-Āyāt al-ʻaẓīmah al-bāhirah fī miʻrāj Sayyid al-dunyā wa-al-ākhirah : manuscript / ʻAlī ibn Muḥammad al-Ujhūrī.,5,17.5 x 23.5 cm; written surface: 9.5 x 15.5 cm; 23 lines per page.,o,14,7,4,1,2,0,0,zoe
13678414,880-02 al-Āyāt al-ʻaẓīmah al-bāhirah fī miʻrāj Sayyid al-dunyā wa-al-ākhirah : manuscript / ʻAlī ibn Muḥammad al-Ujhūrī.,6,Binding: Unbound (in four unnumbered quires).,o,14,7,4,1,2,0,0,zoe
13678414,880-02 al-Āyāt al-ʻaẓīmah al-bāhirah fī miʻrāj Sayyid al-dunyā wa-al-ākhirah : manuscript / ʻAlī ibn Muḥammad al-Ujhūrī.,7,"In fair naskh script, in black ink, on white paper; some words and phrases are underlined; some leaves are water damaged without loss of text; some corrections on the margins; catchwords.",o,14,7,4,1,2,0,0,zoe
13678437,880-02 Mukhtaṣar Bahjat al-sāmiʻīn wa-al-nāẓirīn bi-Mawlid Sayyid al-awwalīn wa-al-ākhirīn : manuscript / Ḥasan ibn ʻAlī al-Madābighī.,4,Secundo folio: maqālat qāʼil in raqqaqa al-bulaghāʼ.,o,10,7,4,1,2,0,0,zoe
13678437,880-02 Mukhtaṣar Bahjat al-sāmiʻīn wa-al-nāẓirīn bi-Mawlid Sayyid al-awwalīn wa-al-ākhirīn : manuscript / Ḥasan ibn ʻAlī al-Madābighī.,5,16.5 x 23.8 cm; written surface: 8 x 16.5 cm; 21 lines per page.,o,10,7,4,1,2,0,0,zoe
13678437,880-02 Mukhtaṣar Bahjat al-sāmiʻīn wa-al-nāẓirīn bi-Mawlid Sayyid al-awwalīn wa-al-ākhirīn : manuscript / Ḥasan ibn ʻAlī al-Madābighī.,6,Binding: Unbound (in three unnumbered quires).,o,10,7,4,1,2,0,0,zoe
13678437,880-02 Mukhtaṣar Bahjat al-sāmiʻīn wa-al-nāẓirīn bi-Mawlid Sayyid al-awwalīn wa-al-ākhirīn : manuscript / Ḥasan ibn ʻAlī al-Madābighī.,7,"In fair ruqʻah script, in black ink, on white paper; some notes and Ḥadīths on the margins; catchwords.",o,10,7,4,1,2,0,0,zoe
13678440,880-02 Taqyīdāt ʻalá Mawlid al-Muṣṭafá : manuscript / ʻAlī al-Shinnāwī.,4,Secundo folio: badalan aw ʻaṭf bayān.,o,9,7,4,1,2,0,0,zoe
13678440,880-02 Taqyīdāt ʻalá Mawlid al-Muṣṭafá : manuscript / ʻAlī al-Shinnāwī.,5,17 x 25 cm; written surface: 9.5 x 19.5 cm; 26 lines per page.,o,9,7,4,1,2,0,0,zoe
13678440,880-02 Taqyīdāt ʻalá Mawlid al-Muṣṭafá : manuscript / ʻAlī al-Shinnāwī.,6,Binding: Unbound (in two unnumbered quires).,o,9,7,4,1,2,0,0,zoe
13678440,880-02 Taqyīdāt ʻalá Mawlid al-Muṣṭafá : manuscript / ʻAlī al-Shinnāwī.,7,"In good naskh/ruqʻah script, in black ink, on white paper; the phrases of al-Madābighī's abridgment of al-Ghayṭīs ""Mawlid"" in red, preceded by the word ""qawluhu"" (his saying); markings in red; catchwords.",o,9,7,4,1,2,0,0,zoe
13678443,880-02 Jamʻ al-nihāyah fī badʼ al-khayr wa-ghāyatih : manuscript / ʻAbd Allāh ibn Saʻd ibn Abī Jamrah.,8,21.8 x 28 cm; written surface: 15 x 22 cm; 32 lines per page.,o,19,3,2,0,1,0,0,zoe
13678443,880-02 Jamʻ al-nihāyah fī badʼ al-khayr wa-ghāyatih : manuscript / ʻAbd Allāh ibn Saʻd ibn Abī Jamrah.,9,Binding: In dark brown leather binding with flap; covers and flap embossed with central medallion and tooled with decorative frames.,o,19,3,2,0,1,0,0,zoe
13678446,880-03 al-Jāmiʻ al-ṣaḥīḥ. Al-Juzʼ 2 : manuscript / Muḥammad ibn Ismāʻīl al-Bukhārī.,4,Secundo folio: dhahaba shakk Ibrāhīm.,o,10,7,4,1,2,0,0,zoe
13678446,880-03 al-Jāmiʻ al-ṣaḥīḥ. Al-Juzʼ 2 : manuscript / Muḥammad ibn Ismāʻīl al-Bukhārī.,5,13.8 x 32.5 cm; written surface: 13.5 x 22 cm; 35 lines per page.,o,10,7,4,1,2,0,0,zoe
