bib_id,title,note_num,note,type,source
12849062,Gradual (fragment).,1,Script: written in late Caroline minuscule.,o,zoe
12849062,Gradual (fragment).,2,"Decoration: 2- and 3-line Mass initials are in red square capitals; 1-line initial ""A"" of Alleluias is in red; other 1-line initials are in brown square capitals; rubrics written in red rustic capitals; the first line of each Mass is written in brown rustic capitals; punctuated with the punctus; interlinear neumes in the St. Gall style; a later hand has added reference numbers in Roman numerals over the abbreviated chants.",o,zoe
12849074,Gradual (fragment).,1,Script: written in late Caroline minuscule.,o,zoe
12849074,Gradual (fragment).,2,Decoration: 2-line initials are in red and green; 1-line initials of Kyries and of antiphons on fol. 1 are in red; 1-line initials of hymn verses and of chants on fol. 1v are in brown rustic capitals highlighted with red; rubrics written in red rustic capitals; punctuated with the punctus; hyphenation is in the same ink as the text; interlinear neumes are in the St. Gall style.,o,zoe
12849077,Moralia in Iob (fragment).,1,Script: written in late Caroline minuscule.,o,zoe
12849077,Moralia in Iob (fragment).,2,"Decoration: 1-line initials are in brown rustic capitals filled or dotted with red; the lower loop of the letter ""g"" is usually dotted with red; punctuated with the punctus, punctus elevatus, and punctus interrogativus.",o,zoe
12849082,Homiliary (fragment).,1,Script: written in late Caroline minuscule.,o,zoe
12849082,Homiliary (fragment).,2,"Decoration: 1-line initials are in brown rustic capitals; punctuated with the punctus, punctus elevatus, and punctus interrogativus; hyphenation and accents have been added by a later hand.",o,zoe
12849234,Homiliary (fragment).,1,Script: written in early gothic script (littera textualis).,o,zoe
12849234,Homiliary (fragment).,2,"Decoration: 3-line initial ""I"" and 2-line round ""E"" are in red; rubrics written in red in the same script as the text; the first letter ""M"" of the Bible lesson on fol. 1r is in red; punctuated with the punctus, punctus elevatus, and punctus interrogativus; hyphenation in the same ink as the text.",o,zoe
12849243,Imago Mundi (fragment).,1,Script: written in late Caroline minuscule.,o,zoe
12849243,Imago Mundi (fragment).,2,"Decoration: 1-line initials in brown rustic capitals; the initials that begin new chapters are dotted with orange; punctuated with the punctus; hyphenation is in the same ink as the text; the marginal chapter headings are written by a contemporary hand in brown minuscule and are encircled in orange, with an orange line connecting each circle; the same orange is used to adorn the chapter initials and to mark roman numerals in the text.",o,zoe
12849263,Lectionary or Missal (fragment).,1,Script: written in Beneventan script.,o,zoe
12849263,Lectionary or Missal (fragment).,2,"Decoration: 3- and 4-line initials are written on the inner vertical bounding line; one of them is a plain red square capital ""I""; the others are brown square capitals filled with red foliate ornamentation; 1-line initials are brown, highlighted with red; rubrics written in red minuscule; punctuated with the punctus, punctus elevatus, and punctus versus.",o,zoe
12849279,Medical Recipes (fragment).,1,Script: written in early gothic script (littera textualis); the added entries on fol. 2r are written in a French or Italian cursive hand from the second half of the fourteenth century; the upper portion of fol. 2v is written in littera textualis currens from the thirteenth century; the verses on animals are in a littera textualis from the latter thirteenth or early fourteenth century.,o,zoe
12849279,Medical Recipes (fragment).,2,Decoration: punctuated with the punctus and punctus elevatus; hyphenation is in the same ink as the text.,o,zoe
12849284,Noted Missal (fragment).,1,"Script: written in two sizes of late Caroline script, with a larger script for the lessons and prayers and a smaller script for the chants.",o,zoe
12849284,Noted Missal (fragment).,2,"Decoration: 1- and 2-line initials are in red square capitals with round ""D""; other 1-line initials are in brown rustic capitals; rubrics written in red minuscule with occasional rustic capital and uncial forms; punctuated with the punctus and punctus elevatus; hyphenation and accents are in the same ink as the text; interlinear neumes in the St. Gall style.",o,zoe
12849294,Sacramentary (fragment).,1,Script: written in early gothic script (littera textualis).,o,zoe
12849294,Sacramentary (fragment).,2,"Decoration: 6-line Romanesque initial ""D"" in brown with intertwining brown vines ending in leaves; the letter and vines are decorated with bands filled with circles one of which has a 5-pointed asterisk in the center compartment; 2-line initials are in red square capitals; 1-line initials in red square capitals; rubrics written in red in the same script as the text; the first line of the mass for Christmas Eve is written in red capitals; punctuated with the punctus and punctus elevatus; hyphenation is in the same ink as the text.",o,zoe
12849300,Missal (fragment).,1,"Script: written in two sizes of late Caroline minuscule, with a smaller script for the chants and a larger one for the lessons.",o,zoe
12849300,Missal (fragment).,2,"Decoration: 3-line initial ""I"" at the beginning of the lesson is in red; 1-line chant initials are in red uncials; 1-line initials within the lessons are in brown rustic capitals highlighted with red; rubrics are written in red minuscule; punctuated with the punctus and punctus elevatus.",o,zoe
12849308,Commentary on Priscian's Institutiones Grammaticae (fragment).,1,"Script: written in Caroline minuscule in a minute, highly abbreviated scholastic hand.",o,zoe
12849308,Commentary on Priscian's Institutiones Grammaticae (fragment).,2,Decoration: 1-line initials are in brown; the lemmata are set apart from the preceding commentary by paragraph marks in brown; punctuated with the punctus.,o,zoe
12849313,Canticles (from a Psalter) (fragment).,1,Script: written in late Caroline minuscule.,o,zoe
12849313,Canticles (from a Psalter) (fragment).,2,"Decoration: 3-line initial ""D"" is in red with blue flourishes; 1-line initials are in red square capitals; rubrics written in red rustic capitals; punctuated with the punctus and punctus versus; hyphenation is in the same ink as the text.",o,zoe
12849322,Psalter (Gallican) (fragment).,1,Script: written in late Caroline minuscule.,o,zoe
12849322,Psalter (Gallican) (fragment).,2,"Decoration: the Psalms are written according to verse lines; 3-line initial ""N"" at the beginning of Psalm 36 is a square capital in orange; 1-line initials at the beginning of verses are in orange; rubrics written in orange rustic capitals; the first line of Psalm 36 is written in brown capitals with uncial and rustic capital forms; punctuated with the punctus and punctus elevatus; a contemporary hand has written ""...viam"" with neumes in the margin of fol. 2r.",o,zoe
12849335,Psalter (Gallican) (fragment).,1,Script: written in late Caroline minuscule.,o,zoe
12849335,Psalter (Gallican) (fragment).,2,"Decoration: the Psalm is written according to verse lines; 8-line initial ""D"" is in red outline and is filled with blue and green wash; the style is reminiscent of Regensburg decoration; the letters of the first two words of the Psalm are written on four lines to the right of the initial in 1-line square capitals that alternate between red and blue highlighted with red; 1-line initials at the beginning of verses are written in red square capitals; punctuated with the punctus; hyphenation is in the same ink as the text; line fillers and line dividers in red.",o,zoe
12849352,Psalter (Gallican) (fragment).,1,Script: written in late Caroline minuscule.,o,zoe
12849352,Psalter (Gallican) (fragment).,2,"Decoration: 3-line initials at the beginning of Psalms are in red, which in places has oxidized to a silver color; 1-line initials at the beginning of verses are in red square capitals; rubrics written in red rustic capitals; the first line of each Psalm is written in brown rustic capitals; punctuated with the punctus.",o,zoe
12849361,Sacramentary (fragment).,1,Script: written in late Caroline minuscule.,o,zoe
12849361,Sacramentary (fragment).,2,Decoration: 2-line initials at the beginning of each Mass are in red square capitals; 1-line initials are in red square capitals; rubrics written in red rustic capitals; punctuated with the punctus.,o,zoe
12849368,Missal (fragment).,1,Script: written in late Caroline minuscule.,o,zoe
12849368,Missal (fragment).,2,"Decoration: three lines of a large initial ""F"" (?) that is half green and half red are preserved on fol. 1r; 1-line initials at the beginning of prayers are in red square capitals; smaller 1-line initials are in brown rustic capitals highlighted with red; rubrics are written in a mixture of red capitals and minuscule forms; liturgical directions are written in brown minuscule with some rustic capital forms and are dotted with red; punctuated with the punctus and punctus elevatus; hyphenation is in the same ink as the text.",o,zoe
12849374,Homiliary (of Paul the Deacon?) (fragment).,1,Script: written in late Caroline minuscule.,o,zoe
12849374,Homiliary (of Paul the Deacon?) (fragment).,2,"Decoration: 1-line initials are written in brown rustic capitals; punctuated with the punctus, punctus elevatus, and punctus interrogativus; hyphenation in the same ink as the text.",o,zoe
12849377,Decretales (fragment).,1,Script: written in late Caroline minuscule.,o,zoe
12849377,Decretales (fragment).,2,"Decoration: 2-line capital ""A"" is a red square capital; 1-line initials are in brown capitals; the rubric is written in red minuscule; punctuated with the punctus.",o,zoe
12849384,Aeneid (fragment).,1,Script: written in late Caroline minuscule.,o,zoe
12849384,Aeneid (fragment).,2,"Decoration: a portion of the initial ""P"" of Book 3 is preserved, written in red; 1-line initials at the beginning of verses are in brown in a mixture of rustic capital and uncial forms; punctuated with the punctus.",o,zoe
12849555,Historia monarchorum (fragment).,1,Script: written in late Caroline minuscule.,o,zoe
12849555,Historia monarchorum (fragment).,2,"Decoration: 1-line initials at the beginning of chapters are in red uncials; other 1-line initials are in brown, once filled with red, and are a mixture of uncial, rustic capital, and enlarged minuscule forms; rubrics are written in red rustic capitals; a line divider is in brown filled with red; punctuated with the puncus; hyphenation is in the same ink as the text.",o,zoe
12849559,Verba Seniorum (Vitae Patrum) (fragment).,1,Script: written in rounded early gothic script (littera textualis).,o,zoe
12849559,Verba Seniorum (Vitae Patrum) (fragment).,2,"Decoration: 2- and 3-line initials are in red with red and blue penwork; 1-line initials are in brown uncials; punctuated with the punctus, punctus elevatus, and colon; accents and hyphenation in the same ink as the text.",o,zoe
12850079,Antiphonary (fragment).,1,Script: written in gothic script (littera textualis).,o,zoe
12850079,Antiphonary (fragment).,2,"Decoration: initials of antiphons and responses are 1-line red capitals; 1-line initials for verses and Psalm incipits are in brown highlighted with red; rubrics written in red in the same script as the text; punctuated with the punctus; hyphenation in the same ink as the text; interlinear neumes in the St. Gall style, somewhat surprising in a manuscript of this date; differentiae in roman numerals with neumes in the St. Gall style are in the outer margins for antiphons with full text.",o,zoe
12850093,"Commentary on Ps.-Gilbert of Poitiers, Lib. VI principiorum (fragment).",1,Script: written in a small gothic script with frequent abbreviations (scriptura notularis).,o,zoe
12850093,"Commentary on Ps.-Gilbert of Poitiers, Lib. VI principiorum (fragment).",2,"Decoration: spaces are left for two 2-line initials, but they have not been added; 1-line initials are in brown capitals; quotations from the text are underlined in brown; paragraph marks are in brown; punctuated with the punctus; hyphenation is in the same ink as the text.",o,zoe
12850098,"Bible, Leviticus (fragment).",1,Script: written in gothic script (littera textualis).,o,zoe
12850098,"Bible, Leviticus (fragment).",2,"Decoration: spaces are left within the text for 1-line initials but they have not been added; other 1-line initials are in brown; punctuated with the punctus, though it is extremely rare; hyphenation is in the same ink as the text.",o,zoe
12850102,"Bible, Kings and Wisdom (fragment).",1,Script: written in gothic script (littera textualis).,o,zoe
12850102,"Bible, Kings and Wisdom (fragment).",2,Decoration: 1-line initials of each verse are in brown highlighted with red; punctuated with the punctus and the punctus elevatus.,o,zoe
12850126,"Gospel Harmony, Matthew and Luke (with commentary) (fragment).",1,Script: written in early gothic script (littera textualis).,o,zoe
12850126,"Gospel Harmony, Matthew and Luke (with commentary) (fragment).",2,Decoration: each section from the Bible begins with a 2-line initial in red; the corresponding sections of the commentary begin with a 1-line red initial; other 1-line initials in both the text and the commentary are in black; the lemmata in the commentary are underlined with red; canon table numbers are written in black in the margins and are surrounded by red boxes; punctuated with the punctus; hyphenation is in the same ink as the text.,o,zoe
12850129,"Bible, Commentary on Wisdom (fragment).",1,Script: written in a small gothic script with frequent abbreviations (littera textualis currens).,o,zoe
12850129,"Bible, Commentary on Wisdom (fragment).",2,Decoration: 1-line initials are in black; punctuated with the punctus; quotations from Wisdom are underlined in black.,o,zoe
12850133,Breviary (fragment).,1,Script: written in gothic script (littera textualis).,o,zoe
12850133,Breviary (fragment).,2,"Decoration: 2- and 3-line initials at the beginning of lessons are in red uncials; the initials for prayers are in red and are 3-line initials when they occur at the beginning of a line and 1-line initials when they occur within a line; 1-line initials within lessons are in black; rubrics are written in red in the same script as the text; punctuated with the punctus, punctus elevatus, and punctus interrogativus; hyphenation is in the same ink as the text.",o,zoe
12850140,Breviary (fragment).,1,Script: written in gothic script (littera textualis).,o,zoe
12850140,Breviary (fragment).,2,Decoration: the initials of the lessons are slightly enlarged; they alternate blue with red penwork or red with blue penwork; initials at the beginning of verses are highlighted with red; rubrics are written in red in the same script as the text; liturgical directions are written in black and are underlined in red; punctuated with the punctus; hyphenation is in the same ink as the text.,o,zoe
12850148,Calendar and Computus (fragment).,1,Script: written in gothic script (littera textualis).,o,zoe
12850148,Calendar and Computus (fragment).,2,"Decoration: on fol. 1 columns 3 and 4 are written in red, as is the slightly enlarged ""A"" indicating a Sunday on every seventh line in column 2; the enlarged abbreviations for the words ""kalendae"", ""nonae"", and ""idus"" are also red; the script in the columns of the computus tables alternates black and red; punctuated with the punctus.",o,zoe
12850154,Liber Constitutionem Sororum O.P. (fragment).,1,Script: written in gothic script (littera textualis).,o,zoe
12850154,Liber Constitutionem Sororum O.P. (fragment).,2,Decoration: 3-line initials at the beginning of chapters are in red with red ornamentation; 1-line initials in the capitula list are in red; other 1-line initials are in black highlighted with red; rubrics are written in red in the same script as the text; paragraph marks in red are occasionally used in the margins to mark the beginning of a new lesson; punctuated with the punctus and punctus elevatus.,o,zoe
12850162,Lectionary (fragment).,1,Script: written in gothic script (littera textualis).,o,zoe
12850162,Lectionary (fragment).,2,"Decoration: one 4-line and two 3-line initials are in red, decorated with blue penwork; 1-line initials at the beginning of verses are in brown uncials highlighted with red; rubrics are written in red in the same script as the text; punctuated with the punctus, punctus elevatus, and punctus interrogativus; hyphenation and accents in the same ink as the text; there are three signs that occur over syllables of words, one similar to a backwards ""3"", one similar to a squarish backwards ""C"", and the third a virgule; perhaps theese are pitch or accent marks or some other type of aid for reading aloud.",o,zoe
12850192,Decretales (fragment).,1,Script: written in gothic script (littera textualis).,o,zoe
12850192,Decretales (fragment).,2,"Decoration: there are guide letters for initials at the beginning of each capitulum, but the initials have not been added; 1-line initials are in red; the heading of titulus VI is written in red; punctuated with the punctus; paragraph marks are in red ink, brackets in brown; corrections have been made by several contemporary hands.",o,zoe
12850201,Sermon 69 (fragment).,1,Script: written in early gothic script (littera textualis).,o,zoe
12850201,Sermon 69 (fragment).,2,"Decoration: 1-line initials are in brown highlighted with red; punctuated with the punctus, punctus elevatus, and punctus interrogativus; hyphenation is in the same ink as the text.",o,zoe
12850209,Copy of a Judicial Decision (fragment).,1,"Script: written in notarial script by the notary Johannes, son of Julianus.",o,zoe
12850209,Copy of a Judicial Decision (fragment).,2,"Decoration: The document begins with a flourished initial ""I""; 1-line initials are in brown; the notary's sign is in the center of the lower margin; punctuated with the punctus and punctus elevatus; hyphenation is in the same ink as the text.",o,zoe
12850216,Liber Poenitentiarius (fragment).,1,Script: written in a rounded gothic script (littera textualis).,o,zoe
12850216,Liber Poenitentiarius (fragment).,2,"Decoration: there are spaces with guide letters for 2-line initials, but they have not been added; rubrics in red in the same script as the text; guides for the rubricator are in the margins in light brown ink; punctuated with the punctus.",o,zoe
12850219,Digesta (fragment).,1,"Script: text of the Digest in a rounded gothic script (littera textualis), that of the commentary in a smaller hand (notularis), perhaps later.",o,zoe
12850219,Digesta (fragment).,2,Decoration: initials of the names of authorities alternate 1- and 2-line red and blue capitals; the first word of each section begins with a 1-line capital alternating red and blue; guide letters for both initials are written in light brown ink; punctuated with the punctus.,o,zoe
12850226,Digesta (fragment).,1,Script: written in a rounded gothic script (littera textualis); later marginal and interlinear notes.,o,zoe
12850226,Digesta (fragment).,2,"Decoration: initials of the names of authorities are 2- and 3-line blue capitals with red penwork; the initials of the first word of each section are 1-line red capitals; 1-line initials within the text are in black; rubrics are written in red in the same script as the text; paragraph marks are either red, blue, or black; punctuated with the punctus; hyphenation is in the same ink as the text.",o,zoe
12850229,Prayers (in Latin and Middle High German) (fragment).,1,Script: written in gothic script (littera textualis).,o,zoe
12850229,Prayers (in Latin and Middle High German) (fragment).,2,Decoration: 1-line initials are in black capitals highlighted with red; sections within the Rhymica oratio are marked by paragraph marks in red; rubrics in the prayers are written in black minuscule and underlined in red; punctuated with the punctus; hyphenation is in the same ink as the text.,o,zoe
12850235,Digesta with glossa ordinaria of Accursius (fragment),1,"Script: written in two sizes of gothic script (littera textualis), with a larger script for the text and a smaller script for the commentary (notularis), possibly by a different hand; later marginal and interlinear notes in a cursive hand.",o,zoe
12850235,Digesta with glossa ordinaria of Accursius (fragment),2,"Decoration: 1-line initials are enlarged minuscule forms, preceded by a paragraph mark in blue; running chapter number ""II"" in the upper center of both sides is red and blue; punctuated with the punctus, though rarely.",o,zoe
12850237,Sacramentary (fragment).,1,Script: written in early gothic script (littera textualis).,o,zoe
12850237,Sacramentary (fragment).,2,"Decoration: 2-line initials at the beginning of each Mass and 1-line initials for other prayers are in red; rubrics are written in in red in the same script as the text, with occasional use of uncial or rustic capital forms; punctuated with the punctus; hyphenation is in the same ink as the text.",o,zoe
12850240,Sermons (fragment).,1,Script: written in an informal gothic script (approaching a littera textualis currens).,o,zoe
12850240,Sermons (fragment).,2,"Decoration: spaces have been left at the beginning of homilies for 2-line initials, but they have not been added; 1-line initials are in brown; punctuated with the punctus; a contemporary hand has made some corrections to the text in a darker ink.",o,zoe
12850254,Judicial Decision (fragment).,1,Script: written in notarial script by Rolandinus.,o,zoe
12850254,Judicial Decision (fragment).,2,"Decoration: at the opening of the document there is a design in brown ink resembling a chalice; a cross stands above the entire document; the initial ""E"" of the notary's signature is a 2-line square-shaped capital in black ink decorated with dots; punctuated with the punctus and, at the end of the document, the punctus versus.",o,zoe
12850257,"Duties of the Cellarer of the Church of St. Victor, Xanten (fragment).",1,Script: written in an early gothic script (littera textualis).,o,zoe
12850257,"Duties of the Cellarer of the Church of St. Victor, Xanten (fragment).",2,"Decoration: 1-line initials are in black, highlighted with red; rubrics are written in red in the same script as the text; punctuated with the punctus, some of which are in red.",o,zoe
12850263,Antiphonary (fragment).,1,"Script: written by three scribes in gothic script (littera textualis); one scribed copied fol. 1, another copied fol. 2r, and a third copies fol. 2v.",o,zoe
12850263,Antiphonary (fragment).,2,"Decoration: 2-line initials at the beginning of the antiphon on fol. 1 are in red; the guide letters for these initials are still visible in light brown ink and some have been ornamented, including one with a crude figure of a person; 2-line initials at the beginning of verses on fol. 1 are in black with black penwork; fol. 2v begins with a very crude 2-line round D in red; rubrics written in red; musical notation is in black and on fol. 1 is on a 4-line staff in black; on fol. 2r it is on a 5-line staff in black; punctuated with the punctus.",o,zoe
12850264,Antiphonary (fragment).,1,Script: written in gothic script (littera textualis formata).,o,zoe
12850264,Antiphonary (fragment).,2,"Decoration: The offices of Archangel Michael and of St. Gall begin with 2-line initials in red and blue; the insider of the letters is decorated with an animal on a red and green ground surrounded by red and blue penwork and white dots; the outside of the letters is surrounded by red and blue penwork; 2-line initials of antiphons and responses alternate red and blue; the 2-line initial of the verse is in brown highlighted with red; the left margins of both versos are decorated with red and blue designs, which are topped by an animal head in red on fol. 1v; musical notation is in black on a 5-line staff in black; punctuated with the punctus.",o,zoe
12850271,Lessons for the Mass (from a Lectionary or Missal) (fragment).,1,Script: written in gothic script (littera textualis).,o,zoe
12850271,Lessons for the Mass (from a Lectionary or Missal) (fragment).,2,"Decoration: the words ""In illo tempore"" begin with a 7- to 8-line initial ""I"" in blue with red penwork; the initials of the lessons are 1-line red or blue initials decorated with blue or red penwork; 1-line initials within lessons are in black highlighted with red; rubrics are written in red in the same script as the text; punctuated with the punctus and punctus elevatus; hyphenation and accents are in the same ink as the text; there are symbols similar to neumes above some of the text, perhaps aids for reading aloud.",o,zoe
12850332,Flores Grammaticae (fragment).,1,"Script: main text written in gothic script (littera textualis); the commentary is added in a contemporary or slightly later hand in littera cursiva currens, both marginally and interlinearly.",o,zoe
12850332,Flores Grammaticae (fragment).,2,Decoration: 1-line initials of each verse are in brown filled with red and are written with the text inside the single bounding line; there are frequent paragraph marks in red preceding the initials outside the bounding line; punctuated with the punctus; the commentary also has paragraph marks in red.,o,zoe
12850338,Missal (fragment).,1,Script: written in gothic script (littera textualis).,o,zoe
12850338,Missal (fragment).,2,"Decoration: 3-line initials at the beginning of lessons alternate blue with red flourishes or red with not flourishes; 1-line initials at the beginning of verses are black, highlighted with red dots; punctuated with the punctus and punctus interrogativus; hyphenation is in the same ink as the text.",o,zoe
12850342,Missal (fragment).,1,"Script: written in two sizes of rounded gothic script (littera textualis), a larger script for the lessons and prayers and a smaller script for chants.",o,zoe
12850342,Missal (fragment).,2,"Decoration: 2-line initials of prayers and lessons alternate red and blue; 1-line initials within lessons, of chants and the first letters following a 2-line initial are brown and yellow; rubrics written in a red cursive script; punctuated with the punctus; a contemporary hand has made corrections in black ink.",o,zoe
12850346,Missal (fragment).,1,Script: written in gothic script (littera textualis formata).,o,zoe
12850346,Missal (fragment).,2,Decoration: 2- and 3-line initials at the beginning of lessons and prayers alternate blue decorated with red penwork and red with no flourishes (the blue is faded); 1-line initials beginning the second word of the lessons alternate red and blue; other 1-line initials are brown highlighted with red strokes and dots; rubrics written in red in the same script as the text; punctuated with the punctus and punctus elevatus; hyphenation added by a later hand.,o,zoe
12850349,On Virtues and Vices (fragment).,1,Script: The upper text is written in a gothic script (littera textualis currens); the lower text is written in Caroline minuscule.,o,zoe
12850349,On Virtues and Vices (fragment).,2,"Decoration: 1-line initials are in brown and are not set apart from the text; there is a space for a 2-line initial on fol. 1r, but it has not been added; punctuated with the punctus; authorities for specific passages in the upper text are written in the outer margins.",o,zoe
12850354,Buchlein der Ewigen Weisheit (fragment).,1,Script: written in gothic script (littera textualis).,o,zoe
12850354,Buchlein der Ewigen Weisheit (fragment).,2,Decoration: 3-line initials at the beginning of chapters are in red; 1-line initials are in black highlighted with red; rubrics are written in red in the same script as the text; punctuated with the punctus and virgule.,o,zoe
12850361,Rituale (fragment).,1,Script: written in gothic script (littera textualis).,o,zoe
12850361,Rituale (fragment).,2,Decoration: 2-line initials in red are surrounded by and filled with brown circles and flourishes; 1-line initials are in brown; rubrics are written in red in the same script as the text; punctuated with the punctus; hyphenation is in the same ink as the text.,o,zoe
12850365,Antiphonary (fragment).,1,Script: written in rounded gothic script (littera textualis formata).,o,zoe
12850365,Antiphonary (fragment).,2,Decoration: The 4-line initial at the beginning of the office is blue and red with blue and red flourishes; 2-line initials at the beginning of responses alternate blue and red; 2-line initials at the beginning of verses are brown with brown and yellow flourishes; 1-line initials within verses are in brown and are highlighted with red; rubrics written in red in the same script as the text; punctuated with the punctus; hyphenation is in the same ink as the text; musical notation is on a four-line staff.,o,zoe
12850372,"Bible, Matthew (fragment).",1,Script: written in a minute gothic script (littera cursiva libraria).,o,zoe
12850372,"Bible, Matthew (fragment).",2,Decoration:,o,zoe
12850381,Breviary (fragment).,1,"Script: written in a hybrid gothic script (littera textualis with frequent but not consistent use of cursive forms of d, b, l, and t; s and f do not descend below the base line).",o,zoe
12850381,Breviary (fragment).,2,Decoration: 1-line initials at the beginning of lessons are in red; other 1-line initials are in brown highlighted with red; rubrics are written in red in the same script as the text; liturgical directions are written in brown and are underlined in red; punctuated with the punctus and virgule.,o,zoe
12850388,Orationes Philippicae (fragment).,1,Script: written in a round humanistic bookhand.,o,zoe
12850388,Orationes Philippicae (fragment).,2,"Decoration: 1-line initials are in brown square capitals; punctuated with the punctus, punctus elevatus, and punctus interrogativus; hyphenation is in the same ink as the text.",o,zoe
12850398,Missal (fragment).,1,Script: written in gothic script (littera textualis formata).,o,zoe
12850398,Missal (fragment).,2,Decoration: 2-line initials are in red; 1-line initials are in brown highlighted with red; rubrics written in red in the same script as the text; the foliation is written in red in the upper center of the recto; punctuated with the punctus and punctus elevatus; hyphenation is in the same ink as the text.,o,zoe
12850401,Lessons for the Mass (from a Lectionary or Missal) (fragment).,1,Script: written in gothic script (littera textualis formata).,o,zoe
12850401,Lessons for the Mass (from a Lectionary or Missal) (fragment).,2,Decoration: 1- and 3-line initials at the beginning of lessons are in red; initials at the beginning of verses are in brown highlighted with red; rubrics are written in red in the same script as the text; punctuated with the punctus; hyphenation is in the same ink as the text.,o,zoe
12850409,Book of Hours (fragment).,1,Script: written in a hybrid gothic script mixing elements of littera bastarda and littera cursiva formata.,o,zoe
12850409,Book of Hours (fragment).,2,Decoration: rubrics written in red in the same script as the text; punctuated with the punctus; hyphenation is in the same ink as the text.,o,zoe
12850415,Book of Hours (fragment).,1,Script: written in gothic script (littera textualis).,o,zoe
12850415,Book of Hours (fragment).,2,"Decoration: Historiated 7-line initial ""O"" on the recto in blue with white highlights filled by a depiction of the apostle Paul standing on a green field with a gold ground; Paul holds a book in his left hand and a sword in his right; the 2-line initial at the beginning of the antiphon is in red, surrounded by brown penwork; 1-line initials are in black; rubrics are written in red in the same script as the text; punctuated with the punctus; hyphenation is in the same ink as the text.",o,zoe
12850416,Hymnal (fragment).,1,Script: written in a formal gothic script (littera textualis formata).,o,zoe
12850416,Hymnal (fragment).,2,"Decoration: 2- to 12-line initials at the beginning of hymns are in red; only those that begin with the letter ""I"" are set apart from the text; 1-line initials at the beginning of verses are in red; rubrics are written in red in the same script as the text; punctuated with the punctus.",o,zoe
12850420,Initial (fragment).,1,Script: written in gothic script (littera textualis).,o,zoe
12850420,Initial (fragment).,2,"Decoration: historiated initial ""R""; the initial is blue with white highlights on a gold ground contained within a square green border; the inside of the letter depicts Christ rising from a coffin surrounded by three sleeping guards; musical notation in black on a 4-line staff of lead, yellow, lead, and red lines.",o,zoe
12850423,Initial (fragment).,1,Script: written in gothic script (littera textualis formata).,o,zoe
12850423,Initial (fragment).,2,"Decoration: large illuminated initial ""D"" or ""O"" in blue, pink, green, and red on a gold ground, with elongated marginal flourishes ending in gold balls outlined and decorated with black; musical notation in black on a 4-line staff in red; there is no punctuation.",o,zoe
12850425,Antiphonary (fragment).,1,Script: written in gothic script (littera textualis formata).,o,zoe
12850425,Antiphonary (fragment).,2,"Decoration: the 4-line initial ""U"" is in blue and red; some of the sketched flourishes outside of the letter have been traced in red and filled with green; inside the letter a floral pattern has been sketched and partially completed; the 2-line initial ""O"" is red with sketched flourishes only partially completed and filled with green; rubrics in red in the same script as the text; quadrata notation is in black on a 4-line staff in red; punctuated with the punctus.",o,zoe
12850427,Missal (fragment).,1,"Script: written in two sizes of gothic script (littera textualis), with a larger script for the prayers and a smaller script for the chants.",o,zoe
12850427,Missal (fragment).,2,Decoration: 1- and 2-line initials alternate red and blue; rubrics are in red in the same script as the text; punctuated with the punctus and punctus elevatus; hyphenation is in the same ink as the text.,o,zoe
12850428,Missal (fragment).,1,Script: written in a formal gothic script (littera textualis formata).,o,zoe
12850428,Missal (fragment).,2,"Decoration: There is a 7-line initial ""E"" on fol. 1v in pink with red and white highlights on a gold ground; green and blue vines with pink flowers extend from the initial into the lower margin and the forks in the vines were once filled with gold wedges; other 1- to 4-line initials are in red; rubrics are written in red in the same script as the text; punctuated with the punctus; hyphenation is in the same ink as the text.",o,zoe
12850429,Missal (fragment).,1,"Script: written in two sizes of gothic script (littera textualis formata), with a larger script for the lessons and prayers and a smaller script for the chants.",o,zoe
12850429,Missal (fragment).,2,"Decoration: The 2-line initial beginning the Mass of Feria III is a blue uncial; the 8-line initial ""I"" beginning the lesson is red; 1-line initials are uncials in red or black highlighted with red; rubrics written in red; punctuated with the punctus; hyphenation is in the same ink as the text; the foliation is written in red roman numerals in the center of the upper margin of the recto.",o,zoe
12850433,Index from a Missal (fragment).,1,Script: written in gothic script (littera textualis formata) in red and black ink.,o,zoe
12850433,Index from a Missal (fragment).,2,"Decoration: the 1-line initials at the beginning of each line are in red or in black highlighted with red; the feasts of Advent, the canon and prefaces of the Mass, the first Sunday after Easter, the beginning of the sanctorale, and all the items of the Commons are written in red; other important feast days such as Christmas, Epiphany, Easter, and Pentecost begin with a paragraph mark in red; punctuated with the punctus.",o,zoe
12850436,Missal (fragment).,1,"Script: written in two sizes of gothic script (littera textualis), with a larger script for the lessons and prayers and a smaller script for the chants.",o,zoe
12850436,Missal (fragment).,2,"Decoration: 6- to 7-line initials ""I"" at the beginning of lessons are in red; other 1-, 2-, and 3-line initials are in red; 1-line initials within lessons are in black highlighted with red; rubrics are written in red in the same script as the text; punctuated with the punctus; hyphenation is in the same ink as the text.",o,zoe
12850439,Missal (fragment).,1,Script: written in two sizes of gothic script (littera textualis formata) with a larger script for the lessons and prayers and a smaller script for the chants.,o,zoe
12850439,Missal (fragment).,2,"Decoration: there are spaces for initials and rubrics, but none have been added except for the lengthy rubric on fol. 2v; 1-line capitals within lessons are black; punctuated with the punctus, rarely; hyphenation is in the same ink as the text; accents added by a later hand.",o,zoe
