bib_id,title,note_num,note,type
3471058,Shaykh Ḥaqqī fī Kitāb al-mirʾāt. -- [ca. 1839].,1,"Islamic binding, paper-covered, with flap.",o
3471058,Shaykh Ḥaqqī fī Kitāb al-mirʾāt. -- [ca. 1839].,2,With: 6 other titles.,o
3471075,Risālah jāmiʻah bi-ikhtilāf bayna Abī Manṣūr al-Māturīdī wa-Abī al-Ḥasan al-Ashʻarī. -- [ca. 1839].,1,Leaf 47 recto copied upside down.,o
3471075,Risālah jāmiʻah bi-ikhtilāf bayna Abī Manṣūr al-Māturīdī wa-Abī al-Ḥasan al-Ashʻarī. -- [ca. 1839].,2,"Islamic binding, paper-covered, with flap.",o
3471075,Risālah jāmiʻah bi-ikhtilāf bayna Abī Manṣūr al-Māturīdī wa-Abī al-Ḥasan al-Ashʻarī. -- [ca. 1839].,3,With: 6 other titles.,o
3471102,[Sharḥ al-Muqaddimah al-Jazarīyah] / ʻAlī ibn Sulṭān Muḥammad al-Qārī. -- 1841.,1,"Islamic binding, paper-covered, with flap.",o
3471102,[Sharḥ al-Muqaddimah al-Jazarīyah] / ʻAlī ibn Sulṭān Muḥammad al-Qārī. -- 1841.,2,With: 6 other titles.,o
3471116,Muqaddimat al-Ghaznawī. -- [16-- or 17--].,1,Vocalized text.,o
3471116,Muqaddimat al-Ghaznawī. -- [16-- or 17--].,2,"Islamic binding, paper-covered, with flap.",o
3471116,Muqaddimat al-Ghaznawī. -- [16-- or 17--].,3,Some marginalia.,o
3471128,[Sharḥ al-Muqaddimah al-Jazarīyah]. -- [18--].,1,Some marginalia.,o
3471227,Rūḥ al-shurūḥ. -- 1605.,1,Illustrations and diagrams.,o
3471227,Rūḥ al-shurūḥ. -- 1605.,2,"Islamic binding, paper-covered, with flap.",o
3471227,Rūḥ al-shurūḥ. -- 1605.,3,Marginalia.,o
3471245,[Sharḥ al-ʻAqāʾid al-Nasafīyah]. -- [15--?].,1,"The text appears to be written in two different hands (leaves 1-39, 41-91).",o
3471245,[Sharḥ al-ʻAqāʾid al-Nasafīyah]. -- [15--?].,2,"Islamic binding, in brown, flap missing.",o
3471245,[Sharḥ al-ʻAqāʾid al-Nasafīyah]. -- [15--?].,3,Preceded by repetition of leaf 1 verso; marginalia in various hands.,o
3471245,[Sharḥ al-ʻAqāʾid al-Nasafīyah]. -- [15--?].,4,With: 2 other titles.,o
3471261,al-Masʻūdī. -- [14-- or 15--].,1,Also known as: Sharḥ al-Samarqandīyah fī ādāb al-baḥth.,w
3471261,al-Masʻūdī. -- [14-- or 15--].,2,First half has extensive interlinear and marginal notations.,o
3471267,Kitāb baḥr al-kalām. -- [15--?].,1,"Islamic binding, in brown, with flap.",o
3471279,Muqaddimat al-Ghaznawī. -- [15--?].,1,The first few leaves have interlinear notations and some marginalia.,o
3471308,Nūr al-īḍāḥ wa-najāt al-arwāḥ. -- [17--].,1,Some marginalia.,o
3471320,Mirʾāt al-ṭālibīn. -- [17--?].,1,"Islamic binding, in brown, with flap.",o
3471331,Muʻaddil al-ṣalāh. -- 1717.,1,With: 4 other titles.,o
3471346,al-Iʻrāb ʻan qawāʻid al-iʻrāb. -- [between 1500 and 1799].,1,With one other work.,o
3471359,Talkhīṣ al-Miftāḥ. -- 1550.,1,"Islamic binding, in brown, with flap.",o
3471372,Ḥall muʻāqid al-Qawāʻid. -- 1558 or 9.,1,With: 1 other title.,o
3471392,Zubdat al-ʻirfān fī wujūh al-Qurʾān. -- 1811.,1,Written on cover in an older hand: Qirāʾat mutawātharah (?) li-al-aʾimmah al-ʻasharah.,o
3471402,Sharḥ al-Risālah fī ādāb al-baḥth. -- [17-- or 18--].,1,Marginalia.,o
3471402,Sharḥ al-Risālah fī ādāb al-baḥth. -- [17-- or 18--].,2,With: 3 other titles.,o
3471414,Risālah fī ādāb al-baḥth. -- [17-- or 18--].,1,With: 3 other titles.,o
3471419,Taqrīr al-qawānīn al-mutadāwalah min ʻilm al-munāẓarah. -- 1705.,1,Extensive marginalia in the begininng of the work.,o
3471419,Taqrīr al-qawānīn al-mutadāwalah min ʻilm al-munāẓarah. -- 1705.,2,With: 3 other titles.,o
3471431,[al-Tanṣīṣ al-muntaẓar fī sharḥ abyāt al-Talkhīṣ wa-al-Mukhtaṣar] / Abū al-ʻIṣmāh Muṣṭafá ʻIṣām al-Dīn. -- 1805.,1,"Islamic binding, paper-covered, with flap.",o
3471437,Masāʾil munyat al-muṣallī. -- [17--?].,1,"Islamic binding, paper-covered, with flap.",o
3471437,Masāʾil munyat al-muṣallī. -- [17--?].,2,With: 1 other title.,o
3473490,Duʻāʾ mubārak. -- [1758 or 9?].,1,"Islamic binding, paper-covered, with flap.",o
3473490,Duʻāʾ mubārak. -- [1758 or 9?].,2,With: 1 other title.,o
3473498,Fatāwá al-Anqirawī. -- 1765.,1,"Islamic binding, in black, with flap.",o
3473514,ʻAynī ʻalá Kanz al-daqāʾiq. -- [16--].,1,Title from fly-leaf.,o
3473514,ʻAynī ʻalá Kanz al-daqāʾiq. -- [16--].,2,Brockelmann gives title as: Ramz al-ḥaqāʾiq.,a
3473514,ʻAynī ʻalá Kanz al-daqāʾiq. -- [16--].,3,Marginalia.,o
3473525,Ḥāshiyat al-Mutawassiṭ. -- [15--].,1,"Islamic binding, in brown, flap missing.",o
3473525,Ḥāshiyat al-Mutawassiṭ. -- [15--].,2,With: 1 other title.,o
3473626,al-Sharḥ al-mutawassiṭ. -- 1534.,1,Title on lower fore-edge: Wāfiyah ʻalá al-Kāfiyah.,o
3473626,al-Sharḥ al-mutawassiṭ. -- 1534.,2,"Islamic binding, in brown, flap missing.",o
3473626,al-Sharḥ al-mutawassiṭ. -- 1534.,3,Extensive marginalia.,o
3473626,al-Sharḥ al-mutawassiṭ. -- 1534.,4,With: 1 other title.,o
3473633,Anwār al-tanzīl wa-asrār al-taʼwīl. -- 1706.,1,"Islamic binding, in brown, with flap.",o
3473641,al-Sharḥ al-kabīr ʻalá al-Jāmiʻ al-ṣaghīr : al-juzʾ al-thānī / ʻAbd al-Raʾūf al-Munāwī. -- [16--].,1,Brockelmann gives title as: Fayḍ al-qadīr.,a
3473641,al-Sharḥ al-kabīr ʻalá al-Jāmiʻ al-ṣaghīr : al-juzʾ al-thānī / ʻAbd al-Raʾūf al-Munāwī. -- [16--].,2,"Islamic binding, in brown, flap missing and back cover burned.",o
3473647,Kitāb maṭāliʻ al-masarrāt bi-jalāʾ Dalāʾil al-khayrāt. -- [16-- or 17--].,1,Crude ʻunwān.,o
3473647,Kitāb maṭāliʻ al-masarrāt bi-jalāʾ Dalāʾil al-khayrāt. -- [16-- or 17--].,2,"Islamic binding, in red, with flap.",o
3473652,[al-Sharḥ] al-muṭawwal. -- 1804 or 5.,1,"Islamic binding, covered in green fabric, with flap.",o
3473652,[al-Sharḥ] al-muṭawwal. -- 1804 or 5.,2,Profuse marginal and interlinear notes throughout.,o
3473668,[Risālah fī ʻilm al-bāṭin]. -- 1777.,1,"Islamic binding, covered in blue fabric, with flap.",o
3473668,[Risālah fī ʻilm al-bāṭin]. -- 1777.,2,Considerable marginalia.,o
3473668,[Risālah fī ʻilm al-bāṭin]. -- 1777.,3,With: 2 other titles.,o
3473676,Ḥāshiyah ʻalá Sharḥ al-Maybudī. -- [16--?].,1,Diagrams.,o
3473676,Ḥāshiyah ʻalá Sharḥ al-Maybudī. -- [16--?].,2,Marginalia on first few leaves.,o
3473676,Ḥāshiyah ʻalá Sharḥ al-Maybudī. -- [16--?].,3,With: 1 other title.,o
3473688,Anwār al-tanzīl wa-asrār al-taʼwīl : al-jild al-awwal. -- [16-- or 17--].,1,"Islamic binding, in brown, with flap.",o
3473694,Munjid al-muqriʾīn wa-murshid al-ṭālibīn. -- [16-- or 17--].,1,"Islamic binding, covered in red fabric, with flap.",o
3473694,Munjid al-muqriʾīn wa-murshid al-ṭālibīn. -- [16-- or 17--].,2,With: 4 other titles.,o
3473718,al-Manḥ al-azhar. -- [17--?].,1,Also known as: Sharḥ [al-]fiqh al-akbar.,w
3473718,al-Manḥ al-azhar. -- [17--?].,2,"Islamic binding, in brown, with flap.",o
3473718,al-Manḥ al-azhar. -- [17--?].,3,Considerable marginalia.,o
3473718,al-Manḥ al-azhar. -- [17--?].,4,Text preceded and followed by several leaves with notations of various kinds.,o
3473718,al-Manḥ al-azhar. -- [17--?].,5,Laid in: several leaves with notations.,o
3473724,al-ʻArūḍ al-Andalusī. -- [17--].,1,Diagrams.,o
3473724,al-ʻArūḍ al-Andalusī. -- [17--].,2,With: 1 other title.,o
3473734,Masʾalah fī bayān ḥiyal al-tafrīq bayna al-ṣafīr wa-al-ṣafīrah. -- 1718 or 19.,1,2 leaves of notes (ff. 32-33) follow text.,o
3473734,Masʾalah fī bayān ḥiyal al-tafrīq bayna al-ṣafīr wa-al-ṣafīrah. -- 1718 or 19.,2,With: 4 other titles.,o
3473785,"Journal of Henry Souther begun October 30 1849 /transcribed by someone else, ca. 1900.",1,There is a full list of the passengers and crew for the 1849-50 voyage of the ship Richmond from Boston to San Francisco on p. 12-15.,w
3474541,"Journal of a voyage from Boston to California, 1849-1850 / by Solomon True, Jr.",1,The journal is annotated in pencil in what seems to be a much later hand. There are several pages of text following the diary which date from the 1860s.,o
3474541,"Journal of a voyage from Boston to California, 1849-1850 / by Solomon True, Jr.",2,For another account of this voyage see Samuel Brackett's Journal of a Voyage from Boston to California (WA MSS S-1417).,w
3474810,Sharḥ al-Risālah al-Ḥusaynīyah. -- [ca. 1705].,1,Identified in manuscript as: al-Ḥāshiyah al-Fardīyah lil-Risālah al-Ḥusaynīyah by ʻAlī al-Fardī ibn Muṣṭafá al-Qayṣarī.,a
3474810,Sharḥ al-Risālah al-Ḥusaynīyah. -- [ca. 1705].,2,With: 3 other titles.,o
3474815,[Rawḍāt al-jannāt fī uṣūl al-iʻtiqādāt]. -- 1717.,1,Attributed in the manuscript to Birgivı̂ Mehmet Efendi.,a
3474815,[Rawḍāt al-jannāt fī uṣūl al-iʻtiqādāt]. -- 1717.,2,Extensive marginalia.,o
3474815,[Rawḍāt al-jannāt fī uṣūl al-iʻtiqādāt]. -- 1717.,3,With: 4 other titles.,o
3474824,Sharḥ al-Qaṣīdah al-munfarijah. -- 1718 or 19.,1,Considerable marginalia.,o
3474824,Sharḥ al-Qaṣīdah al-munfarijah. -- 1718 or 19.,2,With: 4 other titles.,o
3474832,Sharḥ al-ʻArūḍ al-Andalusī. -- 1847.,1,With: 1 other title.,o
3474917,al-Jawāhir al-mukallalah li-man rāma al-ṭuruq al-mukammalah.,1,Title also in manuscript in later hand: al-Jawāhir al-mukallalah fī al-qirāʾāt al-ʻasharah.,o
3474923,Tuḥfat al-mulūk. -- [16--?].,1,Sometimes attributed to Muḥammad ibn Tāj al-Dīn Ibrāhīm al-Tūqātī.,a
3474923,Tuḥfat al-mulūk. -- [16--?].,2,"Islamic binding, paper-covered, with flap.",o
3474923,Tuḥfat al-mulūk. -- [16--?].,3,Interlinear and marginal notations.,o
3474923,Tuḥfat al-mulūk. -- [16--?].,4,With: 1 other title.,o
3474923,Tuḥfat al-mulūk. -- [16--?].,5,No. 1 of 2 items bound together.,o
3474929,[Azhār anẓarī]. -- [16--?].,1,"Islamic binding, paper-covered, with flap.",o
3474929,[Azhār anẓarī]. -- [16--?].,2,With: 1 other title.,o
3474929,[Azhār anẓarī]. -- [16--?].,3,No. 2 of 2 items bound together.,o
3474946,Ḥāshiyat Qarah Khalīl ʻalá Ṭāshkubrīʹzādah min al-Ādāb / Khalīl ibn Ḥasan al-Sīrawī. -- 1886.,1,Also known as: Hadīyat al-Nabī al-mustaṭāb fī ʻilm al-naẓar wa-al-ādāb.,w
3474946,Ḥāshiyat Qarah Khalīl ʻalá Ṭāshkubrīʹzādah min al-Ādāb / Khalīl ibn Ḥasan al-Sīrawī. -- 1886.,2,"Islamic binding, in burgundy, with flap.",o
3474946,Ḥāshiyat Qarah Khalīl ʻalá Ṭāshkubrīʹzādah min al-Ādāb / Khalīl ibn Ḥasan al-Sīrawī. -- 1886.,3,With: 3 other titles.,o
3474946,Ḥāshiyat Qarah Khalīl ʻalá Ṭāshkubrīʹzādah min al-Ādāb / Khalīl ibn Ḥasan al-Sīrawī. -- 1886.,4,No. 1 of 2 items bound together.,o
3474956,Risālah fī ʻilm ādāb al-baḥth. -- [18--].,1,With: 3 other titles.,o
3474956,Risālah fī ʻilm ādāb al-baḥth. -- [18--].,2,No. 1 of 2 items bound together.,o
3477133,Sharḥ duʻaʾ asmāʾ al-ḥusnā. -- [ca. 1687].,1,"Islamic binding, in black, with flap.",o
3477133,Sharḥ duʻaʾ asmāʾ al-ḥusnā. -- [ca. 1687].,2,With: 2 other titles.,o
3477133,Sharḥ duʻaʾ asmāʾ al-ḥusnā. -- [ca. 1687].,3,No. 2 of 3 items bound together.,o
3477135,Faʾl name-yi Qurʾān ʻaẓīm. -- [17--?].,1,With: 4 other titles.,o
3477144,Tajwīd al-ṣaḥīḥ fī al-lisān al-faṣīh. -- 1708-10.,1,"Islamic binding, covered in red fabric, with flap.",o
3477144,Tajwīd al-ṣaḥīḥ fī al-lisān al-faṣīh. -- 1708-10.,2,With: 4 other titles.,o
3477161,Kitāb qawaʻid-i Qurʾān. -- 1693.,1,Also known as: Şerḥ el-Muḳaddime el-Cazariye fi el-tecvid.,w
3477161,Kitāb qawaʻid-i Qurʾān. -- 1693.,2,"Islamic binding, covered in red fabric, with flap.",o
3477161,Kitāb qawaʻid-i Qurʾān. -- 1693.,3,Marginalia.,o
3477161,Kitāb qawaʻid-i Qurʾān. -- 1693.,4,With: 4 other titles.,o
3477178,Sharḥ Taʻlīm al-mutaʻallim. -- 1662.,1,Small Turkish nastaʻlīq.,o
3477178,Sharḥ Taʻlīm al-mutaʻallim. -- 1662.,2,"Islamic binding, in brown, with flap.",o
3477183,al-Budūr al-zāhirah fī al-qirāʾāt al-ʻashrah al-mutawātirah / taʾlīf ... Sirāj al-Dīn ʻUmar ibn Qāsim ibn Muḥammad ibn ʻAlī al-Anṣārī al-Muqarrī al-shahīr bi-al-Nashshār. -- 1721 or 2.,1,Multicolored ʻunwān.,o
3477192,[ʻArāʾis al-majālis fī qiṣaṣ al-anbiyāʾ] / Abū Isḥāq Aḥmad ibn Muḥammad ibn Ibrāhīm al-Thaʻlabī. -- [16--?].,1,"Title from: Brockelmann, I, 350.",a
3477192,[ʻArāʾis al-majālis fī qiṣaṣ al-anbiyāʾ] / Abū Isḥāq Aḥmad ibn Muḥammad ibn Ibrāhīm al-Thaʻlabī. -- [16--?].,2,Also known as: Nafāʾis al-ʻarāʾis.,w
3477192,[ʻArāʾis al-majālis fī qiṣaṣ al-anbiyāʾ] / Abū Isḥāq Aḥmad ibn Muḥammad ibn Ibrāhīm al-Thaʻlabī. -- [16--?].,3,"Large elegant naskhī, except for leaf 1 and 14 leaves at the end which are in a more recent and smaller hand.",o
3477206,Kitāb al-taysīr fī al-tafsīr : mujallad. -- 1336 or 7.,1,Medium naskhī.,o
3477216,Kitāb al-mūjiz fī uṣūl al-qirāʾāt al-sabʻ ʻalá ṭarīq al-Shāṭibīyah wa-al-taysīr. -- [1400-1599].,1,With: 1 other title.,o
3484527,al-Jāmiʻ al-ṣaḥīḥ : al-juzʾ al-awwal / lil-imām Abī ʻAbd Allāh Muḥammad ibn Ismāʻīl ibn Ibrāhīm al-Bukharī. -- 1445.,1,Medium vocalized naskhī.,o
3484527,al-Jāmiʻ al-ṣaḥīḥ : al-juzʾ al-awwal / lil-imām Abī ʻAbd Allāh Muḥammad ibn Ismāʻīl ibn Ibrāhīm al-Bukharī. -- 1445.,2,Substantial marginalia.,o
3484527,al-Jāmiʻ al-ṣaḥīḥ : al-juzʾ al-awwal / lil-imām Abī ʻAbd Allāh Muḥammad ibn Ismāʻīl ibn Ibrāhīm al-Bukharī. -- 1445.,3,Multi-colored title page.,o
3484551,Kitāb maṣābīḥ al-jāmiʻ / taʾlīf ... Muḥammad ibn Abī Bakr ibn ʻUmar al-Makhzūmī al-Damāmīnī. -- 1559.,1,Multicolored title-page.,o
3484551,Kitāb maṣābīḥ al-jāmiʻ / taʾlīf ... Muḥammad ibn Abī Bakr ibn ʻUmar al-Makhzūmī al-Damāmīnī. -- 1559.,2,"Islamic binding, in brown, with flap; front cover and spine missing.",o
3484556,al-Ṭarīqah al-Muḥammadīyah / lil-Birkawī Muḥammad ibn Pīr ʻAlī. -- 1863 or 4.,1,Hasty naskhī.,o
3484556,al-Ṭarīqah al-Muḥammadīyah / lil-Birkawī Muḥammad ibn Pīr ʻAlī. -- 1863 or 4.,2,"Some marginalia, especially in the beginning.",o
3484566,[Sharḥ al-Yāsamīnīyah] / Shihāb al-Dīn Abū al-ʻAbbās Aḥmad ibn Shams al-Dīn al-shahīr bi-Ibn al-Hāʾim. -- [18--].,1,Various modern hands.,o
3484566,[Sharḥ al-Yāsamīnīyah] / Shihāb al-Dīn Abū al-ʻAbbās Aḥmad ibn Shams al-Dīn al-shahīr bi-Ibn al-Hāʾim. -- [18--].,2,Marginalia.,o
3484566,[Sharḥ al-Yāsamīnīyah] / Shihāb al-Dīn Abū al-ʻAbbās Aḥmad ibn Shams al-Dīn al-shahīr bi-Ibn al-Hāʾim. -- [18--].,3,"Islamic binding, paper covered, with flap.",o
3484569,Kitāb tuḥfat al-akhyār fī bayān aqsām al-akhbār / taʾlīf ... Aḥmad ibn Muḥammad al-Muʾayyad Abī Naṣr. -- [1204?].,1,"According to the title page this is the holograph, although the copyist is identified in the colophon as Isḥāq ibn Ibrāhīm ibn Abī al-[unpointed and unvocalized]. However, the date of compilation both on the title page and in the colophon is A.H. 601 (A.D. 1204).",o
3484569,Kitāb tuḥfat al-akhyār fī bayān aqsām al-akhbār / taʾlīf ... Aḥmad ibn Muḥammad al-Muʾayyad Abī Naṣr. -- [1204?].,2,"Islamic binding, in brown, with flap.",o
3484569,Kitāb tuḥfat al-akhyār fī bayān aqsām al-akhbār / taʾlīf ... Aḥmad ibn Muḥammad al-Muʾayyad Abī Naṣr. -- [1204?].,3,Worming occasionally affects text.,o
3484574,Mukhtaṣar al-uṣūl al-munīfah lil-imām Abī Ḥanīfah. -- 1870 or 71.,1,Hasty nastaʻlīq.,o
3484574,Mukhtaṣar al-uṣūl al-munīfah lil-imām Abī Ḥanīfah. -- 1870 or 71.,2,Some marginalia.,o
3484574,Mukhtaṣar al-uṣūl al-munīfah lil-imām Abī Ḥanīfah. -- 1870 or 71.,3,"Islamic binding, in green, with flap.",o
3484574,Mukhtaṣar al-uṣūl al-munīfah lil-imām Abī Ḥanīfah. -- 1870 or 71.,4,With: 1 other title.,o
3484577,[Ishārāt al-marām min ʻibārāt al-imām] / Aḥmad ibn Ḥusām al-Dīn Ḥasan ibn al-Shaykh Sinān al-Bayāḍī. -- 1870 or 71.,1,Hasty nastaʻlīq.,o
3484577,[Ishārāt al-marām min ʻibārāt al-imām] / Aḥmad ibn Ḥusām al-Dīn Ḥasan ibn al-Shaykh Sinān al-Bayāḍī. -- 1870 or 71.,2,"Islamic binding, in green, with flap.",o
3484577,[Ishārāt al-marām min ʻibārāt al-imām] / Aḥmad ibn Ḥusām al-Dīn Ḥasan ibn al-Shaykh Sinān al-Bayāḍī. -- 1870 or 71.,3,Some marginalia.,o
3484577,[Ishārāt al-marām min ʻibārāt al-imām] / Aḥmad ibn Ḥusām al-Dīn Ḥasan ibn al-Shaykh Sinān al-Bayāḍī. -- 1870 or 71.,4,With: 1 other title.,o
3484581,al-Jāmiʻ al-ṣaḥīḥ : al-juzʾ al-thālith / taʾlīf...Abī ʻAbd Allāh Muḥammad ibn Ismāʻīl ibn Ibrāhīm al-Bukhārī. -- 1438.,1,Medium vocalized nastaʻlīq.,o
3484581,al-Jāmiʻ al-ṣaḥīḥ : al-juzʾ al-thālith / taʾlīf...Abī ʻAbd Allāh Muḥammad ibn Ismāʻīl ibn Ibrāhīm al-Bukhārī. -- 1438.,2,Illuminated title page.,o
3484581,al-Jāmiʻ al-ṣaḥīḥ : al-juzʾ al-thālith / taʾlīf...Abī ʻAbd Allāh Muḥammad ibn Ismāʻīl ibn Ibrāhīm al-Bukhārī. -- 1438.,3,"Islamic binding, in black with gilt decoration, with flap.",o
3484581,al-Jāmiʻ al-ṣaḥīḥ : al-juzʾ al-thālith / taʾlīf...Abī ʻAbd Allāh Muḥammad ibn Ismāʻīl ibn Ibrāhīm al-Bukhārī. -- 1438.,4,Some marginalia.,o
3484592,Nihāyat al-ṭalab fī sharḥ al-Muktasab fī zirāʻat al-dhahab. -- [17--?].,1,Medium-sized scholarly naskhī.,o
3484592,Nihāyat al-ṭalab fī sharḥ al-Muktasab fī zirāʻat al-dhahab. -- [17--?].,2,Extra calligraphic sheet in thuluth laid in.,o
3484592,Nihāyat al-ṭalab fī sharḥ al-Muktasab fī zirāʻat al-dhahab. -- [17--?].,3,Index of contents precedes work.,w
3486452,al-Jāmiʻ al-ṣaḥīh : al-mujallad al-thālith / Abī ʻAbd Allāh al-Bukhārī. -- 1379.,1,Ornamental headings.,o
3486452,al-Jāmiʻ al-ṣaḥīh : al-mujallad al-thālith / Abī ʻAbd Allāh al-Bukhārī. -- 1379.,2,"Islamic binding, in brown, with flap.",o
3486461,al-Wasīlah al-Aḥmadīyah wa-al-dharīʻah al-sarmadīyah fī sharḥ [al-]ṭarīqah al-Muḥammadīyah / Rajab ibn Aḥmad. -- 1723.,1,"Small, hasty naskhī.",o
3486461,al-Wasīlah al-Aḥmadīyah wa-al-dharīʻah al-sarmadīyah fī sharḥ [al-]ṭarīqah al-Muḥammadīyah / Rajab ibn Aḥmad. -- 1723.,2,"Islamic binding, in brown, flap missing.",o
3486461,al-Wasīlah al-Aḥmadīyah wa-al-dharīʻah al-sarmadīyah fī sharḥ [al-]ṭarīqah al-Muḥammadīyah / Rajab ibn Aḥmad. -- 1723.,3,Occasional marginalia.,o
3486463,Mafātīḥ al-jinān wa-maṣābīḥ al-janān. -- 1454 or 1551.,1,Also known as: Sharḥ Shirʻat al-Islām.,w
3486463,Mafātīḥ al-jinān wa-maṣābīḥ al-janān. -- 1454 or 1551.,2,"Minute scholarly naskhī, except for the first few leaves which are in a modern hand.",o
3486463,Mafātīḥ al-jinān wa-maṣābīḥ al-janān. -- 1454 or 1551.,3,Some marginalia.,o
3486468,Kitāb raḥmat al-ummah fī ikhtilāf al-aʾimmah / taʾlīf Ṣadr al-Dīn Muftī Zayn al-Dīn ʻAbd al-Raḥmān al-Qurashī al-ʻUthmānī.-- 1608.,1,Medium-sized naskhī.,o
3486468,Kitāb raḥmat al-ummah fī ikhtilāf al-aʾimmah / taʾlīf Ṣadr al-Dīn Muftī Zayn al-Dīn ʻAbd al-Raḥmān al-Qurashī al-ʻUthmānī.-- 1608.,2,"Islamic binding, paper covered, with flap.",o
3486468,Kitāb raḥmat al-ummah fī ikhtilāf al-aʾimmah / taʾlīf Ṣadr al-Dīn Muftī Zayn al-Dīn ʻAbd al-Raḥmān al-Qurashī al-ʻUthmānī.-- 1608.,3,Occasional marginalia.,o
3486472,Kitāb sharḥ Ṭayyibat al-nashr fī al-qirāʾāt al-ʻashr / li-ibn al-nāẓim. -- 1688.,1,"Medium-sized bold naskhī, in red and black ink.",o
3486472,Kitāb sharḥ Ṭayyibat al-nashr fī al-qirāʾāt al-ʻashr / li-ibn al-nāẓim. -- 1688.,2,"Islamic binding, paper-covered, with flap.",o
3486472,Kitāb sharḥ Ṭayyibat al-nashr fī al-qirāʾāt al-ʻashr / li-ibn al-nāẓim. -- 1688.,3,Table of contents in modern hand precedes text.,w
3486569,Qaṣīdah fī ʻilm al-qawāfī / min inshāʾ al-Ṣāḥib Ismāʻīl ibn ʻAbbād. -- [16--?].,1,"Islamic binding, paper covered, flap missing.",o
3486569,Qaṣīdah fī ʻilm al-qawāfī / min inshāʾ al-Ṣāḥib Ismāʻīl ibn ʻAbbād. -- [16--?].,2,With: 8 other titles.,o
3486574,al-Qusṭās fī al-ʻarūḍ. -- [16--?].,1,"Islamic binding, paper covered, flap missing.",o
3486574,al-Qusṭās fī al-ʻarūḍ. -- [16--?].,2,With: 8 other titles.,o
3486579,ʻArūḍ al-qusṭās al-ʻAjamī. -- [15--?].,1,"Islamic binding, paper covered, flap missing.",o
3486579,ʻArūḍ al-qusṭās al-ʻAjamī. -- [15--?].,2,With: 8 other titles.,o
3486585,Mā lā yasaʻu al-ṭabīb jahluh / [Yūsuf ibn Ismāʻīl ibn al-Kutubī]. -- 1588.,1,"Small, scholarly naskhī.",o
3486585,Mā lā yasaʻu al-ṭabīb jahluh / [Yūsuf ibn Ismāʻīl ibn al-Kutubī]. -- 1588.,2,"Islamic binding, paper covered, with flap.",o
3486593,Miṣbāḥ fī sharḥ al-Miftāḥ / al-Sayyid al-Sharīf al-Jurjānī. -- 1437.,1,"Hasty, slanted naskhī.",o
3486624,al-Jawhar al-rafīʻ wa-dawḥat al-maʻānī fī maʻrifat anwāʻ al-badīʻ / Wajīh al-Dīn ʻAbd al-Raḥmān ibn Muḥammad ibn Yūsuf al-ʻAlawī. -- [ca. 1600].,1,Large naskhī or thuluth.,o
3486624,al-Jawhar al-rafīʻ wa-dawḥat al-maʻānī fī maʻrifat anwāʻ al-badīʻ / Wajīh al-Dīn ʻAbd al-Raḥmān ibn Muḥammad ibn Yūsuf al-ʻAlawī. -- [ca. 1600].,2,"Large decorative headings in black, gold, red and white.",o
3486624,al-Jawhar al-rafīʻ wa-dawḥat al-maʻānī fī maʻrifat anwāʻ al-badīʻ / Wajīh al-Dīn ʻAbd al-Raḥmān ibn Muḥammad ibn Yūsuf al-ʻAlawī. -- [ca. 1600].,3,"Islamic binding, in brown, with flap detached.",o
3486631,"Letters from a forty-niner / by Charles T. Harlan, transcribed and edited by Eugene C. Baker ca. 1943.",1,"The original letters were the property of Mrs. Eugene C. Barker, the grand-niece of Julia Le Grand. Mrs. Barker deposited the letters with the University of Texas Library at Austin sometime in the 1940s.",o
3486633,al-Īḍāḥ fī al-maʻānī wa-al-bayān. -- 1338.,1,Also known as: Īḍāḥ fī ʻilm al-balāghah.,w
3486633,al-Īḍāḥ fī al-maʻānī wa-al-bayān. -- 1338.,2,Medium naskhī.,o
3486633,al-Īḍāḥ fī al-maʻānī wa-al-bayān. -- 1338.,3,"Islamic binding, in brown, flap missing.",o
3486633,al-Īḍāḥ fī al-maʻānī wa-al-bayān. -- 1338.,4,Acephalous. First folio in a later hand.,o
3486646,Kitāb al-Nāsikh wa-al-mansūkh / Abū ʻAbd Allāh Muḥammad ibn ʻAbd Allāh al-Isfarānī al-ʻĀmirī al-Shafʻawī. -- 1654.,1,Medium-sized hasty naskhī.,o
3486646,Kitāb al-Nāsikh wa-al-mansūkh / Abū ʻAbd Allāh Muḥammad ibn ʻAbd Allāh al-Isfarānī al-ʻĀmirī al-Shafʻawī. -- 1654.,2,Marginalia.,o
3486646,Kitāb al-Nāsikh wa-al-mansūkh / Abū ʻAbd Allāh Muḥammad ibn ʻAbd Allāh al-Isfarānī al-ʻĀmirī al-Shafʻawī. -- 1654.,3,"Islamic binding, in brown, with flap.",o
3486646,Kitāb al-Nāsikh wa-al-mansūkh / Abū ʻAbd Allāh Muḥammad ibn ʻAbd Allāh al-Isfarānī al-ʻĀmirī al-Shafʻawī. -- 1654.,4,"Preceded by a colophon of al-Risālah al-ʻAḍudīyah, dated A.H. 1064.",o
3486653,Kitāb ghāyat al-ḥakīm wa-aḥaqq al-natījatayn bi-al-taqdīm / taʾlīf al-faylasūf al-kabīr Abī al-ʻAbbās Aḥmad ibn Maslamah al-Majrīṭī. -- 1725.,1,Medium-sized naskhī.,o
