bib_id,title,note_num,note,type
12850257,"Duties of the Cellarer of the Church of St. Victor, Xanten (fragment).",2,"Decoration: 1-line initials are in black, highlighted with red; rubrics are written in red in the same script as the text; punctuated with the punctus, some of which are in red.",o
12850263,Antiphonary (fragment).,1,"Script: written by three scribes in gothic script (littera textualis); one scribed copied fol. 1, another copied fol. 2r, and a third copies fol. 2v.",o
12850263,Antiphonary (fragment).,2,"Decoration: 2-line initials at the beginning of the antiphon on fol. 1 are in red; the guide letters for these initials are still visible in light brown ink and some have been ornamented, including one with a crude figure of a person; 2-line initials at the beginning of verses on fol. 1 are in black with black penwork; fol. 2v begins with a very crude 2-line round D in red; rubrics written in red; musical notation is in black and on fol. 1 is on a 4-line staff in black; on fol. 2r it is on a 5-line staff in black; punctuated with the punctus.",o
12850264,Antiphonary (fragment).,1,Script: written in gothic script (littera textualis formata).,o
12850264,Antiphonary (fragment).,2,"Decoration: The offices of Archangel Michael and of St. Gall begin with 2-line initials in red and blue; the insider of the letters is decorated with an animal on a red and green ground surrounded by red and blue penwork and white dots; the outside of the letters is surrounded by red and blue penwork; 2-line initials of antiphons and responses alternate red and blue; the 2-line initial of the verse is in brown highlighted with red; the left margins of both versos are decorated with red and blue designs, which are topped by an animal head in red on fol. 1v; musical notation is in black on a 5-line staff in black; punctuated with the punctus.",o
12850271,Lessons for the Mass (from a Lectionary or Missal) (fragment).,1,Script: written in gothic script (littera textualis).,o
12850271,Lessons for the Mass (from a Lectionary or Missal) (fragment).,2,"Decoration: the words ""In illo tempore"" begin with a 7- to 8-line initial ""I"" in blue with red penwork; the initials of the lessons are 1-line red or blue initials decorated with blue or red penwork; 1-line initials within lessons are in black highlighted with red; rubrics are written in red in the same script as the text; punctuated with the punctus and punctus elevatus; hyphenation and accents are in the same ink as the text; there are symbols similar to neumes above some of the text, perhaps aids for reading aloud.",o
12850332,Flores Grammaticae (fragment).,1,"Script: main text written in gothic script (littera textualis); the commentary is added in a contemporary or slightly later hand in littera cursiva currens, both marginally and interlinearly.",o
12850332,Flores Grammaticae (fragment).,2,Decoration: 1-line initials of each verse are in brown filled with red and are written with the text inside the single bounding line; there are frequent paragraph marks in red preceding the initials outside the bounding line; punctuated with the punctus; the commentary also has paragraph marks in red.,o
12850338,Missal (fragment).,1,Script: written in gothic script (littera textualis).,o
12850338,Missal (fragment).,2,"Decoration: 3-line initials at the beginning of lessons alternate blue with red flourishes or red with not flourishes; 1-line initials at the beginning of verses are black, highlighted with red dots; punctuated with the punctus and punctus interrogativus; hyphenation is in the same ink as the text.",o
12850342,Missal (fragment).,1,"Script: written in two sizes of rounded gothic script (littera textualis), a larger script for the lessons and prayers and a smaller script for chants.",o
12850342,Missal (fragment).,2,"Decoration: 2-line initials of prayers and lessons alternate red and blue; 1-line initials within lessons, of chants and the first letters following a 2-line initial are brown and yellow; rubrics written in a red cursive script; punctuated with the punctus; a contemporary hand has made corrections in black ink.",o
12850346,Missal (fragment).,1,Script: written in gothic script (littera textualis formata).,o
12850346,Missal (fragment).,2,Decoration: 2- and 3-line initials at the beginning of lessons and prayers alternate blue decorated with red penwork and red with no flourishes (the blue is faded); 1-line initials beginning the second word of the lessons alternate red and blue; other 1-line initials are brown highlighted with red strokes and dots; rubrics written in red in the same script as the text; punctuated with the punctus and punctus elevatus; hyphenation added by a later hand.,o
12850349,On Virtues and Vices (fragment).,1,Script: The upper text is written in a gothic script (littera textualis currens); the lower text is written in Caroline minuscule.,o
12850349,On Virtues and Vices (fragment).,2,"Decoration: 1-line initials are in brown and are not set apart from the text; there is a space for a 2-line initial on fol. 1r, but it has not been added; punctuated with the punctus; authorities for specific passages in the upper text are written in the outer margins.",o
12850354,Buchlein der Ewigen Weisheit (fragment).,1,Script: written in gothic script (littera textualis).,o
12850354,Buchlein der Ewigen Weisheit (fragment).,2,Decoration: 3-line initials at the beginning of chapters are in red; 1-line initials are in black highlighted with red; rubrics are written in red in the same script as the text; punctuated with the punctus and virgule.,o
12850361,Rituale (fragment).,1,Script: written in gothic script (littera textualis).,o
12850361,Rituale (fragment).,2,Decoration: 2-line initials in red are surrounded by and filled with brown circles and flourishes; 1-line initials are in brown; rubrics are written in red in the same script as the text; punctuated with the punctus; hyphenation is in the same ink as the text.,o
12850365,Antiphonary (fragment).,1,Script: written in rounded gothic script (littera textualis formata).,o
12850365,Antiphonary (fragment).,2,Decoration: The 4-line initial at the beginning of the office is blue and red with blue and red flourishes; 2-line initials at the beginning of responses alternate blue and red; 2-line initials at the beginning of verses are brown with brown and yellow flourishes; 1-line initials within verses are in brown and are highlighted with red; rubrics written in red in the same script as the text; punctuated with the punctus; hyphenation is in the same ink as the text; musical notation is on a four-line staff.,o
12850372,"Bible, Matthew (fragment).",1,Script: written in a minute gothic script (littera cursiva libraria).,o
12850372,"Bible, Matthew (fragment).",2,Decoration:,o
12850381,Breviary (fragment).,1,"Script: written in a hybrid gothic script (littera textualis with frequent but not consistent use of cursive forms of d, b, l, and t; s and f do not descend below the base line).",o
12850381,Breviary (fragment).,2,Decoration: 1-line initials at the beginning of lessons are in red; other 1-line initials are in brown highlighted with red; rubrics are written in red in the same script as the text; liturgical directions are written in brown and are underlined in red; punctuated with the punctus and virgule.,o
12850388,Orationes Philippicae (fragment).,1,Script: written in a round humanistic bookhand.,o
12850388,Orationes Philippicae (fragment).,2,"Decoration: 1-line initials are in brown square capitals; punctuated with the punctus, punctus elevatus, and punctus interrogativus; hyphenation is in the same ink as the text.",o
12850398,Missal (fragment).,1,Script: written in gothic script (littera textualis formata).,o
12850398,Missal (fragment).,2,Decoration: 2-line initials are in red; 1-line initials are in brown highlighted with red; rubrics written in red in the same script as the text; the foliation is written in red in the upper center of the recto; punctuated with the punctus and punctus elevatus; hyphenation is in the same ink as the text.,o
12850401,Lessons for the Mass (from a Lectionary or Missal) (fragment).,1,Script: written in gothic script (littera textualis formata).,o
12850401,Lessons for the Mass (from a Lectionary or Missal) (fragment).,2,Decoration: 1- and 3-line initials at the beginning of lessons are in red; initials at the beginning of verses are in brown highlighted with red; rubrics are written in red in the same script as the text; punctuated with the punctus; hyphenation is in the same ink as the text.,o
12850409,Book of Hours (fragment).,1,Script: written in a hybrid gothic script mixing elements of littera bastarda and littera cursiva formata.,o
12850409,Book of Hours (fragment).,2,Decoration: rubrics written in red in the same script as the text; punctuated with the punctus; hyphenation is in the same ink as the text.,o
12850415,Book of Hours (fragment).,1,Script: written in gothic script (littera textualis).,o
12850415,Book of Hours (fragment).,2,"Decoration: Historiated 7-line initial ""O"" on the recto in blue with white highlights filled by a depiction of the apostle Paul standing on a green field with a gold ground; Paul holds a book in his left hand and a sword in his right; the 2-line initial at the beginning of the antiphon is in red, surrounded by brown penwork; 1-line initials are in black; rubrics are written in red in the same script as the text; punctuated with the punctus; hyphenation is in the same ink as the text.",o
12850416,Hymnal (fragment).,1,Script: written in a formal gothic script (littera textualis formata).,o
12850416,Hymnal (fragment).,2,"Decoration: 2- to 12-line initials at the beginning of hymns are in red; only those that begin with the letter ""I"" are set apart from the text; 1-line initials at the beginning of verses are in red; rubrics are written in red in the same script as the text; punctuated with the punctus.",o
12850420,Initial (fragment).,1,Script: written in gothic script (littera textualis).,o
12850420,Initial (fragment).,2,"Decoration: historiated initial ""R""; the initial is blue with white highlights on a gold ground contained within a square green border; the inside of the letter depicts Christ rising from a coffin surrounded by three sleeping guards; musical notation in black on a 4-line staff of lead, yellow, lead, and red lines.",o
12850423,Initial (fragment).,1,Script: written in gothic script (littera textualis formata).,o
12850423,Initial (fragment).,2,"Decoration: large illuminated initial ""D"" or ""O"" in blue, pink, green, and red on a gold ground, with elongated marginal flourishes ending in gold balls outlined and decorated with black; musical notation in black on a 4-line staff in red; there is no punctuation.",o
12850425,Antiphonary (fragment).,1,Script: written in gothic script (littera textualis formata).,o
12850425,Antiphonary (fragment).,2,"Decoration: the 4-line initial ""U"" is in blue and red; some of the sketched flourishes outside of the letter have been traced in red and filled with green; inside the letter a floral pattern has been sketched and partially completed; the 2-line initial ""O"" is red with sketched flourishes only partially completed and filled with green; rubrics in red in the same script as the text; quadrata notation is in black on a 4-line staff in red; punctuated with the punctus.",o
12850427,Missal (fragment).,1,"Script: written in two sizes of gothic script (littera textualis), with a larger script for the prayers and a smaller script for the chants.",o
12850427,Missal (fragment).,2,Decoration: 1- and 2-line initials alternate red and blue; rubrics are in red in the same script as the text; punctuated with the punctus and punctus elevatus; hyphenation is in the same ink as the text.,o
12850428,Missal (fragment).,1,Script: written in a formal gothic script (littera textualis formata).,o
12850428,Missal (fragment).,2,"Decoration: There is a 7-line initial ""E"" on fol. 1v in pink with red and white highlights on a gold ground; green and blue vines with pink flowers extend from the initial into the lower margin and the forks in the vines were once filled with gold wedges; other 1- to 4-line initials are in red; rubrics are written in red in the same script as the text; punctuated with the punctus; hyphenation is in the same ink as the text.",o
12850429,Missal (fragment).,1,"Script: written in two sizes of gothic script (littera textualis formata), with a larger script for the lessons and prayers and a smaller script for the chants.",o
12850429,Missal (fragment).,2,"Decoration: The 2-line initial beginning the Mass of Feria III is a blue uncial; the 8-line initial ""I"" beginning the lesson is red; 1-line initials are uncials in red or black highlighted with red; rubrics written in red; punctuated with the punctus; hyphenation is in the same ink as the text; the foliation is written in red roman numerals in the center of the upper margin of the recto.",o
12850433,Index from a Missal (fragment).,1,Script: written in gothic script (littera textualis formata) in red and black ink.,o
12850433,Index from a Missal (fragment).,2,"Decoration: the 1-line initials at the beginning of each line are in red or in black highlighted with red; the feasts of Advent, the canon and prefaces of the Mass, the first Sunday after Easter, the beginning of the sanctorale, and all the items of the Commons are written in red; other important feast days such as Christmas, Epiphany, Easter, and Pentecost begin with a paragraph mark in red; punctuated with the punctus.",o
12850436,Missal (fragment).,1,"Script: written in two sizes of gothic script (littera textualis), with a larger script for the lessons and prayers and a smaller script for the chants.",o
12850436,Missal (fragment).,2,"Decoration: 6- to 7-line initials ""I"" at the beginning of lessons are in red; other 1-, 2-, and 3-line initials are in red; 1-line initials within lessons are in black highlighted with red; rubrics are written in red in the same script as the text; punctuated with the punctus; hyphenation is in the same ink as the text.",o
12850439,Missal (fragment).,1,Script: written in two sizes of gothic script (littera textualis formata) with a larger script for the lessons and prayers and a smaller script for the chants.,o
12850439,Missal (fragment).,2,"Decoration: there are spaces for initials and rubrics, but none have been added except for the lengthy rubric on fol. 2v; 1-line capitals within lessons are black; punctuated with the punctus, rarely; hyphenation is in the same ink as the text; accents added by a later hand.",o
12850518,Missal (fragment).,1,"Script: written in two sizes of gothic script (littera textualis formata), with a smaller script for the chants and a larger one for the prayers and lessons.",o
12850518,Missal (fragment).,2,"Decoration: 2-line initials at the beginning of Masses and lessons and 1-line initials at the beginning of chants and prayers alternate red and blue uncials; 1-line initials within the lessons are in brown highlighted with red; the rubrics are written in red in the same script as the text; punctuated with the punctus, punctus elevatus, and punctus interrogativus; hyphenation is in the same ink as the text.",o
12850526,Missale Bambergense (Johann Sensenschmidt) (fragment).,1,Script: printed in two sizes of gothic typeface; the larger is for the lessons and prayers and the smaller type is for the chants.,o
12850526,Missale Bambergense (Johann Sensenschmidt) (fragment).,2,"Decoration: 2-line initials at the beginning of Masses, prayers, and lessons and 1-line initials at the beginning of chants are in red and are adorned with balls; 1-line initials of verses and within lessons are in black; rubrics are printed in red in the same script as the text; punctuated with the punctus, the colon, and the punctus interrogativus; hyphenation is in the same ink as the text.",o
12850527,Legal Document (fragment).,1,Script: written in gothic cursive script.,o
12850527,Legal Document (fragment).,2,Decoration: 1-line initials are written in brown; punctuated with the punctus.,o
12850535,Legal Document (fragment).,1,Script: written in Humanistic notarial script.,o
12850535,Legal Document (fragment).,2,"Decoration: the document begins with a 7-line initial ""I"" in brown; 1-line initials within the text are in brown; punctuated with the punctus, the comma, and the punctus versus; hyphenation is in the same ink as the text.",o
12850542,Sequentiary (fragment).,1,Script: written in gothic script (littera textualis formata).,o
12850542,Sequentiary (fragment).,2,"Decoration: 2-line initials at the beginning of sequences are in red, decorated with blue penwork; 1-line initials at the beginning of verses alternate red and blue; rubrics are written in red in the same script as the text; punctuated with the punctus; hyphenation is in the same ink as the text; musical notation in black on four-line staff in red.",o
12850545,Legal Document (fragment).,1,Script: written in Italian notarial script.,o
12850545,Legal Document (fragment).,2,"Decoration: the document begins with a 6-line initial ""I"" in brown; 1-line initials are written in brown; punctuated with the punctus and the colon; hyphenation is in the same ink as the text.",o
12850548,Legal Document (fragment).,1,Script: written in Italian notarial minuscule.,o
12850548,Legal Document (fragment).,2,"Decoration: the document begins with a 7-line initial ""I"" in brown; 1-line initials within the text are in brown; punctuated with the colon; hyphenation is in the same ink as the text.",o
12850551,Legal Document (fragment).,1,Script: written in a cursive gothic script (littera cursiva) in a hand similar to that of the scribe who wrote the document in MS 482.144.,o
12850551,Legal Document (fragment).,2,"Decoration: the first word of the document (""Ich"") is enlarged, with the initial ""I"" trailing down the margin of the entire text; there is no punctuation.",o
12850556,Legal Document (fragment).,1,"Script: written in cursive gothic script (littera cursiva), similar to that of the scribe who wrote the document in MS 482.143.",o
12850556,Legal Document (fragment).,2,Decoration: the document begins with a flourished initial; there is no punctuation.,o
12850916,Noted Missal (fragment).,1,Script: written in a formal gothic script (littera textualis formata) without feet on the minims.,o
12850916,Noted Missal (fragment).,2,"Decoration: one 9-line initial ""P"" on fol. 1r in varying shades of blue with foliate decoration on white filigree; in the loop of the letter a peacock in blue and grey with green and gold feathers stands underneath a red rose; the text on the recto is bordered on all four sides and in the center margin with a gold band filled with blue diamons alternating with circles filled with flowers; musical notation is in black on 4-line staves in red; punctuated with the punctus; hyphenation is in the same ink as the text.",o
12850919,Book of Hours (fragment).,1,Script: written in two sizes of gothic script (littera textualis formata).,o
12850919,Book of Hours (fragment).,2,"Decoration: 2-line initials in gold on a blue ground decorated with white filigree; initials filled with red and decorated with white filigree; 1-line initials are in black highlighted with yellow; rubrics written in red in the same script as the text; punctuated with the punctus; hyphenation is in the same ink as the text; the outer margin is modestly decorated with vine tendrils in black with green and gold leaves and blue, red, and pink flowers and berries.",o
12850928,Book of Hours (fragment).,1,Script: written in gothic script (littera textualis).,o
12850928,Book of Hours (fragment).,2,"Decoration: two miniatures of mediocre quality, one for each saint; the miniature of St. Nicholas shows him in bishop's clothing, holding a staff and a book, and standing next to a tub with two children in it; St. Catharine is depicted as crowned, holding a book and a sword; on the floor behind her is the wheel upon which she was tortured; the antiphons and orations begin with a 2-line initial in gold on an alternating ground of blue with white filigree or red; punctuated with the punctus; hyphenation is in the same ink as the text; rubrics written in red minuscule; upper, lower, and outer borders decorated with blue and gold vines, red vines with blue and red or gold and blue with gold flowers in the inner margin on the recto only.",o
12850937,Book of Hours (Litanies) (fragment).,1,Script: written in gothic script (littera fere bastarda).,o
12850937,Book of Hours (Litanies) (fragment).,2,"Decoration: each line begins with a 1-line initial ""S"" in gold on alternating grounds of red and blue; the names of the saints are written on the same line as ""Or[a pros nobis]"" but are separated from it by line fillers or alternating bands of red and blue decoraed with gold penwork; there is no punctuation.",o
12850943,Gradual (fragment).,1,Script: written in gothic script (littera textualis formata).,o
12850943,Gradual (fragment).,2,"Decoration: 4-line historiated initial ""D"" in blue on a dark red ground bordered with gold; the initial, of workshop quality and badly rubbed and damaged by water, shows Christ standing on the shore with Andrew and Peter in a boat; the extant margins on the recto are decorated with blue and gold vines from which come pink, green, and gold flowers; rubrics written in red in a less formal script than the text; punctuated with the punctus; words and syllables are separated by horizontal strokes in red; the foliation is written in red in the center of the upper margin of the recto.",o
12850950,Initial (fragment).,1,"Decoration: initial ""N"" in light pink decorated with white foliate patterns around the outer edge of the letter and white dots around the inner edge; the ends of the letter terminate in green and yellow; the letter is on a gold geometric ground that is outlined in black and filled with green, pink, and red leaves attached to a blue vine and with balls that are half white and half blue or green.",o
12850952,Initials (from a Psalter) (fragment).,1,"Script: One letter ""o"" is preserved following the ""H"", written in gothic script in black ink.",o
12850952,Initials (from a Psalter) (fragment).,2,"Decoration: two 2-line initials ""L"" and ""H"" in blue decorated with foliate ornamentation outlined in brown and colored with green; the initials are for the beginning of Psalm verses.",o
12850962,Initials (fragment).,1,Script: written in gothic script (littera textualis).,o
12850962,Initials (fragment).,2,"Decoration: 5-line initial ""D"" underneath which is a 2-line initial ""U"", 1-line initials ""Q"", ""Q"", ""H"", ""Q"", and ""G"", and a 2-line initial ""U""; the initial ""D"" is in a dark red decorated with white penwork and on a gold ground; it is filled with blue and white vines in an s-shape that is attached to red flowers decorated with white penwork; the letters are attached by a vertical strip of gold and blue with both ends terminating in blue and red vines with blue, red, and gold flowers.",o
12850967,Initials (from a Psalter) (fragment).,1,Script: written in gothic script (littera textualis).,o
12850967,Initials (from a Psalter) (fragment).,2,"Decoration: four 3-line initials from the beginning of Psalms; the first two initials are blue uncials on a square pink ground bordered in greeen; the second two are pink uncials on a square blue ground bordered in green; all four initials are filled with gold in which there are pink, green, or blue vines with white, yellow, or pink flowers; these initials are very similar in design, decoration, and size to the initials in MSS 483.8-9; punctuated with the punctus and punctus elevatus; hyphenation is in the same ink as the text.",o
12850973,Missal (use of Sarum) (fragment).,1,Script: written in gothic script (littera textualis).,o
12850973,Missal (use of Sarum) (fragment).,2,Decoration: there are three 2-line initials in blue with red penwork trailing up and down the entire margin or the column; 1-line initials are in brown; rubrics are written in red; punctuated with the punctus and punctus elevatus; hyphenation is in the same ink as the text.,o
12850978,Sacramentary (fragment).,1,Script: written in gothic script (littera textualis).,o
12850978,Sacramentary (fragment).,2,Decoration: 2- and 3-line initials alternate red with blue penwork and blue with red penwork; rubrics written in red minuscule; punctuated with the punctus and punctus elevatus.,o
12850982,"Noted Breviary, use of Sarum (fragment).",1,Script: written in gothic script (littera textualis).,o
12850982,"Noted Breviary, use of Sarum (fragment).",2,Decoration: 2-line initials are in blue with red penwork or in black with black penwork; 1-line initials are in black; rubrics are written in red minuscule; punctuated with the punctus; hyphenation is in the same ink as the text; musical notation is in black on 4-line staves in red.,o
12850988,Antiphonary (fragment).,1,"Script: written in a formal, rounded Italian gothic script (littera textualis formata).",o
12850988,Antiphonary (fragment).,2,"Decoration: the 6-line initial ""M"" at the beginning of the Psalm is in gold, on a square ground of blue decorated with white filigree; the inside of the initial depicts a good-quality image of David kneeling against a mauve background and looking up to the hand of god; 1-line initials at the beginning of Psalm verses and antiphons alternate in red and blue uncials; rubrics written in red capitals; punctuated with the punctus and punctus elevatus; musical notation is in black on 4-line staves in red.",o
12850992,Antiphonary (fragment).,1,"Script: written in a formal, rounded Italian gothic script (littera textualis formata).",o
12850992,Antiphonary (fragment).,2,"Decoration: the 7-line initial ""D"" at the beginning of the Psalm is in light tan and gold on a square ground in blue with white filigree; the inside of the initial contains a miniature that is badly rubbed, depicting Christ holding a book on a mauve ground; the first line of the Psalm is written in 1-line white capitals on a rectangular red ground; guide letters for the artist are in the margin in red; 1-line initials are black capitals highlighted with red; punctuated with the punctus and punctus elevatus; hyphenation is in the same ink as the text; musical notation is in black on 4-line staves in red.",o
12851004,Super infortiato et Digesto Novo (fragment).,1,Script: written in a cramped and inelegant gothic script (scripture notularis).,o
12851004,Super infortiato et Digesto Novo (fragment).,2,"Decoration: two 2-line initials alternating red and blue decorated with red penwork; rubrics written in red gothic cursive; the lemmata are marked with alternating red and blue paragraph marks, and some are underlined in brown; punctuated with the punctus; hyphenation is in the same ink as the text.",o
12851016,Book of Hours (Office of the Dead) (fragment).,1,"Script: written in two sizes of gothic script (littera textualis formata), with a larger script for the canticle and Psalm and a smaller script for the chants.",o
12851016,Book of Hours (Office of the Dead) (fragment).,2,"Decoration: the 2-line initial at the beginning of the Psalm and the 1-line initials at the beginning of Psalm verses are in gold on a ground that alternates between red with blue penwork and blue with white penwork; the interior of letters on the red ground are filled with blue and white penwork, and the interiors of those on blue ground are filled with red and blue penwork; 1-line initials at the beginning of chants are in brown; rubrics written in red in the same script as the text; punctuated rarely with the punctus; hyphenation is in the same ink as the text.",o
12851029,Commentaries on the Psalms (fragment).,1,Script: written in Caroline minuscule.,o
12851029,Commentaries on the Psalms (fragment).,2,"Decoration: 2- and 3-line initials at the beginning of each commentary are in red uncials; they are frequently decorated with balls or cross-hatching; 1-line initials are in brown uncials with occasional use of rustic capital forms; the first several words of each commentary are written in brown rustic capitals; punctuated with the punctus, punctus elevatus, and punctus versus; hyphenation is in the same ink as the text; accents were added by a later hand.",o
12851040,South German Homiliary (fragment).,1,"Script: written in Caroline minuscule, which Bischoff (on the basis of his inspection of other leaves of the same manuscript) dated to the second quarter of the ninth century.",o
12851040,South German Homiliary (fragment).,2,"Decoration: the homily on fol. 1v begins with a 3-line initial ""T"" outlined in orange and filled and surrounded with brown; 1-line initials are in orange uncials and are set apart from the text between the double vertical bounding lines; punctuated with the punctus and punctus versus.",o
12851044,"Sermons (Alan of Farfa, Homiliary?) (fragment).",1,"Script: written in Caroline minuscule, which Bischoff has dated to the first third of the ninth century.",o
12851044,"Sermons (Alan of Farfa, Homiliary?) (fragment).",2,"Decoration: the homily begins with a 7-line decorated initial ""F"" outlined in brown and filled with orange, dark orange, ochre, and olive green; 1-line initials in brown uncials; rubric written in red uncials; punctuated with the punctus and punctus versus; a leaf has been drawn in red in the space between the columns on the verso.",o
12851052,"Ars Laureshamensis, Expositio in Donatum maiorem (fragment).",1,Script: written in Caroline minuscule.,o
12851052,"Ars Laureshamensis, Expositio in Donatum maiorem (fragment).",2,Decoration: 1-line initials are brown rustic capitals; punctuated with the punctus and punctus interrogativus; double quotation marks are within the text.,o
12851086,"De syllogismo categorico, De differentiis topicis (fragment).",1,"Script: written in a highly abbreviated, late Caroline script.",o
12851086,"De syllogismo categorico, De differentiis topicis (fragment).",2,"Decoration: 2- and 3-line initials at the beginning of each section are red; 1-line initials are brown rustic capitals; the explicit is written in brown rustic capitals with some use of uncial and minuscule forms; there are nine diagrams, one outlined in red; punctuated with the punctus.",o
12851094,Sacramentary (fragment).,1,Script: written in Caroline minuscule.,o
12851094,Sacramentary (fragment).,2,"Decoration: 2-line initials are red rustic capitals with single round ""D""; 1-line initials are brown uncials; rubrics written in red rustic capitals; punctuated with the punctus and punctus versus; accents in the same ink as the text.",o
12851101,Historiae Alexandri Magni (fragment).,1,Script: written in rounded gothic bookhand (gothico-humanistica).,o
12851101,Historiae Alexandri Magni (fragment).,2,Decoration: 1-line initials are brown capitals; there are brief notes on the text written in the margin in a cursive humanistic script of the fifteenth century; punctuated with the punctus.,o
12851105,"Bible, Luke (fragment).",1,Script: written in Caroline minuscule.,o
12851105,"Bible, Luke (fragment).",2,"Decoration: 1- and 2-line initials alternate in red and green uncials; 1-line initials are brown uncials; the running title ""Secundum"" / ""Lucam"" is written in brown rustic capitals in the upper margin; punctuated with the punctus, punctus elevatus, punctus versus, and punctus interrogativus; hyphenation is in the same ink as the text; canon table numbers are written in the left marins in red roman numerals.",o
12851115,Homiliae xl in evangelia (fragment).,1,Script: written in late Caroline minuscule.,o
12851115,Homiliae xl in evangelia (fragment).,2,"Decoration: At the beginning of Homily 4 (fol. 2r) there is a 3-line initial ""C"" sketched, but not completed, in brown ink with foliate decoration; it may be a later addition; 1-line initials are brown uncials; the rubrics for Homily 4 and its lesson are written in red minuscule mixed with uncial forms, with red line-filler; there are no initials or rubrics for the beginning of each lesson; punctuated with the punctus, punctus elevatus, and punctus interrogativus; hyphenation is in the same ink as the text; accents were added by a later hand; on fol. 2v there are three interlinear Latin glosses in a fifteenth-century hand; other fifteenth-century hands have added marginal notations and figures of heads on fols. 7v-8r.",o
12851141,Passio S. Felicitatis (from a Passionary?) (fragment).,1,Script: written in an inelegant Caroline minuscule.,o
12851141,Passio S. Felicitatis (from a Passionary?) (fragment).,2,"Decoration: 1-line initials are brown rustic capitals; punctuated with the punctus, punctus elevatus, and punctus versus.",o
12851146,Homiliae xl in evangelia (fragment).,1,Script: written in late Caroline minuscule.,o
12851146,Homiliae xl in evangelia (fragment).,2,"Decoration: 1-line initials are brown uncials; punctuated with the punctus, punctus elevatus, and punctus interrogativus; hyphenation in the same ink as the text.",o
12851152,Homilies (Haimo of Halberstadt?) (fragment).,1,Script: written in Caroline minuscule.,o
12851152,Homilies (Haimo of Halberstadt?) (fragment).,2,"Decoration: on fol. 1v there is a very fine 3/4-page decorated initial ""I"" in red and yellow on a purple, blue, and orange ground, with vine-stem decoration lightly washed with yellow; 1-line initials are either in red rustic capitals or brown rustic capitals highlighted with red; rubrics are written in a mixture of red minuscule and rustic capitals; punctuated with the punctus and punctus elevatus; double quotation marks are within the text; accents are in the same ink as the text.",o
12851158,Noted Breviary (fragment).,1,"Script: written in two sizes of Caroline minuscule, with a larger script for the lessons and hymn and a smaller script for the antiphons and responses.",o
12851158,Noted Breviary (fragment).,2,"Decoration: on fol. 1v there are decorated initials ""I"" (7-line) and ""F"" (8-line), outlined in orange and colored with green and yellow ; 1- and 2-line initials are orange uncials; 1-line initials within the hymn are a mixture of orange uncials and rustic capitals; rubrics are written in orange minuscule; interlinear neumes in the St. Gall style; punctuated with the punctus, punctus elevatus, and punctus interrogativus; accents and diacritical marks over double ""i"" by later hands.",o
12851279,Homiliae (Expositios super Mattheum) (fragment).,1,Script: written in late Caroline minuscule.,o
12851279,Homiliae (Expositios super Mattheum) (fragment).,2,"Decoration: 2-line initial ""E"" is a red uncial highlighted with yellow; 1-line initials are a mixture of brown uncials, rustic capitals, and enlarged minuscule forms, usually filled with yellow; the rubric is written in red minuscule; punctuated with the punctus, punctus elevatus, and punctus interrogativus, some of the last altered from the punctus by a corrector; hyphenation in the same ink as the text.",o
12851289,Passionary (Passio S. Cassiani) (fragment).,1,Script: written in Beneventan script.,o
12851289,Passionary (Passio S. Cassiani) (fragment).,2,"Decoration: the Prudentius life is written in poetic stanzas; six-line decorated initial is outlined in brown; 1-line initials are brown uncials; punctuated with the punctus, punctus elevatus, and punctus versus.",o
12851311,Homiliary (fragment).,1,Script: written in Caroline minuscule.,o
12851311,Homiliary (fragment).,2,"Decoration: 7-line initial ""L"" is in red, the horizontal stroke decorated with two round balls; 1-line initials are brown uncials; rubrics are written in red in the same script as the text, but in a larger module; punctuated with the punctus.",o
12851318,Homiliary (fragment).,1,Script: written in late Caroline minuscule.,o
12851318,Homiliary (fragment).,2,"Decoration: on fol. 1r there is a fine 7-line decorated initial ""E"" in yellow filled with red geometric penwork on a ground of blue, green, and dark red, with four vine stems originating from the lower bar of the ""E""; a guide letter appears in the margin opposite the decorated initial; 1-line initials are black uncials; rubrics written in red uncials; punctuated with the punctus; hyphenation and accents were added by a later hand.",o
12851327,"Bible, Genesis (fragment).",1,Script: written in two sizes of gothic bookhand (littera textualis).,o
12851327,"Bible, Genesis (fragment).",2,"Decoration: the preface on fol. 2r begins with a 10-line decorated initial ""D"" in red interlace on a green geometric ground with a blue ground for the central portion of the vine stem; the text of Genesis begins with a half-page decorated initial ""I"" in the same style; 1-line initials in the prefatory material are occasionally red; line fillers are in red; rubrics are written in red in the same script as the text; accents added by a later hand; punctuated with the punctus, punctus elevatus, and punctus interrogativus; hyphenation is in the same ink as the text.",o
12851343,"Bible, Sirach (fragment).",1,Script: written in a late Caroline minuscule.,o
12851343,"Bible, Sirach (fragment).",2,"Decoration: 3- to 7-line initials are red uncials; 1-line initials are black uncials; chapter headings are written in red minuscule in a larger module; punctuated with the punctus, punctus elevatus, punctus versus, and punctus interrogativus; hyphenation added by a later hand.",o
12851363,Gradual (fragment).,1,"Script: written in a formal gothic bookhand (littera textualis formata), with musical notation in black on a four-line staff in red.",o
12851363,Gradual (fragment).,2,"Decoration: the parchment and writing appear to be from the sixteenth century, but the decoration was added in modern times; there is a 2-line initial ""U"" in blue, green, and purple on a gold ground and containing the figure of an angel striking a tambourine; foliage decorations in the same colors as the initial extend from the initial into the left margin; punctuated with the punctus.",o
