bib_id,title,note_num,note_text,note_type,record_total_notes,o_count,w_count,a_count,aw_count,ow_count,ao_count,unknown_count,source
12812591,Guitar music : [song texts],1,"Manuscript, in several hands.",o,3,2,1,0,0,0,0,0,zoe
12812591,Guitar music : [song texts],2,On back of front cover: Miss Helen E. Weaver ...,o,3,2,1,0,0,0,0,0,zoe
12812618,[Guitar fingering chart],1,Ms. illustration of guitar fingering chart.,o,3,3,0,0,0,0,0,0,zoe
12812618,[Guitar fingering chart],2,From the library of Luigi Sagrini.,o,3,3,0,0,0,0,0,0,zoe
12812618,[Guitar fingering chart],3,"From the Mary Belle Swingle Guitar Collection: ""given to me by R. Ridgill Trout, Pa Robson 2/1929.""",o,3,3,0,0,0,0,0,0,zoe
12812676,"Bible, Luke (Vulgate) (fragment).",1,Script: written in uncial script and occasionally punctuated with a punctus. A later hand has added a punctus in Luke 13.5.,o,2,2,0,0,0,0,0,0,zoe
12812676,"Bible, Luke (Vulgate) (fragment).",2,"Decoration: the initials are slightly enlarged and are written on the inner vertical bounding line; and one initial ""E"" is filled with orange.",o,2,2,0,0,0,0,0,0,zoe
12812769,"Pseudo-Augustine, Sermon 190 (from a Homilary) (fragment).",1,Script: Luxeuil minuscule.,o,2,2,0,0,0,0,0,0,zoe
12812769,"Pseudo-Augustine, Sermon 190 (from a Homilary) (fragment).",2,Decoration: 1-line capitals are written in brown uncials and are not set apart from the text.,o,2,2,0,0,0,0,0,0,zoe
12813528,Regula ad Monachos (fragment).,1,Script: written in Visigothic minuscule.,o,2,2,0,0,0,0,0,0,zoe
12813528,Regula ad Monachos (fragment).,2,"Decoration: 2-line initials in brown uncials with occasional red-orange filling; 1-line initials in brown uncials; chapter headings in a script with both Visigothic and uncial elements; punctuated with puncti (occaionally, punctus elevatus).",o,2,2,0,0,0,0,0,0,zoe
12814943,"Bible, Esther (Vulgate) (fragment).",1,Script: written by several scribes in Caroline minuscule; corrections added by contemporary hands.,o,3,3,0,0,0,0,0,0,zoe
12814943,"Bible, Esther (Vulgate) (fragment).",2,"Decoration: 1-line capitals in brown uncials; some orange-red uncials; punctuation consisting of punctus, punctus elevatus, and vigule.",o,3,3,0,0,0,0,0,0,zoe
12814943,"Bible, Esther (Vulgate) (fragment).",3,Former call number: Beinecke MS 482.1B (f. 2).,o,3,3,0,0,0,0,0,0,zoe
12815959,"Bible, Job (Vulgate) (fragment).",1,Script: written in Caroline minuscule; a later hand has made some corrections.,o,2,2,0,0,0,0,0,0,zoe
12815959,"Bible, Job (Vulgate) (fragment).",2,"Decoration: 1- and 2-line initials in brown uncials; running titles in brown rustic capitals; punctuation consisting of punctus elevatus, punctus versus, and punctus interrogativus.",o,2,2,0,0,0,0,0,0,zoe
12817225,"Bible, Prophets (Vulgate) (fragment).",1,Script: written in Caroline minuscule; a later hand has altered some punctuation; modern hands have added some textual indentifications and numbering.,o,3,3,0,0,0,0,0,0,zoe
12817225,"Bible, Prophets (Vulgate) (fragment).",2,"Decoration: 1-line initials in brown uncials; brown and/or orange-red rustic capitals on ff. 5r, 6r, and 12v; brown or/and orange-red uncials on f. 11r and v; punctuation consisting of punctus, punctus elevatus, punctus versus, and punctus interrogativus; and quire signatures ""v,"" ""vi,"" and ""vii"" appear on ff. 4v, 8v, and 10v, respectively, suggesting the manuscript fragments preserve portions of the last five quires of a ten-quire manuscript.",o,3,3,0,0,0,0,0,0,zoe
12817225,"Bible, Prophets (Vulgate) (fragment).",3,"Former call numbers: Beinecke MS 482.6A (f. 4), B (f. 9), C (f. 3), D (f. 6), E (f. 11), F (f. 2), G (f. 1), H (f. 8), I (f. 7), J (f. 5), K (f. 10); Beinecke MS 482.5A (f. 6), B (f. 9), D (f. 12), A (f. 14), and C (f. 15).",o,3,3,0,0,0,0,0,0,zoe
12821652,Peri Archon (De principiis) (fragment).,1,Script: Written in Caroline minuscule; corections added by a late 14th or early 15th century hand; an undeciphered annotation added by a modern hand.,o,2,2,0,0,0,0,0,0,zoe
12821652,Peri Archon (De principiis) (fragment).,2,Decoration: 1-line capitals in brown uncials; punctuation includes the punctus.,o,2,2,0,0,0,0,0,0,zoe
12821660,South German Homiliary (fragment).,1,Script: Written in Caroline minuscule; the letters have been almost entirely retraced due to (perhaps 11th century) water damage.,o,3,3,0,0,0,0,0,0,zoe
12821660,South German Homiliary (fragment).,2,"Decoration: 2-line intials in brown uncials; some highlighting in red; traces of a rubric between the two sermons; punctuation consisting of the punctus, punctus versus, and punctus elevatus.",o,3,3,0,0,0,0,0,0,zoe
12821660,South German Homiliary (fragment).,3,Another copy of this homilary is found in Beinecke MSS 482.4 and 484.2.,o,3,3,0,0,0,0,0,0,zoe
12821681,Expositio in Regulam S. Benedicti (fragment).,1,"Script: Written in Caroline minuscule, with accents added by a later hand; marginal references added by a 16th century cursive hand.",o,2,2,0,0,0,0,0,0,zoe
12821681,Expositio in Regulam S. Benedicti (fragment).,2,"Decoration: 1-line capitals in brown uncials, with occasional rustic capital forms; the rubric of chap. 73 and qutations from the Regula S. Benedicti written in bright orange ink; punctuation consisting of punctus, punctus elevatus, punctus versus, and a series of three puncti.",o,2,2,0,0,0,0,0,0,zoe
12821728,In Iohannis Evangelium Tractus cxxiv (fragment).,1,Script: written in Caroline minuscule; annotations added by modern hands.,o,2,2,0,0,0,0,0,0,zoe
12821728,In Iohannis Evangelium Tractus cxxiv (fragment).,2,"Decoration: 4-line initial ""I,"" in orange with foliate ornamentation, beginning Tractus 36; 2-line initial ""A"" in a similar style; 1-line initials in brown uncials; rubrics in orange rustic capitals; punctuation consisting of the punctus, punctus elevatus, punctus versus, punctus interrogativus, and the punctus flexus.",o,2,2,0,0,0,0,0,0,zoe
12821779,Moralia in Iob (fragment).,1,"Script: written in Caroline minuscule, with marginal notation (on f. 1v) in a contemporary hand, probably the text scribe.",o,3,3,0,0,0,0,0,0,zoe
12821779,Moralia in Iob (fragment).,2,"Decoration: 1- and 2-line initials in brown uncials; punctuation consisting of the punctus, punctus elevatus, and punctus interrogativus.",o,3,3,0,0,0,0,0,0,zoe
12821779,Moralia in Iob (fragment).,3,Former call numbers: Beinecke MS 482.17 (f. 2).,o,3,3,0,0,0,0,0,0,zoe
12821831,Homiliary (fragment).,1,Script: written in Caroline minuscule; corrections added in dark ink by a contemporary hand; annotations identifying biblical passages and Augustine's tractates added in pencil by a modern hand.,o,2,2,0,0,0,0,0,0,zoe
12821831,Homiliary (fragment).,2,"Decoration: 4-line initial ""P"" in brown and red on f. 2r; 1-line intials in brown uncials; rubric in red uncials; punctuation consisting of the punctus, punctus elevatus, punctus versus, and the punctus interrogativus.",o,2,2,0,0,0,0,0,0,zoe
12824136,Homily II.10 (from a Homiliary) (fragment).,1,Script: written in Caroline minuscule; corrections added in darker ink by a contemporary hand.,o,3,3,0,0,0,0,0,0,zoe
12824136,Homily II.10 (from a Homiliary) (fragment).,2,"Decoration: 1-line initials in brown rustic capitals or uncials; punctuation consisting of the punctus, punctus elevatus, punctus versus, and punctus interrogativus.",o,3,3,0,0,0,0,0,0,zoe
12824136,Homily II.10 (from a Homiliary) (fragment).,3,Former call numbers: Beinecke MS 482.7 (column B of the folio).,o,3,3,0,0,0,0,0,0,zoe
12824260,Lectionary (fragment).,1,Script: written in Caroline minuscule.,o,3,3,0,0,0,0,0,0,zoe
12824260,Lectionary (fragment).,2,"Decoration: 1-line initials in brown uncials with occasional square capital forms, frequently filled with dark red ink; rubics in dark red square capitals mixed with uncial and minuscule forms; punctuation consisting of punctus, punctus elevatus, punctus versus, and punctus interrogativus.",o,3,3,0,0,0,0,0,0,zoe
12824260,Lectionary (fragment).,3,Former call numbers: Beinecke MS 482.10 (f. 1).,o,3,3,0,0,0,0,0,0,zoe
12824266,Vita S. Gregorii Magni (fragment).,1,Script: written in Caroline minuscule.,o,2,2,0,0,0,0,0,0,zoe
12824266,Vita S. Gregorii Magni (fragment).,2,Decoration: 1-line initials in brown uncials; punctuation consisting of the punctus.,o,2,2,0,0,0,0,0,0,zoe
12824281,Passionary (fragment).,1,Script: written in Caroline minuscule; corrections added in a lighter ink; accents added y a later hand.,o,2,2,0,0,0,0,0,0,zoe
12824281,Passionary (fragment).,2,"Decoration: 1-line initials in a mixed form of uncial and rustic in brown ink; rubrics in red majuscules; on f. 1v, an 11-line initial ""T,"" in the ""early geometric style"" of central and northern Italy in the late 11th and early 12th centuries; on f. 2v, a large initial has been cut out.",o,2,2,0,0,0,0,0,0,zoe
12827692,"Index to Description of Strawberry Hill, not after 1824.",2,"Mounted on page 233 of William Bawtree's extra-illustrated copy of Horace Walpole's: A description of the villa of Mr. Horace Walpole. Strawberry Hill : Printed by Thomas Kirgate, 1784. See A.T. Hazen's Bibliography of the Strawberry Hill Press (1973 ed.), no. 30, copy 11.",o,2,1,0,1,0,0,0,0,zoe
12828074,Illuminated leaf from a gradual (Beinecke MS 42).,1,The leaf was originally part of a Gradual that is now Beinecke MS 42. The evidence is that it followed folio 52.,o,3,3,0,0,0,0,0,0,zoe
12828074,Illuminated leaf from a gradual (Beinecke MS 42).,2,This leaf has been attributed to Attavante degli Attavanti.,o,3,3,0,0,0,0,0,0,zoe
12828074,Illuminated leaf from a gradual (Beinecke MS 42).,3,"Decoration: in addition to the large historiated initial, the wide border contains numerous putti and eight figurative rondels.",o,3,3,0,0,0,0,0,0,zoe
12831532,"Letter : Washington, to Jeremiah S. Black, 1857 April 4.",1,Accompanied by a typed transcript made by an unidentified transcriber.,o,1,1,0,0,0,0,0,0,zoe
12832032,"Letter : Santa Fe, New Mexico, to John Munroe, Santa Fe, New Mexico, 1850 June 12.",1,Accompanied by a typed transcript of the letter made by an unidentified transcriber.,o,1,1,0,0,0,0,0,0,zoe
12836130,Antiphonary (fragment).,1,Script: written in Caroline minuscule.,o,3,3,0,0,0,0,0,0,zoe
12836130,Antiphonary (fragment).,2,"Decoration: 2-line initials in red capitals, set apart from the text; rubrics written in red minuscule; interlinear neumes in the St. Gall style; neumed differentiae (evovae) provided in the outer margins for antiphons with full text; punctuated with punctus placed on base line.",o,3,3,0,0,0,0,0,0,zoe
12836130,Antiphonary (fragment).,3,"Other leaves from the same antiphonary are preserved in the bindings of Lambach, Stiftsbibliothek, Cml XVI (2 leaves) and Cml LXXIII (the Lambach Rituale, 1 leaf).",o,3,3,0,0,0,0,0,0,zoe
12836142,Opus paschale (fragment).,1,Script: written in Caroline minuscule.,o,2,2,0,0,0,0,0,0,zoe
12836142,Opus paschale (fragment).,2,"Decoration: 2-line initials in brown uncials, between the double bounding lines; 1-line initials in brown uncials. Incipits, explicits, and chapter titles written in orange-red rustic capitals; punctuated with punctus and punctus versus. Corrections and marginal notes by a contemporary or slightly later hand.",o,2,2,0,0,0,0,0,0,zoe
12836150,Antiphonary (fragment).,1,Script: written in late Caroline minuscule.,o,2,2,0,0,0,0,0,0,zoe
12836150,Antiphonary (fragment).,2,"Decoration: 2-line initial ""Q"" on f. 1v in red; 1-line initials in brown capitals with uncial M and an enlarged minuscule e; rubrics written in red minuscule, with occasional use of uncial M; interlinear neumes in the St. Gall style; punctuated with punctus placed on the base line; cross-shaped ""+"" mark in brown ink on f. 1r.",o,2,2,0,0,0,0,0,0,zoe
12836199,De trinitate (fragment).,1,Script: written in Caroline minuscule.,o,2,2,0,0,0,0,0,0,zoe
12836199,De trinitate (fragment).,2,"Decoration: crude 6-line initial ""D"" and 5-line initial ""L"" in brown and orange-red ink, L terminates in a bird's head; 1-line initials in brown uncials with enlarged minuscule ""e"" and frequently touched in red on f. 1r; incipits and explicits in brown rustic capitals and the word explicit traced in red; punctuated primarily with punctus; three scribes; scribe one occasionally uses punctus elevatus and punctus versus; contemporary corrections in lighter ink.",o,2,2,0,0,0,0,0,0,zoe
12836276,"Bible, 1 Kings (fragment).",1,Script: written in Caroline minuscule.,o,3,3,0,0,0,0,0,0,zoe
12836276,"Bible, 1 Kings (fragment).",2,"Decoration: Large 1-line initials in brown square capitals with the round form of E; smaller 1-line initials written in brown rustic capitals with an enlarged minuscule ""e""; punctuated with punctus, punctus versus, and punctus interrogativus; accents added by later hand; a hand in darker ink altered punctuation and made several corrections.",o,3,3,0,0,0,0,0,0,zoe
12836276,"Bible, 1 Kings (fragment).",3,Condition: many worm holes; the letters have been retraced over earlier letters which were presumably damaged by water; another MS from Lambach with similar water damage is Beinecke MS 481.8.,o,3,3,0,0,0,0,0,0,zoe
12836354,"Bible, Ezechiel (fragment).",1,Script: written in Caroline minuscule.,o,2,2,0,0,0,0,0,0,zoe
12836354,"Bible, Ezechiel (fragment).",2,"Decoration: 2-line initials in brown rustic capitals; portion of a running head in red in the upper margin of the verso; punctuated with punctus, punctus elevatus, punctus versus and punctus interrogativus; a contemporary hand has made some corrections and added a paraph at the beginning of chapter 20.",o,2,2,0,0,0,0,0,0,zoe
12836387,Noted Breviary (Nocturnale) (fragment).,1,Script: written in Caroline minuscule.,o,2,2,0,0,0,0,0,0,zoe
12836387,Noted Breviary (Nocturnale) (fragment).,2,"Decoration: written in two sizes, with a smaller script for the chants and a larger script for the lessons; drawing of a face with the words "" Vita S. Uodalrici episcopi et confessoris"" in brown ink; 2-line initial ""V"" at the beginning of the office on f. 2r is a red square capital; 1- and 2-line initials of lessons are in red uncials or square capitals; 1-line chant initials are brown uncials; rubrics written in red capitals; punctuated with the punctus for end of chants and punctus elevatus for lessons; antiphons and responses have interlinear neumes in the St. Gall style.",o,2,2,0,0,0,0,0,0,zoe
12836408,Noted Breviary (fragment).,1,Script: written in Caroline minuscule.,o,2,2,0,0,0,0,0,0,zoe
12836408,Noted Breviary (fragment).,2,"Decoration: written in two sizes, a smaller module for the chants and a larger one for the lessons; 2-line initials are in red square capitals; 1-line initials in brown square capitals; rubrics written in red minuscule; punctuated with punctus in chants and the punctus, punctus elevatus, and punctus versus within the lessons; accents in same ink as the text; interlinear neumes in the St. Gall style.",o,2,2,0,0,0,0,0,0,zoe
12836444,Noted Breviary (fragment).,1,"Script: written in Caroline minuscule; written in two sizes, smaller for chants, larger size for lessons; script similar to the style of Otloh of St. Emmeram.",o,2,2,0,0,0,0,0,0,zoe
12836444,Noted Breviary (fragment).,2,"Decoration: 2-line initials at the beginning of offices and lessons are in red square capitals; 1-line initials at beginning of chants are in brown square capitals with occasional use of uncial M and round E or an enlarged minuscule ""m""; rubrics written in red rustic capitals; rubric letters for chants frequently written in left margin; liturgical directions written in brown rustic capitals touched with red; punctuated with punctus for the end of chants, and punctus, punctus versus, and punctus interrogativus for the lessons; chants have interlinear neumes in the St. Gall style.",o,2,2,0,0,0,0,0,0,zoe
12836464,Noted Breviary (Office of the Dead) (fragment).,1,"Script: written in two sizes of Caroline minuscule, with a smaller script for the chants and a larger one for the lessons; by the same scribe who copied the psalter preserved in Beinecke MS 481.46.",o,2,2,0,0,0,0,0,0,zoe
12836464,Noted Breviary (Office of the Dead) (fragment).,2,"Decoration: 3-line initial on f. 1v in orange that has been filled with crude, brown cross-hatching, perhaps later; 2-line initials at the beginning of lessons are in orange square capitals; 1-line initials are in brown rustic capitals; rubrics written in orange minuscules with rustic capitals; punctuated with punctus in chants and punctus and punctus elevatus within lessons; chants have interlinear neumes in the St. Gall style; marginal notation in a contemporary hand on 3r.",o,2,2,0,0,0,0,0,0,zoe
12836744,Noted Breviary (fragment).,1,Script: written in two sizes of Caroline minuscule with a smaller script for chants and a larger script for lessons.,o,2,2,0,0,0,0,0,0,zoe
12836744,Noted Breviary (fragment).,2,"Decoration: 1-line initials at beginning of lessons and of lauds are in orange square capitals or uncials; other 1-line initials are in brown rustic capitals with enlarged minuscule ""e"" are occasionally highlighted in orange; initials of responses ornamented with orange dots; rubrics written in orange capitals; punctuated with punctus in chants and punctus, punctus versus, and punctus interrogativus in lessons; antiphons and responses contain interlinear neumes in St. Gall style.",o,2,2,0,0,0,0,0,0,zoe
12836778,Recognitiones (fragment).,1,Script: written in late Caroline minuscule.,o,2,2,0,0,0,0,0,0,zoe
12836778,Recognitiones (fragment).,2,"Decoration: 1-line initials in mixture of uncials and square capitals, mostly in black but occasionally in red; punctuated primarily with punctus with occasional use of punctus elevatus and punctus versus; hyphenation in same ink as the text.",o,2,2,0,0,0,0,0,0,zoe
12836807,Commentary on Galatians (fragment).,1,"Script: written in Caroline minuscule with archaic features such as half-uncial ""g"", ""rt"" ligature, and occasionally half-uncial ""a"".",o,2,2,0,0,0,0,0,0,zoe
12836807,Commentary on Galatians (fragment).,2,"Decoration: 1-line initials are in brown uncials with an enlarged minuscule ""e""; punctuated with the punctus for major pauses and the punctus elevatus for minor pauses.",o,2,2,0,0,0,0,0,0,zoe
12836836,Homeliae in Ezechielem (fragment).,1,Script: written in late Caroline minuscule.,o,2,2,0,0,0,0,0,0,zoe
12836836,Homeliae in Ezechielem (fragment).,2,"Decoration: 1-line initials in brown in a mixture of uncial, rustic capital, and enlarged minuscule forms; running titles written in red rustic capitals in the upper margin; punctuated with punctus, punctus elevatus, punctus versus, and punctus interrogativus; hyphenation in same ink as the text.",o,2,2,0,0,0,0,0,0,zoe
12836879,Gradual (fragment).,1,Script: written in Caroline minuscule.,o,2,2,0,0,0,0,0,0,zoe
12836879,Gradual (fragment).,2,"Decoration: 3-line initials in red; ""D"" in square capital and ""E"" in uncial; 1-line initials are either red square capitals or brown rustic capitals; rubrics written in red, usually as rustic capitals; punctuated with punctus placed on the bottom line at the end of chants; interlinear neumes in the St. Gall style; numbered cues added in red above all abbreviated chants; rubrics in red miniscule.",o,2,2,0,0,0,0,0,0,zoe
12836960,Commentarium in Epistolam ad Hebraeos (fragment).,1,Script: written in Caroline minuscule.,o,2,2,0,0,0,0,0,0,zoe
12836960,Commentarium in Epistolam ad Hebraeos (fragment).,2,"Decoration: 1-line initials are in brown rustic capitals with occasional use of an enlarged minuscule ""e""; punctuated with punctus and punctus interrogativus; a contemporary hand has made corrections and altered punctuation in a somewhat lighter ink.",o,2,2,0,0,0,0,0,0,zoe
12836975,Breviary (fragment).,1,Script: written in two sizes of late Caroline minuscule with a smaller script for the responses and a larger script for the lessons.,o,2,2,0,0,0,0,0,0,zoe
12836975,Breviary (fragment).,2,"Decoration: 2-line initials are in orange-red square capitals; 1-line initials are in orange-red square capitals; other 1-line initials are in brown rustic capitals; rubrics written in orange-red, which has oxidized in places; punctuated with punctus and punctus elevatus; hyphenation in same ink as text.",o,2,2,0,0,0,0,0,0,zoe
12837009,Homiliary (fragment).,1,Script: written in Caroline minuscule.,o,2,2,0,0,0,0,0,0,zoe
12837009,Homiliary (fragment).,2,"Decoration: 1-, 3-, and 4-line homily initials and lesson initials are in red square capitals; 1-line initials are in brown rustic capitals; rubrics written in red minuscule; first word of sermon on 3r written in brown rustic capitals highlighted with red; punctuated with punctus, with rare use of punctus elevatus; punctus interrogativus also used; accents and hyphenations in same ink as the text.",o,2,2,0,0,0,0,0,0,zoe
12837116,Homiliary (fragment).,1,Script: written in Caroline minuscule.,o,2,2,0,0,0,0,0,0,zoe
12837116,Homiliary (fragment).,2,"Decoration: two 7-line initials in yellow on a square ground, colored with blue, red, dark red, and green and decorated with white interlacing foliage; 2-line initials at the beginning of lessons in red square capitals; 1-line initials in brown uncials; rubrics written in red uncials with rustic capital ""D""; first words of the homily and the first initial of the biblical text are written in brown uncials with rustic capital ""D"" filled with red; punctuated with punctus, punctus elevatus, and punctus interrogativus.",o,2,2,0,0,0,0,0,0,zoe
12837166,Hymnal (fragment).,1,Script: written in an elegant Caroline minuscule in the same style and presumably in the same scriptorium as Beinecke MS 481.39 as well as several other fragments still at Lambach.,o,2,2,0,0,0,0,0,0,zoe
12837166,Hymnal (fragment).,2,Decoration: 2-line initials written in orange uncials; rubrics written in orange rustic capitals; the first 1 to 4 words of each hymn are written in brown rustic capitals; there is space for neumes in the outer margin but they have not been added; punctuated with punctus.,o,2,2,0,0,0,0,0,0,zoe
12837196,Noted Missal (fragment).,1,"Script: written in two sizes of Caroline minuscule, with a larger script for the lessons and prayers and a smaller script for the chants.",o,2,2,0,0,0,0,0,0,zoe
12837196,Noted Missal (fragment).,2,"Decoration: 2-line initials in orange square capitals, but with round ""D""; 1-line intials in brown rustic capitals frequently filled with orange; rubrics written in orange minuscule with uncial ""M"" and occasional rustic capitals; punctuated with punctus and punctus elevatus; chants on the recto have interlinear neumes in the St. Gall style.",o,2,2,0,0,0,0,0,0,zoe
12837278,Homiliary (fragment).,1,Script: written in Caroline minuscule.,o,2,2,0,0,0,0,0,0,zoe
12837278,Homiliary (fragment).,2,"Decoration: 3-line square capital ""Q"" in orange, remainder of the first line written in brown rustic capitals; 1-line initials are in brown uncials; rubric written in orange rustic capitals; first line of the sermon is in brown rustic capitals; punctuated with the punctus.",o,2,2,0,0,0,0,0,0,zoe
12837309,Sequentiary (fragment).,1,Script: written in Caroline minuscule.,o,2,2,0,0,0,0,0,0,zoe
12837309,Sequentiary (fragment).,2,Decoration: 1- and 2-line initials are a mixture of orange uncials and square capitals; rubrics are written in orange rustic capitals; the first 2 to 4 words of each sequence are written in a mixture of brown uncials and square capitals; punctuated with the punctus; neumes in the St. Gall style are in the outer margins.,o,2,2,0,0,0,0,0,0,zoe
12837345,Sequentiary (fragment).,1,Script: written in Caroline minuscule.,o,2,2,0,0,0,0,0,0,zoe
12837345,Sequentiary (fragment).,2,Decoration: 3-line initials are the beginning of each sequence are written in a mixture of orange square capitals and uncials; 1-line initials at the beginning of verses are in a mixture of orange square capitals and uncials; rubrics written in orange minuscule; first line of each sequence written in brown rustic capitals; punctuated with the punctus; interlinear neumes are present in one sequence.,o,2,2,0,0,0,0,0,0,zoe
12837359,Ordinal (fragment).,1,Script: written in late Caroline minuscule.,o,2,2,0,0,0,0,0,0,zoe
12837359,Ordinal (fragment).,2,"Decoration: 1-line square capital ""A"" is in orange; smaller 1-line initials are mixture of square capitals, uncials, and rustic capitals and are in brown, sometimes dotted with red; rubrics written in orange minuscule; punctuated with the punctus.",o,2,2,0,0,0,0,0,0,zoe
12837859,Conversio Sanctae Justinae (from a Homiliary?) (fragment).,1,Script: written in Caroline minuscule.,o,2,2,0,0,0,0,0,0,zoe
12837859,Conversio Sanctae Justinae (from a Homiliary?) (fragment).,2,"Decoration: only six lines of the homily initials ""I"" are preserved; the shaft of the letter is half red and half yellow on a geometric ground of blue and pale purple, with vine-stem decoration in red; 1-line initials are in brown uncials with occasional rustic capital forms (D, Q, M) and enlarged minuscule forms (n); punctuated with the punctus and the punctus interrogativus.",o,2,2,0,0,0,0,0,0,zoe
12837878,Homiliary (fragment).,1,Script: written in Caroline minuscule.,o,2,2,0,0,0,0,0,0,zoe
12837878,Homiliary (fragment).,2,"Decoration: only the upper eight lines of the homily initial ""I"" are preserved; the initial is yellow on a red, blue, purple, and green ground; 1-line initials are a mixture of brown rustic capitals and uncial forms with the occasional use of an enlarged minuscule ""e""; rubric in red minuscule; punctuated with the punctus, punctus elevatus, and punctus interrogativus; hyphenation and diacritical marks in same ink as text.",o,2,2,0,0,0,0,0,0,zoe
12837903,Institutio Grammatica (fragment).,1,Script: written in Carolina minuscule.,o,2,2,0,0,0,0,0,0,zoe
12837903,Institutio Grammatica (fragment).,2,"Decoration: 2-line initials ""S"" in brown; 1-line initials are in brown rustic capitals; one ""L"" has a hollow shaft that is filled with brown cross strokes; punctuated with the punctus, punctus elevatus, and punctus versus.",o,2,2,0,0,0,0,0,0,zoe
12837942,Psalter (fragment).,1,Script: written in Carolina minuscule.,o,2,2,0,0,0,0,0,0,zoe
12837942,Psalter (fragment).,2,"Decoration: the Psalms begin with 4-line initials in brown ink, with vine-stem decoration, partially outlined in orange; 1-line initials at the beginning of verses are in orange; 1-line initials ""Q"" on f. 2r in black dotted with red; rubrics are written in orange uncials; first line of each Psalm is written in brown uncials with long ticks descending from each letter; punctuated with the punctus.",o,2,2,0,0,0,0,0,0,zoe
12837985,Psalter (fragment).,1,Script: written in Caroline minuscule.,o,2,2,0,0,0,0,0,0,zoe
12837985,Psalter (fragment).,2,"Decoration: the beginning of each Psalm has a 4-line initial in orange or brown square capitals with a single round form of ""D"", occasionally filled with yellow and green wash; 1-line initials at the beginning of verses alternate in brown and orange filled with yellow wash and in brown rustic capitals and uncials; rubrics are mostly written in orange minuscule, which are written in rustic capitals; punctuated with the punctus, punctus elevatus, and punctus interrogativus.",o,2,2,0,0,0,0,0,0,zoe
12838024,Antiphonary (fragment).,1,Script: written in early Gothic script.,o,2,2,0,0,0,0,0,0,zoe
12838024,Antiphonary (fragment).,2,"Decoration: initials of the first antiphons of lauds and of second vespers are 1-line red capitals; other 1-line initials are in brown rustic capitals; those for the antiphons and responses of matins are dotted or traced in red; rubrics are written in red rustic capitals; the name ""maria"" is sometimes written with uncial ""M"" and mostly with capital ""R""; punctuated with the punctus; chants and marginal tonary letters have neumes in the St. Gall style.",o,2,2,0,0,0,0,0,0,zoe
12838066,Gradual (fragment).,1,Script: written in Caroline minuscule.,o,2,2,0,0,0,0,0,0,zoe
12838066,Gradual (fragment).,2,"Decoration: three-quarter page initial ""A"" on green, red, and pale yellow ground with vine-stem decoration; 5-line initial ""O"" with a face; 4-line initial ""C"" with a face; 5-line initial ""U"" with portrait of Christ on a red and gree ground with modest foliate appendages; other 3- and 4-line initials, some with herringbone patterns in red; rubrics written in a mixture of red capitals and minuscule.",o,2,2,0,0,0,0,0,0,zoe
12838129,Antiphonary (fragment).,1,Script: written in early Gothic script (littera textualis).,o,2,2,0,0,0,0,0,0,zoe
12838129,Antiphonary (fragment).,2,Decoration: initials of the first antiphon for lauds and for several other hymns are 1- to 2-line square capitals in red; other initials are 1-line brown rustic capitals highlighted with red; rubrics written in red minuscule; minor initials in black highlighted with red; punctuated with punctus; interlinear neumes in the St. Gall style have been added by several hands.,o,2,2,0,0,0,0,0,0,zoe
12838146,Gottschalk Antiphonary (fragment).,1,"Script: written in late Caroline minuscule by Gottschalk, a scribe at Lambach in the twelfth and early thirteenth century.",o,2,2,0,0,0,0,0,0,zoe
12838146,Gottschalk Antiphonary (fragment).,2,"Decoration: the responsorial liturgy of most feasts begins with a 3- to 5-line initial in red with red vine-stem decoration and violet bands and foliage drawn by Gottschalk; three historiated initials of a trumpeter, Prophet Isaiah, and Gregory the great; 1-line red capitals are present in many antiphons as are 1-line initials of responses in thick brown uncials traced or dotted with red; rubrics written in red rustic capitals; punctuated with the punctus; interlinear neumes in the St. Gall style; tonary letters are written in the outer margin of each folio drawn on tiers of a column representing architectural support.",o,2,2,0,0,0,0,0,0,zoe
12838176,Antiphonary (fragment).,1,Script: written in late Caroline minuscule by several scribes.,o,3,3,0,0,0,0,0,0,zoe
12838176,Antiphonary (fragment).,2,"Decoration: 7-line responsory initial ""D"" is a red uncial with red and black penwork and a portrait of St. Agnes; 4-line responsory initial ""A"" in red with vine-stem decoration; 1-line initials of ""O"" antiphons are in red capitals; other 1-line initials are brown rustic capitals; rubrics in red minuscule.",o,3,3,0,0,0,0,0,0,zoe
12838176,Antiphonary (fragment).,3,"It is possible that not all these leaves come from the same manuscript. They were written by several scribes, and the written space varies.",o,3,3,0,0,0,0,0,0,zoe
12838350,In Iohannis evangelium tractatus (fragment).,1,"Script: written in late Caroline script, similar to that written at Schaffhausen in manuscripts dated around 1100.",o,2,2,0,0,0,0,0,0,zoe
12838350,In Iohannis evangelium tractatus (fragment).,2,"Decoration: inelegant 9-line initial ""D"" on the verso in rough gold with silver bands, outlined in red and with red in the center; the initial is on an orange, green, and blue ground. In the middle of the initial there is an eagle in gold and silver, with red dots, which holds a vine with flowers in his beak; 1-line initials in brown rustic capitals; scribal guidewords preserved in margin; heading written in red minuscule; punctuated with the punctus, punctus elevatus, and punctus interrogativus.",o,2,2,0,0,0,0,0,0,zoe
12838356,In Iohannis evangelium tractatus (fragment).,1,Script: written in Caroline minuscule.,o,2,2,0,0,0,0,0,0,zoe
