bib_id,title,note_num,note_text,note_type,record_total_notes,w_count,o_count,a_count,aw_count,ow_count,ao_count,unknown_count,source
1763818,"The World : [contributions in] nos. 6, 8, 10, 14, 28, 1753.",2,"Includes: no. 6, 8 Feb. 1753, on the theatre; no. 8, 22 Feb 1753, on theodore, Prince of Corsica; no. 10, 8 Mar 1753, on festivals and holidays; no. 14, 5 Apr 1753, on letter-writing; and no. 28, 12 Jul 1753, on loving older women.",w,2,1,1,0,0,0,0,0,zoe
1763822,"The entail : a fable, 1754 July.",2,"Published in Horace Walpole's Works, 1798, i. 28-9.",w,2,1,1,0,0,0,0,0,zoe
1763826,"The World : [contributions in] no. 103, 1754 December.",2,"Published in The World, Dec 19, 1754, on the politeness of a nation, and Horace Walpole robbed by James Maclaine.",w,2,1,1,0,0,0,0,0,zoe
1763830,"The World : [contributions in] nos. 160 and 195, 1756.",1,"Includes no. 160, Jan 22, 1756 on licentiousness and no. 195, Sep 23, 1756 on suicide.",w,1,1,0,0,0,0,0,0,zoe
1763835,"Memoires of the rebellion in 1745, or, A review of the transactions that preceded it and contributed to its rise, [1746?].",2,Contains notes on the Jacobite rebellion.,w,3,1,2,0,0,0,0,0,zoe
1763839,"Some memoirs of public affairs from the Declaration of the war with Spain ..., [1746?].",3,"Contains Horace Walpole's notes for his Memoirs for the Declaration of the War with Spain which was published in Horace Walpole's Memoirs of King George II, ed. John Brooke, 1985, iii. Appendix 1, pp. 123-39.",w,3,1,2,0,0,0,0,0,zoe
1763840,"Letter to Horace Walpole / Mrs. Porter, [1738?].",1,"Dated conjecturally by the reference to the 'ingenious paper' which may have been, as Toynbee suggests, the 'essay' on Mrs Porter as Clytemnestra in James Thomson's Agamemnon, referred to in Thomas Gray to Horace Walpole 23 Feb. 1738 (GRAY i. 151 and n. 2). Mrs Porter played Clytemnestra at the first performance of Agamemnon 6 April 1738 at Drury Lane (London Stage Pt III, ii. 710). Walpole had apparently written to Gray on the subject while the play was in rehearsal. Address: To the Honourable Horace Walpole.",w,2,2,0,0,0,0,0,0,zoe
1763840,"Letter to Horace Walpole / Mrs. Porter, [1738?].",2,"Printed in Yale Edition of Horace Walpole's Correspondence, v. 40, p. 27.",w,2,2,0,0,0,0,0,0,zoe
1763844,"Old England, or, The Constitutional Journal, or, The Broadbottom Journal : Saturday, June 18, 1743 (no. 20).",1,Includes: The Dear witches by Horace Walpole.,w,2,1,1,0,0,0,0,0,zoe
1763846,Political papers [1747-1753] / written by Horace Walpole ... [Holograph],3,"Fifteen of the papers were printed in Old England, three in the Remembrancer.",w,3,1,1,0,0,1,0,0,zoe
1774428,"An explanation of several of Mr. Hogarth's prints, 1785.",1,Typescript available at the Lewis Walpole Library (75 H67 S785).,w,2,1,1,0,0,0,0,0,zoe
1774854,"Memoranda for additions to Lord Orford's Anecdotes of painting in England / H.E., 1822.",4,"The copy of Walpole's Anecdotes of Painting, with Musgrave's annotations, is held by the British Museum.",w,5,1,3,1,0,0,0,0,zoe
11450167,"Ledger book for an unidentified chandlery in New Haven, Connecticut, 1819-1830.",1,Partial list of customers laid in.,w,2,1,1,0,0,0,0,0,zoe
11622797,"Billheads recording clothing purchased by Robert W. Stevenson from E. & S.R. Richards, clothiers, London.",1,"The engraved billhead, featuring an image of the royal arms of Great Britain, reads: ""Bot. of E & S.R. Richards, clothiers, outfitters, woolen drapers, and contractors. 96 High Street, Islington Green, N., and 94, Strand, W.C. Terms cash. Established 1851."" The words ""juvenile clothiers"" appear beneath the royal arms.",w,3,1,2,0,0,0,0,0,zoe
11623220,"Entwurf einer Gruppe von Kleinwohnungen, 1909.",1,Cover title: Staatsprüfungsarbeit.,w,2,1,1,0,0,0,0,0,zoe
11625077,"Observation sur une rupture transversale de la matrix, 1804.",1,"Manuscript dated ""six vendémiaire an XII.""",w,1,1,0,0,0,0,0,0,zoe
11638659,"[Billhead of Swaine, Alport & Lowthian, distillers, London, recording gin purchased by Thomas Tebbitt, 1828]",1,"The engraved billhead, featuring a small image of a distillery furnace, reads: ""Bot. of Swaines, Alport & Lowthian, distillers, No. 1, Holborn Bridge. Importers of foreign wines, brandy, rum, &c.""",w,3,2,1,0,0,0,0,0,zoe
11638659,"[Billhead of Swaine, Alport & Lowthian, distillers, London, recording gin purchased by Thomas Tebbitt, 1828]",2,"The engraving is signed: ""Silvester sc., 27, Strand."" The engraver Richard Silvester was active at this address (see British Book Trade Index).",w,3,2,1,0,0,0,0,0,zoe
11640960,"[Billhead of J. Cardno & Co., grocers in Fraserburgh, Scotland, recording purchases by Mr. Cheyne, 1913 : with advertisement for Colman's Mustard].",1,"""Bought of J. Cardno & Co., family grocers, tea, wine & spirit merchants, 9, Commerce Street, Fraserburgh.""",w,3,2,1,0,0,0,0,0,zoe
11640960,"[Billhead of J. Cardno & Co., grocers in Fraserburgh, Scotland, recording purchases by Mr. Cheyne, 1913 : with advertisement for Colman's Mustard].",2,"The top of the billhead features a large advertisement, printed in black, red, and yellow, for Colman's Mustard, with an illustration of a tin of Colman's Mustard.",w,3,2,1,0,0,0,0,0,zoe
11641080,"[Billhead of J.R. Taylor & Sons, butchers in Bournemouth and Westbourne, for purchases made by the late Rev. Sawyer, of Heather Lodge, 1913].",1,"""Dr. to J.R. Taylor & Sons, purveyors. Telephone no. 309. 22 & 24 Commercial Road, Bournemouth. Also as 6 Park Terrace, Westbourne.""",w,4,2,1,0,0,1,0,0,zoe
11641080,"[Billhead of J.R. Taylor & Sons, butchers in Bournemouth and Westbourne, for purchases made by the late Rev. Sawyer, of Heather Lodge, 1913].",4,"The Reverend Duncombe Herbert Sawyer died on August 30, 1913. See: Cambridge University Alumni, 1261-1900.",w,4,2,1,0,0,1,0,0,zoe
11641106,"[Billhead of S.G. Morrison, general merchant in Fraserburgh, for purchases made by Mr. Bird, 1911 : with advertisement for Lipton's Tea]",1,"""Bought of S.G. Merchant, general merchant, 2 & 7 Cross Street, Fraserburgh""",w,3,2,1,0,0,0,0,0,zoe
11641106,"[Billhead of S.G. Morrison, general merchant in Fraserburgh, for purchases made by Mr. Bird, 1911 : with advertisement for Lipton's Tea]",2,The top of the billhead features a large advertisement for Lipton's tea.,w,3,2,1,0,0,0,0,0,zoe
11641276,"[Billhead of J. Fallon & Co., fish merchant, Leek, Staffordshire, for purchases made by Mr. Russell, 1887].",1,"""Bot. of J. Fallon & Co., fish, fruit, game & poultry salesmen, oyster merchants, &c. 8, Stockwell Street, Leek.""",w,2,1,1,0,0,0,0,0,zoe
11645174,"Letter : to David Bailie Warden, [1835?].",1,Accompanied by typed translation into English.,w,1,1,0,0,0,0,0,0,zoe
11645304,[Receipt for three boxes of tea to be shipped on board the Union],1,"On verso: ""Receipt of Mas. Hore, London, 5 Septr. 1835.""",w,2,1,1,0,0,0,0,0,zoe
11645487,"Billhead of John Connell, cheesemonger, Edinburgh, for purchases made by Mr. Cadell, 1829.",1,"""Bot. of John Connell (late John Jamesen &c.) cheesemonger. Hams, cheese, butter, tongues, Bristol, pickled. Tripe &c. carefully packed for the East & West Indies. Also a great variety of rich sauces, pickles &c. Fine parmasan and gruyer cheese.""",w,3,2,1,0,0,0,0,0,zoe
11645487,"Billhead of John Connell, cheesemonger, Edinburgh, for purchases made by Mr. Cadell, 1829.",2,"Signed ""C. Thomson sc."" The engraver is probably Charles Thomson, who traded at 19 Shakspeare Square, Edinburgh, at this time.",w,3,2,1,0,0,0,0,0,zoe
11646641,"[Billhead of Francis Hordern, chemist, druggist, and grocer, of Cheadle, for purchases made by Thomas Honeyborne, 1823]",1,"""Cheadle. Bought of Francis Hordern, chemist, druggist, and grocer, vender of patent medicines, &c. Physician's and family prescriptions carefully prepared. Drinks for horses & cows. East India Tea Warehouse.""",w,3,2,1,0,0,0,0,0,zoe
11646641,"[Billhead of Francis Hordern, chemist, druggist, and grocer, of Cheadle, for purchases made by Thomas Honeyborne, 1823]",2,"The buyer is presumably Thomas Honeyborne, of Woodhead Hall, Cheadle.",w,3,2,1,0,0,0,0,0,zoe
11646762,"[Billhead of Thomas Maskery, confectioner, baker, and flour dealer, of Leek, for purchases made by Mr. Matthew, 1884]",1,"""Leek, January 25, 1884. To the executors of the late Mr. Matthew, Redfern, Bradnop.""",w,4,3,1,0,0,0,0,0,zoe
11646762,"[Billhead of Thomas Maskery, confectioner, baker, and flour dealer, of Leek, for purchases made by Mr. Matthew, 1884]",2,"""D. to T. Maskery, confectioner, baker, flour dealer, &c., established 1796.""",w,4,3,1,0,0,0,0,0,zoe
11646762,"[Billhead of Thomas Maskery, confectioner, baker, and flour dealer, of Leek, for purchases made by Mr. Matthew, 1884]",3,"The 1881 census records Thomas Maskery as a confectinoer at Leek, aged 45.",w,4,3,1,0,0,0,0,0,zoe
11646918,"[Billhead of J. Campbell & Son, fleshers, of Oban, Scotland, for purchases made by the Lorn Combination Poorhouse, 1869-1870].",1,"""George Street, Oban, [April 25], 186[70], [Lorn Combination Poor House]. Bought of J. Campbell & Son, fleshers.""",w,3,1,2,0,0,0,0,0,zoe
11647068,"[Billheads of Edward Petty and William Wood, grocers, of London, for purchases made by Colonel Alexander Campbell, 1822]",1,"""[Alexr. Campbell] London [January 22nd, 1822]. Bought of Edwd. Petty & Wm. Wood, grocers & tea dealers, 53, Threadneedle Street. Fish sauce, pickle, oil, & Italian warehouse.""",w,2,1,1,0,0,0,0,0,zoe
11647163,"[Billhead of Spencer & Co., general retailer in Madras, for purchases made by J.J. Sinclair, 1920].",1,"""To Spencer & Co. Ltd. Head office: Madras. London office 57/8 Broad St. Avenue.""",w,4,3,1,0,0,0,0,0,zoe
11647163,"[Billhead of Spencer & Co., general retailer in Madras, for purchases made by J.J. Sinclair, 1920].",2,"The billhead is addressed at top, in typescript, to ""J.J. Sinclair esq., Aros, Yercaud, Salem Dt."" and dated ""30th April, 1920.""",w,4,3,1,0,0,0,0,0,zoe
11647163,"[Billhead of Spencer & Co., general retailer in Madras, for purchases made by J.J. Sinclair, 1920].",3,"J.J. Sinclair arrived in India 1877 and was a founding partner in the firm of Sinclair, Murray, & Co. See: The cyclopedia of India (1907-1909).",w,4,3,1,0,0,0,0,0,zoe
11648034,"Billhead of Battle-Bridge Brewhouse, London, for purchases made by Mr. Gibbs, 1808.",1,"""Battle-Bridge Brewhouse, Maiden-Lane, Islington. Received this [23d] day of [Feby.] 180[8], of Mr. [Gibbs] the sum of [five] shillings, for [(illegible) of table] beer. For William Tidd, [J. Hansell (?)].""",w,4,3,1,0,0,0,0,0,zoe
11648034,"Billhead of Battle-Bridge Brewhouse, London, for purchases made by Mr. Gibbs, 1808.",2,"""You are requested not to pay without a printed receipt. Please to order the drayman to take away the empty cask.""",w,4,3,1,0,0,0,0,0,zoe
11648034,"Billhead of Battle-Bridge Brewhouse, London, for purchases made by Mr. Gibbs, 1808.",3,"The reverse notes receipt of payment on February 23, 1808.",w,4,3,1,0,0,0,0,0,zoe
11648310,"[Bill of receipt by Nicholas Watson, on behalf of his mother Ann Watson, for the purchase of coffee and sugar by Mrs. De Sausmarez, 1793].",1,"""Mrs. De Sausmarez, bot. of Ann Watson.""",w,3,2,1,0,0,0,0,0,zoe
11648310,"[Bill of receipt by Nicholas Watson, on behalf of his mother Ann Watson, for the purchase of coffee and sugar by Mrs. De Sausmarez, 1793].",2,"The buyer may be Martha De Sausmarez, wife of James Sausmarez, 1st Baron de Saumarez (1757-1836).",w,3,2,1,0,0,0,0,0,zoe
11648468,"[Permit for Thomas Cooper to receive one cask of foreign brandy, 1809]",1,"""Permit [Tho. Cooper Esq., Jermyn Street], to receive [one] casks of foreign [brandy, qty ten] gallons no., as under part of the stock of [goods condemnd], witness my hand this [twenty second] day of [July], 18[09]. This permit to be in force [two hours] for the goods being sent out of [Excise Office] stock & [two hours] more for the same being delivered and received into Mr [Cooper's] stock. [Tho. Ball]. The above goods sent by [coach].""",w,2,2,0,0,0,0,0,0,zoe
11648468,"[Permit for Thomas Cooper to receive one cask of foreign brandy, 1809]",2,"At head: ""No. [25. (illegible) Tho. Ball. Excise Office, Londn. Divn.""",w,2,2,0,0,0,0,0,0,zoe
11660776,"Billhead recording purchases by Mrs. Davenport from A. Johnston, silk mercer, haberdasher & lace man, Manchester.",1,"""Bought of A. Johnston, silk mercer, haberdasher & laceman. Millinery, dresses, baby linen, & family mourning.""",w,4,2,2,0,0,0,0,0,zoe
11660776,"Billhead recording purchases by Mrs. Davenport from A. Johnston, silk mercer, haberdasher & lace man, Manchester.",2,"""Manchester, 19 St Anna Square. 181-. For ready money no. fancy good to order returnable.""",w,4,2,2,0,0,0,0,0,zoe
11660866,"Billhead recording shoes purchased by Mr. Roberts from P. Roche, boot maker, Liverpool.",1,"The engraved billhead, featuring an image of a storefront with Roche on the sign and the interior of the shop visible, reads: ""Bought of P. Roche, bootmaker. Liverpool. Richmond Stt. (Opposite) Church Stt.""",w,3,2,1,0,0,0,0,0,zoe
11660866,"Billhead recording shoes purchased by Mr. Roberts from P. Roche, boot maker, Liverpool.",2,"Gore's Directory of Liverpool & its Environs, 1853, lists ""Roche, Patrick, bootmaker, 11 Church Street.""",w,3,2,1,0,0,0,0,0,zoe
11660998,"Billhead recording purchases by Mrs. Davenport from Wimpory & Son, ladies shoe makers, Manchester.",1,"""Bought of Wimpory & Son, from London. Ladies shoe makers, 8 St. Ann's Square.""",w,4,3,1,0,0,0,0,0,zoe
11660998,"Billhead recording purchases by Mrs. Davenport from Wimpory & Son, ladies shoe makers, Manchester.",2,"""Where every article in their line is manufactured of the very best materials & in the first stile of fashion.""",w,4,3,1,0,0,0,0,0,zoe
11660998,"Billhead recording purchases by Mrs. Davenport from Wimpory & Son, ladies shoe makers, Manchester.",4,The firm of Wimpory & Son appears in the Manchester directory of 1825.,w,4,3,1,0,0,0,0,0,zoe
11661989,"Billhead recording clothing purchased by Mrs. Clough from James Shoubridge, hatter, London.",1,"The engraved billhead features an image of the royal arms of Great Britain, engraved by Halthide & Co.",w,3,2,1,0,0,0,0,0,zoe
11661989,"Billhead recording clothing purchased by Mrs. Clough from James Shoubridge, hatter, London.",2,"""Bought of Jas. Shoubridge, hatter to Her Majesty & their Royal Highnesses the Duke & Duchess of York & the Princesses & Dukes of Kent & Cumberland. 16 Old Bond Street, London.""",w,3,2,1,0,0,0,0,0,zoe
11662063,"Billhead of J.S. Moss & Son, draper and general outfitter, Manchester.",1,"""J. Moss, draper, general outfitter, tailor. 23, Market Street, and 2, Corporation Street. Branches for general hosiery & shirt-making at no. 46, Maket Street, (opposite side) and 24 Cross St. Manchester, [Feb 24th], 18[81].""",w,5,3,2,0,0,0,0,0,zoe
11662063,"Billhead of J.S. Moss & Son, draper and general outfitter, Manchester.",2,"Text on either side of engraved image: ""Estimates for the equipment of volunteer regiments. Complete outfits for India, China and all parts of the world.""",w,5,3,2,0,0,0,0,0,zoe
11662063,"Billhead of J.S. Moss & Son, draper and general outfitter, Manchester.",3,"At head of billhead: ""Established in the seventeenth century.""",w,5,3,2,0,0,0,0,0,zoe
11662395,"Billhead recording clothing purchased by Mr. Davenport from Joseph Grave, clothiers, Manchester.",1,"Dated at top: ""Manchester, [26 Dec.], 18[20].""",w,3,2,1,0,0,0,0,0,zoe
11662395,"Billhead recording clothing purchased by Mr. Davenport from Joseph Grave, clothiers, Manchester.",2,"The engraved billhead reads: ""To Joseph Grave Dr., draper, tailor, & habit maker.""",w,3,2,1,0,0,0,0,0,zoe
11662410,Lichen.,1,"""Drawings by Mandy Bonnell. Poem by Gabriel Gbadamosi. Box made by Elizabeth Neville. Letterpress by Graham Bignell."" Card bears the signature of Mandy Bonnell, in graphite.",w,7,3,4,0,0,0,0,0,zoe
11662410,Lichen.,2,"""Lichen in puddles and in woods, along the blue green arm of the beech, on the yellow cushion of rocks, under the orange stare of the sun. Gabriel Gbadamosi.""",w,7,3,4,0,0,0,0,0,zoe
11662410,Lichen.,4,"Issued with three printed cards (on heavy white paper). The first of these bears the title (printed in mottled green-brown ink); the second, two lines of verse by Gabriel Gbadamosi; the third, the names of the artist and collaborators.",w,7,3,4,0,0,0,0,0,zoe
11662490,"Billheads of Elliston & Cavell, clothiers, Oxford, for clothing purchased by Mrs. Risley, on behalf of the Warneford Asylum.",1,"""Bot. of Elliston & Cavell, Ltd. drapers & silk mercers, costumiers, nilliners, ladies & children's outfitters, furriers, glovers, hosiers & haberdashers, trousseaux, layettes, Indian & colonial outfits. Cabinet makers, upholsterers, house furnishings, bedstead & bedding warehousemen, carpet factors, blind makers, portmaneau, bags, dress baskets & travelling requisites. Funeral directors.",w,3,2,0,0,0,1,0,0,zoe
11662490,"Billheads of Elliston & Cavell, clothiers, Oxford, for clothing purchased by Mrs. Risley, on behalf of the Warneford Asylum.",2,"""Telegraphic address: Ellistons Oxford. Telephone number 181. 7.8.9.10.11 & 12 Magdalen Street, Oxford.""",w,3,2,0,0,0,1,0,0,zoe
11662657,"Billhead recording clothing purchased by George W. Humphreys, Esq. from, Alexander McBean & Sons, clothiers, Inverness.",1,"""To Alexr. McBean & Sons, tailors, clothiers & outfitters. Inventors of the Highland Cloak & Deer Stalking Knickerbocker. Inverness, 35 Union Street.""",w,5,3,2,0,0,0,0,0,zoe
11662657,"Billhead recording clothing purchased by George W. Humphreys, Esq. from, Alexander McBean & Sons, clothiers, Inverness.",2,The engraved billhead features an illustration of McBean's storefront.,w,5,3,2,0,0,0,0,0,zoe
11662657,"Billhead recording clothing purchased by George W. Humphreys, Esq. from, Alexander McBean & Sons, clothiers, Inverness.",3,"""Accounts rendered June & December"".",w,5,3,2,0,0,0,0,0,zoe
11662943,"Billhead of Slatter & Willes, London, for purchases made by R.D. Fraser in 1912.",1,"""Bought of Slatter & Willes, high class bespoke tailors, breeches makers, and general outfitters. Contractors for livries and uniforms. All remittances and communications to be addressed to the firm. Terms strictly cash.""",w,4,2,2,0,0,0,0,0,zoe
11662943,"Billhead of Slatter & Willes, London, for purchases made by R.D. Fraser in 1912.",2,The lithographed billhead features an illustration of the Slatter & Willes shopfront.,w,4,2,2,0,0,0,0,0,zoe
11663027,"Billhead of James Haldane, London tailor, recording services rendered to Viscount Strathallan, 1843.",1,The engraved billhead features an image of the royal arms of Great Britain.,w,3,2,1,0,0,0,0,0,zoe
11663027,"Billhead of James Haldane, London tailor, recording services rendered to Viscount Strathallan, 1843.",2,"""Dr. to James Haldane, 18 Old Burlington Street, London"".",w,3,2,1,0,0,0,0,0,zoe
11663106,"[Billhead of Joseph Osborn, maltster, for purchases made by H. Brandreth, 1848].",1,"""Dunstable, [17 April 1848]. No. P. Mr. [H. Brandreth, Esqr.] bought of Joseph Osborn, maltster. [7 Qua Malt ... 22.8.0]""",w,2,1,1,0,0,0,0,0,zoe
11663122,"Billhead of Frederick Hammond, London clothier, recording purchases by Lord G. Beauclerk, 1871.",1,"""Bot. of Fredk. Hammond, hosier, glover, shirt maker, & general oufiter, 93, Piccadilly. Dressings gowns and Welch flannels. Ladies & children's hosier of every description. For ready money"".",w,4,1,3,0,0,0,0,0,zoe
11663301,"Billhead of Henry Leath, London clothier, recording purchases by J. Challinor, 1851.",1,"""H. Leath. Hosier, glove & shirt maker. 303, High Holborn. Eight doors west of Chancery Lane. Handkerchief & scarf warehouse. Socks, collars, braces, umbrella, carpet, bags, &c. Wholesale & retail.""",w,4,3,1,0,0,0,0,0,zoe
11663301,"Billhead of Henry Leath, London clothier, recording purchases by J. Challinor, 1851.",2,"Features an image of the Leath shopfront, engraved by Reeves & Hoare.",w,4,3,1,0,0,0,0,0,zoe
11663301,"Billhead of Henry Leath, London clothier, recording purchases by J. Challinor, 1851.",3,"Old Bailey proceedings, 19th August 1850, notes a Henry Leath, hosier, who testifies against a Frances Davison, for theft.",w,4,3,1,0,0,0,0,0,zoe
11663425,"Billhead of Daniel Gibbon, London hosier, for purchases by Mr. H. Gibbs, 1832.",1,"""D. Gibbon, hosier, glover & shirtmaker to the King and Royal Family. 19, Coventry Street, opposite the Haymaket.""",w,4,3,1,0,0,0,0,0,zoe
11663425,"Billhead of Daniel Gibbon, London hosier, for purchases by Mr. H. Gibbs, 1832.",2,The engraved billhead features an image of the royal arms of Great Britain.,w,4,3,1,0,0,0,0,0,zoe
11663425,"Billhead of Daniel Gibbon, London hosier, for purchases by Mr. H. Gibbs, 1832.",3,"The Dec. 14, 1833, issue of the Spectator (page 1276), notes, under the heading Insolvents, ""Gibbon, Daniel, Coventry Street, Haymarket, hosier, Dec. 10.""",w,4,3,1,0,0,0,0,0,zoe
11663475,"Billhead of Timothy Satchell, London hatter, for hats purchased by Charles Byass, 1849.",1,"""Bought of T. Satchell, hat manufacturer. 158, Fenchurch Street, 2 doors from Lime St.""",w,4,2,2,0,0,0,0,0,zoe
11663475,"Billhead of Timothy Satchell, London hatter, for hats purchased by Charles Byass, 1849.",2,"The London Gazette of November 9, 1860 (page 4155), notes a ""Timothy Satchell, late of no. 158 Fenchurch Street, in the city of London ... hatter, deceased, who died on the 20th day of February, 1860 ...""",w,4,2,2,0,0,0,0,0,zoe
11663513,"Billhead of B. Smallwood, London haberdasher, for purchase of ribbon by an unidentified buyer.",1,"""Bot. of B. Smallwood, (late Victor's). Haberdasher at the Golden Ball, Little Maddox Street, Hanover Square.""",w,2,1,1,0,0,0,0,0,zoe
11663686,"Billhead of J. Christie & Son, Edinburgh clothiers, for purchases by Joseph Markland, 1850.",1,"""Bought of J. Christie & Son, clothiers. Breeches, makers & glovers.""",w,3,2,1,0,0,0,0,0,zoe
11663686,"Billhead of J. Christie & Son, Edinburgh clothiers, for purchases by Joseph Markland, 1850.",2,"""16 George Street. Nearly opposite St Andrews Church, Edinburgh.""",w,3,2,1,0,0,0,0,0,zoe
11664870,"Billhead of James Sedgwick, Manchester clothier, for purchases by John Davenport, 1811.",1,"""Bought of James Sedgwick, Manchester. Linen draper, haberdasher, hosier &c. Funerals furnished.""",w,4,2,2,0,0,0,0,0,zoe
11664870,"Billhead of James Sedgwick, Manchester clothier, for purchases by John Davenport, 1811.",2,Billhead engraved by W. Thomas.,w,4,2,2,0,0,0,0,0,zoe
11664990,"Billhead recording fabric purchased by Robert Campbell, Esq. from John Sinclair, Edinburgh.",1,"""Russian Warehouse, 43, South Bridge Street, Edinburgh ... Bought of John Sinclair.""",w,2,1,1,0,0,0,0,0,zoe
11665044,"Billhead of James Cracknall, clothier, London, for tailoring provided to Lord Strathallen, 1831-1832.",1,"""To James Cracknall, breeches maker to His Majesty and their Royal Highnesses, the Dukes of York, Cumberland & Cambridge. 29, Old Bond Street, London.""",w,4,3,1,0,0,0,0,0,zoe
11665044,"Billhead of James Cracknall, clothier, London, for tailoring provided to Lord Strathallen, 1831-1832.",2,"The client is presumably James Andrew John Lawrence Charles Drummond, 6th Viscount Strathallan (1767-1851)",w,4,3,1,0,0,0,0,0,zoe
11665044,"Billhead of James Cracknall, clothier, London, for tailoring provided to Lord Strathallen, 1831-1832.",3,"Billhead features an image of the royal arms of Great Britain, engraved by Sawyer & Son.",w,4,3,1,0,0,0,0,0,zoe
11665325,"Diary written on board the HMS Portland during the Seven Years War, 1757 November 27- 1759 August].",1,"Signed on front flyleaf: ""Thomas Wright.""",w,2,1,1,0,0,0,0,0,zoe
11665496,"Billhead of James Cracknall, clothier, London, for tailoring provided to Lord Strathallen, 1830.",1,"""To James Cracknall, breeches maker to His Majesty and their Royal Highnesses, the Dukes of York, Cumberland & Cambridge. 29, Old Bond Street, London.""",w,4,3,1,0,0,0,0,0,zoe
11665496,"Billhead of James Cracknall, clothier, London, for tailoring provided to Lord Strathallen, 1830.",2,"The client is presumably James Andrew John Lawrence Charles Drummond, 6th Viscount Strathallan (1767-1851)",w,4,3,1,0,0,0,0,0,zoe
11665496,"Billhead of James Cracknall, clothier, London, for tailoring provided to Lord Strathallen, 1830.",3,"Billhead features an image of the royal arms of Great Britain, engraved by Sawyer & Son.",w,4,3,1,0,0,0,0,0,zoe
11665544,"[Billhead of John Roberts, hosier, London, recording purchases by B. Buggin].",1,"Addressed on reverse: ""Mr. B. Buggin. No. 62 One Seagrove Southampton Buildings Chancery Lane"".",w,4,3,1,0,0,0,0,0,zoe
11665544,"[Billhead of John Roberts, hosier, London, recording purchases by B. Buggin].",2,"The engraved billhead, featuring an engraved image of three kings within decorative circular device reads: ""Bought of John Roberts, Hosier, at the three Kings in Fenchurch Street. No. 170"".",w,4,3,1,0,0,0,0,0,zoe
11665544,"[Billhead of John Roberts, hosier, London, recording purchases by B. Buggin].",3,"Barrington Buggin of Harper Street, was a ship broker, and owned warehouses on part of the east and west sides of he Fresh Wharf gateway on the south side of Lower Thames Street.",w,4,3,1,0,0,0,0,0,zoe
11665635,"Billhead of Vouillon & Laure, clothiers, London, for purchases by Mrs. H.H. Creed.",1,"""Vouillon & Laure, late partners & successors to Maradan Carson & Cie., Brevetés de La Majesté La Reine, Victoria, 12, Princess Street, Hanover Square. Modes, robes, habits de cour, soieries, corsets, plumes, fleurs & rubans.""",w,4,3,1,0,0,0,0,0,zoe
11665635,"Billhead of Vouillon & Laure, clothiers, London, for purchases by Mrs. H.H. Creed.",2,The engraved billhead features an image of the royal arms of Great Britain.,w,4,3,1,0,0,0,0,0,zoe
11665635,"Billhead of Vouillon & Laure, clothiers, London, for purchases by Mrs. H.H. Creed.",4,The client is presumably the wife of Henry Herries Creed.,w,4,3,1,0,0,0,0,0,zoe
11665890,List of necessaries for a civilian proceeding to [blank] : furnished by S.W. Silver & Co.,2,"Caption continues: ""S.W. Silver & Co. Clothiers, outfitters and contractors, no. 66, 67 & 70 Cornhill, London, and St. George's Crescent, Liverpool (Emigrants fitting out warehouse no. 4 Bishopsgate St. within opposite the London Tavern). The outfit and cabin furniture for the voyage so arranged as to form a supply on arrival"".",w,2,1,1,0,0,0,0,0,zoe
11666324,"[Billhead of T.L. Barrett, general warehouseman, Peterborough, for a purchase by Maude K. Kirkby].",1,"Engraved billhead features an image of the Barrett storefront, by Waterlow & Sons.",w,4,3,1,0,0,0,0,0,zoe
11666324,"[Billhead of T.L. Barrett, general warehouseman, Peterborough, for a purchase by Maude K. Kirkby].",2,"""Bought of T.L. Barrett, general warehouseman. Departments: millinery, mantles, costumes, silks, dresses, underclothing, hosiery & gloves, ribbons & laces, family mourning. Departments: carpets, mattings, curtains, bedsteads, household linens, flannels & blankets, calicoes, fancy blinds, paperhangings"".",w,4,3,1,0,0,0,0,0,zoe
11666324,"[Billhead of T.L. Barrett, general warehouseman, Peterborough, for a purchase by Maude K. Kirkby].",3,"""And at Skegness"".",w,4,3,1,0,0,0,0,0,zoe
11666417,"[Billhead of H.J. Simkin, carver & gilder, London, for the purchase of picture frames by Mr. Stevenson].",1,"""Dr. to H.J. Simkin, carver & gilder, picture frame maker & artists mount cutter. 113, Upper Street, Islington, N. Opposite St. Mary's Church"".",w,4,3,1,0,0,0,0,0,zoe
11666417,"[Billhead of H.J. Simkin, carver & gilder, London, for the purchase of picture frames by Mr. Stevenson].",3,"""Prints and drawings carefully mounted"".",w,4,3,1,0,0,0,0,0,zoe
11666417,"[Billhead of H.J. Simkin, carver & gilder, London, for the purchase of picture frames by Mr. Stevenson].",4,"""All goods must be paid for on or before delivery"".",w,4,3,1,0,0,0,0,0,zoe
11666544,"[Billhead of W. Woods & Son, fancy hardwaremen, London, for equipment purchased by Mr. Treat].",1,"The engraved billhead features an illustration of the Woods storefront. Engraved by W.H. Leonard, Birmingham.",w,6,5,1,0,0,0,0,0,zoe
