bib,title,note_num,note
13537991,880-02 Sharḥ al-Unmūdhaj fī al-naḥw : manuscript / Muḥammad ibn ʻAbd al-Ghanī al-Ardabīlī.,2,Romanization supplied by cataloger.
13537991,880-02 Sharḥ al-Unmūdhaj fī al-naḥw : manuscript / Muḥammad ibn ʻAbd al-Ghanī al-Ardabīlī.,3,"Incipit: ""Bismillāh al-Raḥmān al-Raḥīm wa-bi-hi nastaʻīn. al-Ḥamdu lillāh alladhī jaʻala al-ʻArabīyah miftāḥ al-bayān wa-ṣayyarahā ālatan <bi-hā> yuḥtarazu bi-hā ʻan al-khaṭaʼ fī al-lisān wa-qawwama bi-sababihā al-manṭiqa alladhī huwa al-mumayyizu lil-insān wa-hayyaʼahā sullaman yurtaqá bi-hā ilá dhurwat ḥaq̄āʼiq al-Qurʼān, wa-al-ṣalāh wa-al-salām ʻalá khayr al-anām, Muḥammad ṣāḥib al-Furqān, wa-ʻalá ālihi wa-aṣḥābih ruʼasāʼ ahl al-īmān ..."""
13537991,880-02 Sharḥ al-Unmūdhaj fī al-naḥw : manuscript / Muḥammad ibn ʻAbd al-Ghanī al-Ardabīlī.,4,Secundo folio: lammā raʼaytu mukhtaṣar al-Imām.
13537991,880-02 Sharḥ al-Unmūdhaj fī al-naḥw : manuscript / Muḥammad ibn ʻAbd al-Ghanī al-Ardabīlī.,5,14.5 x 20 cm; written surface: 6.5 x 13 cm; 19 lines per page.
13537991,880-02 Sharḥ al-Unmūdhaj fī al-naḥw : manuscript / Muḥammad ibn ʻAbd al-Ghanī al-Ardabīlī.,6,Binding: In cardboard binding with brown leather on the edges and spine.
13537991,880-02 Sharḥ al-Unmūdhaj fī al-naḥw : manuscript / Muḥammad ibn ʻAbd al-Ghanī al-Ardabīlī.,7,"In fair naskh script, in black ink, on white paper; some notes and corrections on the margins; some markings in red; catchwords."
13537991,880-02 Sharḥ al-Unmūdhaj fī al-naḥw : manuscript / Muḥammad ibn ʻAbd al-Ghanī al-Ardabīlī.,8,"Colophon: ""Tammat al-kitāb bi-ʻawn Allāh al-Malik al-Wahhāb, ʻalá yad ʻabd [al-ʻabd] al-ḍaʻīf. Katabahu Bakdāsh ibn Ḥājī Amīn. Ghafara Allāh [la-hu] wa-li-wālidayhi, wa-aḥsana ilayhimā wa-ilayhi. Wa-qad waqaʻa al-farāgh min hādhā al-kitāb min shahr ..."""
13537991,880-02 Sharḥ al-Unmūdhaj fī al-naḥw : manuscript / Muḥammad ibn ʻAbd al-Ghanī al-Ardabīlī.,9,"Translation of the colophon: ""The book is finished by the help of God, the abundant giving King, by the feeble servant. Written by Bakdāsh ibn Ḥājī Amīn. May God forgive him and his parents, and treat them and him favorably. The copying was completed on the month ... [no information recorded]."""
13538058,880-03 Awḍaḥ al-masālik ilá Alfīyat Ibn Mālik : manuscript / ʻAbd Allāh ibn Yūsuf ibn Hishām.,1,Title from reference sources.
13538058,880-03 Awḍaḥ al-masālik ilá Alfīyat Ibn Mālik : manuscript / ʻAbd Allāh ibn Yūsuf ibn Hishām.,2,Romanization supplied by cataloger.
13538058,880-03 Awḍaḥ al-masālik ilá Alfīyat Ibn Mālik : manuscript / ʻAbd Allāh ibn Yūsuf ibn Hishām.,3,"Incipit: The incipit is missing. Starts with: ""... fa-lā yujmaʻu naḥwa jarīḥ wa-ṣabūr wa-sakrān wa-aḥmar. Faṣl. Wa-ḥamalū ʻalá hādhā al-jamʻ arbaʻat anwāʻ: Aḥaduhā asmāʼ jumūʻ, wa-hiya: Ulū, wa-ʻālamūn, wa-ʻishrūn wa-bābuhu ilá al-tisʻīn ..."""
13538058,880-03 Awḍaḥ al-masālik ilá Alfīyat Ibn Mālik : manuscript / ʻAbd Allāh ibn Yūsuf ibn Hishām.,4,Secundo folio: lā yuqālu fīhimā qāma anā.
13538058,880-03 Awḍaḥ al-masālik ilá Alfīyat Ibn Mālik : manuscript / ʻAbd Allāh ibn Yūsuf ibn Hishām.,5,17 x 22.3 cm; written surface: 10 x 15.7 cm; 23 lines per page.
13538058,880-03 Awḍaḥ al-masālik ilá Alfīyat Ibn Mālik : manuscript / ʻAbd Allāh ibn Yūsuf ibn Hishām.,6,"Binding: In brown leather binding with flap, with central medallion embossed on covers and flap."
13538058,880-03 Awḍaḥ al-masālik ilá Alfīyat Ibn Mālik : manuscript / ʻAbd Allāh ibn Yūsuf ibn Hishām.,7,"In good naskh script, in black ink, on white paper; headings and marking in red; the verses of the ""Alfīyah"" written in red on the margins; many notes and corrections on the margins; some wormholes without loss of text; catchwords."
13538058,880-03 Awḍaḥ al-masālik ilá Alfīyat Ibn Mālik : manuscript / ʻAbd Allāh ibn Yūsuf ibn Hishām.,8,"At the head of folio 1a: ""al-Tawḍīḥ ʻalá al-Alfīyah."""
13538058,880-03 Awḍaḥ al-masālik ilá Alfīyat Ibn Mālik : manuscript / ʻAbd Allāh ibn Yūsuf ibn Hishām.,9,"At the head of folio 1a: An ownership statement: ""Fī nawbat al-faqīr Muḥammad Manṣūr al-Yāfī al-Ḥanafī, ʻafá Allāh ʻanh."""
13538058,880-03 Awḍaḥ al-masālik ilá Alfīyat Ibn Mālik : manuscript / ʻAbd Allāh ibn Yūsuf ibn Hishām.,10,"Colophon: ""Tamma al-kitāb bi-ḥamd Allāh taʻālá wa-ʻawnihi wa-ḥusn tawfīqih. ʻAllaqahu li-nafsihi wa-li-man shāʼa Allāh min baʻdihi aqall ʻabīd Allāh wa-aḥwajuhum ilá tawbatih wa-raḥmatih wa-ghufrānih, Ibrāhīm ibn Ḥasan al-Ḥanafī al-Farzalī [?] al-Azʹharī, ghafara Allāh taʻālá la-hu wa-li-wālidayhi wa-li-mashāyikhihi, wa-li-man naẓara fī hādhā al-kitāb, wa-raʼá ʻayban fa-sadadahu, wa-daʻā la-hu bi-al-maghfirah wa-al-raḥmah wa-li-jamīʻ al-Muslimīn. Wa-kāna al-farāgh min taʻlīqihi yawm al-Ithnayn, ʻāshir shahr Ramaḍān min shuhūr sanat alf wa-miʼah wa-arbaʻīn min al-Hijrah al-Nabawīyah, ʻalá ṣāḥibihā afḍal al-ṣalāh wa-al-salām, wa-dhālika ʻalá yad al-faqīr al-ḥaqīr Aḥmad Ibrāhīm al-Sarsīqī baladan, al-Mālikī madhhaban, al-Burhānī ṭarīqatan, ghafara Allāh la-hu wa-li-wālidayhi wa-li-jamīʻ al-Muslimīn ajmaʻīn. Wa-ṣallá Allāh ʻalá Sayyidinā Muḥammad, wa-ʻalá ālihi wa-ṣaḥbihi wa-sallama taslīman kathīran dāʼiman ilá yawm al-Dīn. Wa-al-ḥamdu lillāh Rabb al-ʻĀlamīn. Āmīn."""
13538058,880-03 Awḍaḥ al-masālik ilá Alfīyat Ibn Mālik : manuscript / ʻAbd Allāh ibn Yūsuf ibn Hishām.,11,"Translation of the colophon: ""The book is completed by the praise of God, Most High, His help and His abundant benevolence, for the use of the least of God's servants, and the neediest for His repentance, His mercy and His forgiveness, Ibrāhīm ibn Ḥasan al-Ḥanafī al-Farzalī [?] al-Azʹharī, and for the use of whom ever God wills after him. May God, Most High, forgive him, his parents, his masters, and him who looks into this book and sees a blemish and corrects it, and asks God on his behalf for forgiveness and mercy, and for all Muslims. It was copied on Monday, 10 Ramaḍān, 1140 [20 April, 1728] of the Hijrah of the Prophet, may the best of prayer and peace be upon Him, by the poor and despised Aḥmad Ibrāhīm al-Sarsīqī baladan, al-Mālikī madhhaban, al-Burhānī ṭarīqatan, may God forgive him, his parents and all Muslims. May God pray on our Master Muḥammad, His family and His companions and grant them abundant and continuous peace until Judgment Day. Praise be to God Lord of the Universe. Amen."""
13538543,880-03 Marāḥ al-arwāḥ : manuscript / Aḥmad ibn ʻAlī ibn Masʻūd.,1,Title from incipit.
13538543,880-03 Marāḥ al-arwāḥ : manuscript / Aḥmad ibn ʻAlī ibn Masʻūd.,2,Romanization supplied by cataloger.
13538543,880-03 Marāḥ al-arwāḥ : manuscript / Aḥmad ibn ʻAlī ibn Masʻūd.,3,"Incipit: ""Bismillāh al-Raḥmān al-Raḥīm. Qāla al-muftaqir ilá Allāh al-wadūd, Aḥmad ibn ʻAlī ibn Masʻūd, ghafara Allāh la-hu wa-li-wālidayh, wa-aḥsana ilayhimā wa-ilayhi. Iʻlam anna al-ṣarf umm al-ʻulūm wa-al-naḥw abūhā, wa-yaqwá fī al-dirāyāt dārūhā, wa-yaṭghá fī al-riwāyāt ʻārūhā, fa-jamaʻtu fīhi kitāban mawsūman bi-Marāḥ al-arwāḥ, wa-hiya lil-ṣabī janāḥ al-najāḥ wa-rāḥun raḥrāḥ, wa-fī maʻīdatihi ḥīna rāḥ mithl tuffāḥ aw rāḥ. Wa-billāh aʻtaṣmu ʻammā yaṣimu wa-astaʻīn wa-huwa niʻma al-muʻīn ..."""
13538543,880-03 Marāḥ al-arwāḥ : manuscript / Aḥmad ibn ʻAlī ibn Masʻūd.,4,Secundo folio: ḥāy yaḥyá mustaqbaluhu yaḥāy.
13538543,880-03 Marāḥ al-arwāḥ : manuscript / Aḥmad ibn ʻAlī ibn Masʻūd.,5,14.5 x 20.5 cm; written surface: 7.5 x 13 cm; 15 lines per page.
13538543,880-03 Marāḥ al-arwāḥ : manuscript / Aḥmad ibn ʻAlī ibn Masʻūd.,6,"Binding: In marbled cardboard binding with flap, brown leather on the edges and spine."
13538543,880-03 Marāḥ al-arwāḥ : manuscript / Aḥmad ibn ʻAlī ibn Masʻūd.,7,"In fair naskh script, in black ink, on white paper; catchwords."
13538543,880-03 Marāḥ al-arwāḥ : manuscript / Aḥmad ibn ʻAlī ibn Masʻūd.,8,"On folio 1a: ""Hādhā Kitāb Marāḥ al-arwāḥ."""
13538543,880-03 Marāḥ al-arwāḥ : manuscript / Aḥmad ibn ʻAlī ibn Masʻūd.,9,On folio 1a: Two washed out ownership statements.
13538543,880-03 Marāḥ al-arwāḥ : manuscript / Aḥmad ibn ʻAlī ibn Masʻūd.,10,"Colophon: No colophon. Text ends abruptly with: ""... lā yajtamiʻu sākinān bi-taqdīr al-iʻlāl, wa-makhīṭ manqūṣ min al-mikhyāṭ, fa-lā yuʻallu tibʻan. Fa-in qīla lam yuʻall al-iqāmah maʻa ḥuṣūl ijtimāʻ al-sākinayn fa-idhā ..."""
13538560,880-02 Mukhtaṣar Sharḥ Talkhīṣ al-Miftāḥ : manuscript / Masʻūd ibn ʻUmar al-Taftāzānī.,1,Title from printed versions.
13538560,880-02 Mukhtaṣar Sharḥ Talkhīṣ al-Miftāḥ : manuscript / Masʻūd ibn ʻUmar al-Taftāzānī.,2,Romanization supplied by cataloger.
13538560,880-02 Mukhtaṣar Sharḥ Talkhīṣ al-Miftāḥ : manuscript / Masʻūd ibn ʻUmar al-Taftāzānī.,3,"Incipit: ""Bismillāh al-Raḥmān al-Raḥīm. Naḥmaduka yā man sharaḥa ṣudūranā li-talkhīṣ al-bayān fī īḍāḥ al-maʻānī, wa-nawwara qulūbanā bi-jawāmiʻ al-tibyān min maṭāliʻ al-mathānī, wa-nuṣallī ʻalá Nabīyika Muḥammad, al-muʼayyid dalāʼil iʻjāzihi bi-asrār al-balāghah, wa-ʻalá ālihi wa-aṣḥābihi al-muḥrizīn qaṣab al-sabq fī miḍmār al-faṣāḥah wa-al-barāʻah. Wa-baʻd, fa-yaqūlu al-ʻabd al-faqīr ilá Allāh al-ghanī Masʻūd ibn ʻUmar al-madʻū bi-Saʻd al-Taftāzānī, hadāhu Allāh taʻālá sawāʼa al-ṭarīq wa-adhāqahu ḥalāwat al-taḥqīq: Qad sharaḥtu fī mā maḍá Talkhīṣ al-Miftāḥ wa-aghnaytuhu bi-al-iṣbāḥ ʻan al-miṣbāḥ ... thumma raʼaytu al-kathīr min al-fuḍalāʼ, wa-al-jamm al-ghafīr min al-adhkiyāʼ yasʼalūnanī ṣarf al-himmah naḥwa ikhtiṣārih wa-al-iqtiṣār ʻalá bayān maʻānīhi wa-kashf astārih ..."""
13538560,880-02 Mukhtaṣar Sharḥ Talkhīṣ al-Miftāḥ : manuscript / Masʻūd ibn ʻUmar al-Taftāzānī.,4,Secundo folio: min anna al-muḥaṣṣilīn qad taqāṣarat.
13538560,880-02 Mukhtaṣar Sharḥ Talkhīṣ al-Miftāḥ : manuscript / Masʻūd ibn ʻUmar al-Taftāzānī.,5,16.5 x 23 cm; written surface: 8 x 14 cm; 19 lines per page.
13538560,880-02 Mukhtaṣar Sharḥ Talkhīṣ al-Miftāḥ : manuscript / Masʻūd ibn ʻUmar al-Taftāzānī.,6,"Binding: In marbled cardboard with flap, brown leather on the edges and spine."
13538560,880-02 Mukhtaṣar Sharḥ Talkhīṣ al-Miftāḥ : manuscript / Masʻūd ibn ʻUmar al-Taftāzānī.,7,"In fair naskh script, in black ink, on white paper; the phrases of the original text in red; catchwords."
13538560,880-02 Mukhtaṣar Sharḥ Talkhīṣ al-Miftāḥ : manuscript / Masʻūd ibn ʻUmar al-Taftāzānī.,8,Text folios 2b-257b; folios 258-259 are blank.
13538560,880-02 Mukhtaṣar Sharḥ Talkhīṣ al-Miftāḥ : manuscript / Masʻūd ibn ʻUmar al-Taftāzānī.,9,"On folios 1b-2a: An anonymous commentary on ""al-Basmalah""."
13538560,880-02 Mukhtaṣar Sharḥ Talkhīṣ al-Miftāḥ : manuscript / Masʻūd ibn ʻUmar al-Taftāzānī.,10,"On folios 2b-18b: Numerous comments on the margins, including 3 inserts threaded to leaves 2 and 3."
13538560,880-02 Mukhtaṣar Sharḥ Talkhīṣ al-Miftāḥ : manuscript / Masʻūd ibn ʻUmar al-Taftāzānī.,11,"Colophon: ""Khatam Allāh lanā bi-al-ḥusná wa-yassara lanā al-fawz bi-al-dhukhr al-asná bi-ḥaqq al-Nabbī wa-ālihi al-akramīn, wa-al-ḥamdu lillāh Rabb al-ʻĀlamīn."""
13538560,880-02 Mukhtaṣar Sharḥ Talkhīṣ al-Miftāḥ : manuscript / Masʻūd ibn ʻUmar al-Taftāzānī.,12,"Translation of the colophon: ""May God seal our life with happy end, and enable us to attain the splendid treasure, by the intercession of the Prophet and his honorable family. Praise be to God the Lord of the Universe."""
13538590,880-02 Mukhtaṣar Sharḥ Talkhīṣ al-Miftāḥ : manuscript / Masʻūd ibn ʻUmar al-Taftāzānī.,1,Title from printed versions.
13538590,880-02 Mukhtaṣar Sharḥ Talkhīṣ al-Miftāḥ : manuscript / Masʻūd ibn ʻUmar al-Taftāzānī.,2,Romanization supplied by cataloger.
13538590,880-02 Mukhtaṣar Sharḥ Talkhīṣ al-Miftāḥ : manuscript / Masʻūd ibn ʻUmar al-Taftāzānī.,3,"Incipit: ""Bismillāh al-Raḥmān al-Raḥīm, wa-bi-hi nastaʻīn. Naḥmaduka yā man sharaḥa ṣudūranā lil-talkhīṣ [li-talkhīṣ] al-bayān fī īḍāḥ al-maʻānī, wa-nawwara qulūbanā bi-lawāmiʻ al-tibyān min maṭāliʻ al-mathānī, wa-nuṣallī ʻalá Nabīyika Muḥammad, al-muʼayyid dalāʼil iʻjāzihi bi-asrār al-balāghah, wa-ʻalá ālihi wa-aṣḥābihi al-muḥrizīn qaṣabāt al-sabq fī miḍmār al-fasāḥah [al-faṣāḥah] wa-al-barāʻah. Wa-baʻd, fa-yaqūlu al-ʻabd al-faqīr ilá Allāh al-ghanī Masʻūd ibn ʻUmar al-madʻū bi-Saʻd al-Taftāzānī, wah [hadāhu] Allāh taʻālá sawāʼa al-ṭarīq wa-azāqahu [wa-adhāqahu] ḥalāwat al-taḥqīq: Wa-qad sharaḥtu fīmā maḍá Talkhīṣ al-Miftāḥ wa-aghnaytuhu bi-al-iṣbāḥ ʻan al-miṣbāḥ wa-awdaʻtuhu gharāʼib nukat samaḥat bi-hā al-anẓār, wa-washshaḥtuhu bi-laṭāʼif fiqar sabakathā yad al-afkār, thumma raʼaytu al-jamʻ al-kathīr min al-fuḍalāʼ, wa-al-jamm al-ghafīr min al-adhkiyāʼ yasʼalūnanī ṣarf al-himmah naḥwa ikhtiṣārih wa-al-iqtiṣār ʻalá bayān maʻānīhi wa-kashf astārih ..."""
13538590,880-02 Mukhtaṣar Sharḥ Talkhīṣ al-Miftāḥ : manuscript / Masʻūd ibn ʻUmar al-Taftāzānī.,4,Secundo folio: ʻalá dhālika al-kitāb.
13538590,880-02 Mukhtaṣar Sharḥ Talkhīṣ al-Miftāḥ : manuscript / Masʻūd ibn ʻUmar al-Taftāzānī.,5,11 x 19 cm; written surface: 5.2 x 12 cm; 17 lines per page.
13538590,880-02 Mukhtaṣar Sharḥ Talkhīṣ al-Miftāḥ : manuscript / Masʻūd ibn ʻUmar al-Taftāzānī.,6,Binding: In dark brown leather binding.
13538590,880-02 Mukhtaṣar Sharḥ Talkhīṣ al-Miftāḥ : manuscript / Masʻūd ibn ʻUmar al-Taftāzānī.,7,"In small naskh/taʻlīq script, in black ink, on white paper; many notes and corrections on the margins; markings in red; catchwords."
13538590,880-02 Mukhtaṣar Sharḥ Talkhīṣ al-Miftāḥ : manuscript / Masʻūd ibn ʻUmar al-Taftāzānī.,8,"On folio 1a: ""Sharḥ li-Saʻd al-Dīn al-Taftāzānī."""
13538590,880-02 Mukhtaṣar Sharḥ Talkhīṣ al-Miftāḥ : manuscript / Masʻūd ibn ʻUmar al-Taftāzānī.,9,Folio 166 is blank; text folios 1b-165b.
13538590,880-02 Mukhtaṣar Sharḥ Talkhīṣ al-Miftāḥ : manuscript / Masʻūd ibn ʻUmar al-Taftāzānī.,10,"Colophon: No colophon. Text ends abruptly with: ""... wa-qālat al-Yahūd: Lan yadkhula al-Jannah illā man kāna Hūdan. Wa-qālat al-Naṣārá: Lan yadkhula al-Jannah illā man kāna Naṣārá. Fa-laffa bayna al-farīqayn, aw al-qawlayn ijmālan, li-ʻadam al-iltibās wa-al-thiqah bi-anna al-sāmiʻ yaruddu ilá kull farīq, aw qawl, maqūlah, lil-ʻilm bi-taḍlīl kull farīq ṣāḥibahu wa-iʻtiqādah, wa-anna dākhil al-Jannah huwa lā ṣāḥibuh ..."""
13538597,880-02 Futūḥāt al-Rashīd ʻalá Khulāṣat al-tawḥīd : manuscript / Muḥammad al-Damanhūrī.,1,Title from incipit.
13538597,880-02 Futūḥāt al-Rashīd ʻalá Khulāṣat al-tawḥīd : manuscript / Muḥammad al-Damanhūrī.,2,Romanization supplied by cataloger.
13538597,880-02 Futūḥāt al-Rashīd ʻalá Khulāṣat al-tawḥīd : manuscript / Muḥammad al-Damanhūrī.,3,"Incipit: ""Bismillāh al-Raḥmān al-Raḥīm. Naḥmaduka yā man dhātuka bi-dhātik wa-ṣifātuka bi-maʻānīka lā bi-dhātik, wa-nuṣallī wa-nusallimu ʻalá al-muballigh lil-aḥkām wa-ʻalá ālihi wa-aṣḥābih dhawī al-itqān wa-al-iḥkām, wa-nashhadu an lā ilāha illā ant, wa-narāka bi-lā mithāl, wa-nashhadu anna Sayyidanā Muḥammadan rasūluka al-ṣādiq fī kull ḥāl. Wa-baʻd, fayaqūlu faqīr raḥmat rabbihi al-dayyān Muḥammad al-Ḥudaynī al-Damanhuwī [al-Damanhūrī] mubtaghī al-ghufrān innahu lammā kānat al-manẓūmah allatī anshaʼahā Shaykhunā al-Najjārī sahlat al-tanāwul yakhāḍu fī maʻānī baḥrihā al-jārī, ḥāwaltu an ashraḥahā bi-sharḥ yuzīlu ghiṭāhā wa-yubayyinu min al-marām mā inṭawá taḥta khibāhā, walāsīyamā wa-qad ashāra ʻalayya bi-hi Shaykhunā al-madhkūr fa-jāʼa bi-ḥamd Allāh wa-ʻawnihi mubashshiran bi-al-surūr. Wa-sammaytuhu Futūḥāt al-rashīd ʻalá Khulāṣat al-tawḥīd. Wa-Allāh asʼal an yanfaʻanā bi-mā qaṣadnāh wa-yaksuwahu thawb al-qabūl ..."""
13538597,880-02 Futūḥāt al-Rashīd ʻalá Khulāṣat al-tawḥīd : manuscript / Muḥammad al-Damanhūrī.,4,Secundo folio: Qāla al-nāẓim bismillāh al-Raḥmān al-Raḥīm.
13538597,880-02 Futūḥāt al-Rashīd ʻalá Khulāṣat al-tawḥīd : manuscript / Muḥammad al-Damanhūrī.,5,17 x 24 cm; written surface: 10.5 x 17 cm; 23-34 lines per page.
13538597,880-02 Futūḥāt al-Rashīd ʻalá Khulāṣat al-tawḥīd : manuscript / Muḥammad al-Damanhūrī.,6,Binding: Unbound (in three unnumbered quires).
13538597,880-02 Futūḥāt al-Rashīd ʻalá Khulāṣat al-tawḥīd : manuscript / Muḥammad al-Damanhūrī.,7,"In fair naskh script, in black ink, on white paper; the phrases of the original text in red; numerous notes and corrections on the margins; an insert between quires two and three; catchwords."
13538597,880-02 Futūḥāt al-Rashīd ʻalá Khulāṣat al-tawḥīd : manuscript / Muḥammad al-Damanhūrī.,8,"On folio 1a: Seven verses of Sufi poetry on ""waḥdat al-wujūd"" (unity of existence), probably by the well-known Sufi and poet Abū Madyan al-Tilimsānī (died 1197 or 1198) which starts with: Allāha qul wa-dhari al-wujūda wa-mā ḥawá // in kunta murtādan bulūgha kamāli."
13538597,880-02 Futūḥāt al-Rashīd ʻalá Khulāṣat al-tawḥīd : manuscript / Muḥammad al-Damanhūrī.,9,"Colophon: ""Ilá hunā waqafat al-aqlām. Nasʼalu Allāh al-ʻafwa ʻan zallat al-aqdām bi-jāh Sayyidinā Muḥammad khayr al-anām, wa-ṣaḥbihi al-kirām, wa-man tabiʻahum bi-amān ilá al-khitām. Wa-kāna al-farāgh min tabyīḍ muʻzam hādhā al-sharḥ al-mubārak fī Jumādá al-Awwal, sanat alf wa-miʼtayn wa-thamān wa-ʻishrīn min al-Hijrah al-Nabawīyah, ʻalá ṣāḥibihā afḍal al-ṣalāh wa-al-salām, wa-ālihi wa-ṣaḥbihi wa-man tabiʻahum fī al-mabdaʼ wa-al-khitām."" At the margin of the the colophon: ""Qawluhu 'muʻẓam' ilkh: Innamā qāla dhālik, li-anna al-muʼallif lam yubayyiḍ khātimat al-taṣawwuf illā fī al-sanah allatī talī al-thāminah wa-al-ʻishrīn."""
13538597,880-02 Futūḥāt al-Rashīd ʻalá Khulāṣat al-tawḥīd : manuscript / Muḥammad al-Damanhūrī.,10,"Translation of the colophon: ""Here, the pens stopped. We ask God forgiveness for the slip of the feet, through the intercession of our Master Muḥammad, the best of the people, his honorable companions, and those who faithfully follow in their path until the end. Most of this blessed commentary was written in Jumādá al-Awwal, the year 1228 of the Hijrah of the Prophet, may the best of prayer and peace be upon him, and upon his family, his companions and those who followed them from the beginning to the end."" At the margin of the colophon: ""His saying 'most', etc.: He said this because the author did not write the conclusion of his treatise on Sufism except in the year that followed the twenty-eighth."""
13538705,880-02 Sharḥ Lāmīyat al-afʻāl : manuscript / Muḥammad ibn Muḥammad Ibn al-Nāẓim.,1,Title from folio 1a.
13538705,880-02 Sharḥ Lāmīyat al-afʻāl : manuscript / Muḥammad ibn Muḥammad Ibn al-Nāẓim.,2,Romanization supplied by cataloger.
13538705,880-02 Sharḥ Lāmīyat al-afʻāl : manuscript / Muḥammad ibn Muḥammad Ibn al-Nāẓim.,3,"Incipit: ""Bismillāh al-Raḥmān al-Raḥīm. Qāla al-Shaykh al-Imām wa-al-ḥabr al-humām Badr al-Dīn Abū ʻAbd Allāh Muḥammad ibn al-Imām al-ʻallāmah Jamāl al-Dīn Abū ʻAbd Allāh Muḥammad ibn ʻAbd Allāh ibn Mālik al-Jayyānī al-Andalusī al-Ṭāʼī, raḥimahu Allāh taʻālá: Hādhihi awrāq tashtamilu ʻalá sharḥ qaṣīdat wālidī, raḥimahu Allāh taʻālá, fī abniyat al-afʻāl wa-mā yattaṣilu bi-hā, wa-ʻalá dhikr mā yuḥtāju ilayhi min al-amthilah, wa-īḍāḥ mā istubhima wa-tafsīr al-gharīb ..."""
13538705,880-02 Sharḥ Lāmīyat al-afʻāl : manuscript / Muḥammad ibn Muḥammad Ibn al-Nāẓim.,4,Secundo folio: wa-al-ḍamm min faʻula ilzam.
13538705,880-02 Sharḥ Lāmīyat al-afʻāl : manuscript / Muḥammad ibn Muḥammad Ibn al-Nāẓim.,5,14.5 x 22 cm; written surface: 8 x 16 cm; 19 lines per page.
13538705,880-02 Sharḥ Lāmīyat al-afʻāl : manuscript / Muḥammad ibn Muḥammad Ibn al-Nāẓim.,6,Binding: Unbound (in three quires).
13538705,880-02 Sharḥ Lāmīyat al-afʻāl : manuscript / Muḥammad ibn Muḥammad Ibn al-Nāẓim.,7,"In fair naskh/ruqʻah script, in black ink, on white paper; with the verses of the original in purple; some notes on the margins; catchwords."
13538705,880-02 Sharḥ Lāmīyat al-afʻāl : manuscript / Muḥammad ibn Muḥammad Ibn al-Nāẓim.,8,"On folios 1a: ""Hādhā Sharḥ Lāmīyat al-afʻāl li-ibn nāẓimihā, nafaʻanā Allāh bi-hi."""
13538705,880-02 Sharḥ Lāmīyat al-afʻāl : manuscript / Muḥammad ibn Muḥammad Ibn al-Nāẓim.,9,On folio 1a: Three verses of poetry about the seven different kinds of the trilateral verb in Arabic.
13538705,880-02 Sharḥ Lāmīyat al-afʻāl : manuscript / Muḥammad ibn Muḥammad Ibn al-Nāẓim.,10,Folios 23-24 are blank.
13538705,880-02 Sharḥ Lāmīyat al-afʻāl : manuscript / Muḥammad ibn Muḥammad Ibn al-Nāẓim.,11,"Colophon: ""Tamma al-sharḥ al-mubārak bi-ḥamd Allāh wa-ʻawnih. Wa-kāna al-farāgh min naskhih ghurrat al-Ḥijjah, sanat 1288, ʻalá yad kātibihi al-faqīr ilá Allāh Sālim Ḥasan, ghafara Allāh la-hu wa-li-wālidayh wa-li-mashāyikhihi wa-li-ikhwānihi fī Allāh wa-lil-Muslimīn ajmaʻīn. Wa-al-ḥamdu lillāh Rabb al-ʻĀlamīn. Wa-ṣallá Allāh ʻalá Sayyidinā Muḥammad wa-ʻalá ālihi wa-ṣaḥbihi wa-sallam."""
13538705,880-02 Sharḥ Lāmīyat al-afʻāl : manuscript / Muḥammad ibn Muḥammad Ibn al-Nāẓim.,12,"Translation of the colophon: ""The blessed commentary is concluded by the praise of God and His help. Copied at the beginning of al-Ḥijjah, the year 1288 [11 February, 1872], by the poor to God Sālim Ḥasan, may God forgive him, his parents, his masters, his brethren in God and all Muslims. Praise be to God, Lord of the Universe. May God pray on our Master Muḥammad, his family and his companions and grant them peace."""
13538710,880-02 al-Maqṣad al-asná fī sharḥ asmāʼ Allāh al-Ḥusná : manuscript / Abū Ḥāmid Muḥammad ibn Muḥammad al-Ghazzālī.,1,Title from folio 1a.
13538710,880-02 al-Maqṣad al-asná fī sharḥ asmāʼ Allāh al-Ḥusná : manuscript / Abū Ḥāmid Muḥammad ibn Muḥammad al-Ghazzālī.,2,Romanization supplied by cataloger.
13538710,880-02 al-Maqṣad al-asná fī sharḥ asmāʼ Allāh al-Ḥusná : manuscript / Abū Ḥāmid Muḥammad ibn Muḥammad al-Ghazzālī.,3,"Incipit: ""Bismillāh al-Raḥmān al-Raḥīm. Qāla al-Shaykh al-Imām al-ʻālim al-ʻāmil, ḥujjat al-Islām al-Ghazzālī, qaddasa Allāh rūḥahu wa-nawwara ḍarīḥahu: Ammā qawluhu ""Allāh"", fahuwa ism al-mawjūd al-ḥaqq, al-jāmiʻ li-ṣifāt al-ilāhīyah, al-manʻūt bi-nuʻūt al-rubūbīyah, al-munfarid bi-al-wujūd al-ḥaqīqī, fa-inna kull mawjūd siwāh ghayr mustaḥiqq lil-wujūd bi-dhātihi, wa-innamā istafād al-wujūd minhu, fa-huwa min ḥaythu dhātihi hālik, wa-min al-jihah allatī talīh mawjūd ..."""
