bib,title,note_num,note_text,original_type,reviewer_1_id,reviewer_1_review,reviewer_1_type,reviewer_1_rationale
11891858,"Falconer Madan collection of Oxford manuscripts, circa 1680-1929.",1,"Includes bound volumes with Yale University Library bookplates: ""From the Collection of Oxford Books made by Falconer Madan, Bodley's Librarian.""",o,dm,y,,
11904339,"A plan of mathematical learning taught in the Royal Academy, Portsmouth : performed by a student there 177[blank].",1,"Inscribed, on paper affixed to the front pastedown: ""Edmund Nagle Rice joined the Topaze Frigate, Capt. Church, Dec. 1799. The above died with the yellow fever at the West Indies, 12 June, 1801.""",o,dm,y,,
11904339,"A plan of mathematical learning taught in the Royal Academy, Portsmouth : performed by a student there 177[blank].",2,Bound in contemporary dark blue quarter morocco and marbled boards.,o,dm,y,,
11908000,Genealogies of the kings of England.,1,Ownership inscription on front flyleaf: H. Crofts.,o,dm,y,,
11908000,Genealogies of the kings of England.,2,Bookplate: Sir John Saunders Seabright.,o,dm,y,,
11908000,Genealogies of the kings of England.,3,Script: English secretary script.,o,dm,y,,
11908000,Genealogies of the kings of England.,4,"Decoration: numerous illustrations of coats of arms and other genealogical decorations. Full-page, full-color illustrations on pages 13-14 and page 34.",o,dm,y,,
11908000,Genealogies of the kings of England.,6,"Binding: eighteenth-century half russia, gilt.",o,dm,y,,
11909066,Papal bull.,1,Secretarial signature and monogram of Pope Alexander IV.,o,dm,y,,
11909066,Papal bull.,2,Also signed by: John of Toledo; Hugh of Saint-Cher; Odo of Châteauroux; Stephen Banesa; Riccardo Annibaldi; Ottaviano degli Ubaldini; Pietro Capocchi.,o,dm,y,,
11909066,Papal bull.,3,Lead seal attached by cord.,o,dm,y,,
11909066,Papal bull.,4,Layout: single column of 31 lines.,o,dm,y,,
11909066,Papal bull.,5,Script: Papal documentary script.,o,dm,y,,
11909066,Papal bull.,6,Decoration: opening word and large initial with pen-flourishes; first line in compressed script with elongated ascenders.,o,dm,y,,
11909475,"An inventory of the household furniture, china & glass of Edw. Williams Esqr. at his dwelling house at Tingrith in Bedfordshire, 1772 May 20.",2,"Four sheets folded length-wise and sewn, with old fold marks.",o,dm,y,,
11909512,"Notebook concerning Edward Pellham's God's power and providence, 1667-1669.",1,"Ownership inscriptions of William Silverton, dated 1667 and 1669.",o,dm,y,,
11909512,"Notebook concerning Edward Pellham's God's power and providence, 1667-1669.",2,Binding: contemporary parchment wrapper with flap; stitched.,o,dm,y,,
11909542,"Translation of the Diamond sutra and the Sukhavati sutra into Chinese, 1792.",1,Binding: contemporary accordion-style binding with multicolored brocade cover; remains of red silk wrappers.,o,dm,y,,
11912491,"Ledger with returns of subsistence stores to Fort Grant, Arizona, 1889 July-1890 November.",1,"Volume missing pages throughout the volume, including regimental designations for returned stores in July, November and December 1889, as well as January, February, April, May, July, September, and October, 1890, as well as circa 50 pages from the end.",o,dm,y,,
11915356,"Letter concerning trade in the Missouri and Illinois regions, circa 1794.",1,Accompanied by a typescript French transcription and a typescript English translation by an unidentified translator.,o,dm,y,,
11915910,"Journal of a visit to London and tour on the continent in summer 1838 : in company with Messrs Thomas Anderson, John Clezy and Robert Richardson, Selkirk, and Revd James Veitch, Galashiels, 1838 / by Andrew Lang.",2,"Binding: Contemporary full green morocco with gold tooling by Alexander Banks Jr., 5 North Bridge, Edinburgh.",o,dm,y,,
11922955,"Receipt book, 1754 November 9-1778 February 23.",1,Inscribed on title page: Receipt Book / Benjn Davies / November 1st 1754.,o,dm,y,,
11922955,"Receipt book, 1754 November 9-1778 February 23.",2,With engraved armorial bookplate for Benjamin Davies by W. Smith.,o,dm,y,,
11945441,"Letter, to Lord Chancellor Clarendon, 1663 : manuscript.",2,Includes intact seal of Lady Ranelagh.,o,dm,y,,
11945441,"Letter, to Lord Chancellor Clarendon, 1663 : manuscript.",3,"Letter date, dates for Lady Ranelagh, and context are based on the research of Michelle DiMeo.",o,dm,y,,
11945441,"Letter, to Lord Chancellor Clarendon, 1663 : manuscript.",4,The letter is written on one piece of paper and is folded in two.,o,dm,y,,
11955113,"Notes on the colors and arrangement of Gilbert Stuart's palette, circa 1850.",2,"Accompanied by a typed letter (October 13, 1939), signed, from John Hill Morgan to Yale University librarian Bernard Knollenberg giving the provenance of the manuscript.",o,dm,y,,
11987471,"Commonplace book, [circa 1750-1780].",1,Binding: Original rough hessian cloth binding with the original brass and ivory button.,o,dm,y,,
11987471,"Commonplace book, [circa 1750-1780].",2,Author not identified.,o,dm,y,,
11990172,"Catalogue of Bradenham House library, Norfolk, [1807-1833].",1,Bound in contemporary Dutch embossed and hand-coloured paper wrappers.,o,dm,y,,
11990172,"Catalogue of Bradenham House library, Norfolk, [1807-1833].",2,Paper watermarked: Golding Snelgrove 1807.,o,dm,y,,
11995727,Compendium historiae in genealogia Christi.,1,Format: seven membranes sewn together to form one roll.,o,dm,y,,
11995727,Compendium historiae in genealogia Christi.,2,Layout: single vertical column in the form of a genealogical tree.,o,dm,y,,
11995727,Compendium historiae in genealogia Christi.,3,Script: single gothic bookhand.,o,dm,y,,
11995727,Compendium historiae in genealogia Christi.,4,"Decoration: text is presented as a genealogical tree, in brown ink, with rubrication; initials in red and blue ink; roundels and planned spaces for diagrams and miniatures (unfinished) outlined in red and blue ink. Linking genealogical tree branches and diagram lines in red and blue ink. Complex grid for layout of design elements ruled in plummet.",o,dm,y,,
11995727,Compendium historiae in genealogia Christi.,5,"Ownership inscriptions at top and bottom of roll: Conradus Mondone Astensis. (Corrado Mondone d'Asti, Master General of the Dominican Order, 1462-1465).",o,dm,y,,
11996088,"The beginning of a commonplace book, 1957-[1976].",1,"From title page: for Mario from Monroe, February 1957.",o,dm,y,,
11998588,"Honky-tonk Sue : a screenplay, 1985 March / by Larry McMurtry [and] Leslie Marmon Silko.",1,"Stamped on front cover: ""Received May 15 1985 F. R. P.""",o,dm,y,,
11998763,"The misfits, 1960 March / by Arthur Miller.",1,"From cover: ""Anne Meyerson, Typing & Mimeographing, 101 Park Avenue--Room 514, New York 17, N. Y., Lexington 2-5318.""",o,dm,y,,
11998966,Gradual.,1,Script: written in liturgical bookhand. Music in square musical notation on five four-line red staves.,o,dm,y,,
11998966,Gradual.,2,Decoration: five miniatures; eleven large ornamental initials on gold grounds; many decorated initials with penwork.,o,dm,y,,
11998966,Gradual.,3,Miniatures have been attributed to the Olivetan Master and the Master of the Lodi Choir Books.,o,dm,y,,
11998966,Gradual.,4,Binding: full deerskin over wooden boards; extensive metalwork on binding.,o,dm,y,,
12165015,"Single entry day book, 1794.",2,Binding: contemporary marbled wrappers; hand-lettered paper label in center of front cover.,o,dm,y,,
12165106,"Glossary list, [circa 1750].",1,"Pencil note in a modern hand on front pastedown of v. 1: ""Bought at Saltoun Hall.""",o,dm,y,,
12165106,"Glossary list, [circa 1750].",2,Binding: contemporary stiff marbled paper wrappers.,o,dm,y,,
12165126,"Sermon fragment, [circa 1746].",1,First leaf missing.,o,dm,y,,
12165552,"Report of court costs in the case of Betts v. Betts and others, 1748 July 5-17.",1,"Binding: original thick paper cover, with docket, stitched.",o,dm,y,,
12165949,"Funeral sermon on Psalm 119:92, 1744 September 20.",1,"Signed on the last page: ""St. Ervan. Sept. 20th 1744. N. Hoskins.""",o,dm,y,,
12171419,[Britton].,1,"A fuller description of the contents is found in Baker and Taussig, Catalogue (London: 2007), p 10.",o,dm,y,,
12171419,[Britton].,2,"Decoration: headings and paragraph marks in red or blue; some initials in red or blue. One large initial ""P"" at the beginning of Book IV (f. 21v.). Model arbor consanguinitatis on f. 46v.",o,dm,y,,
12171419,[Britton].,3,Several leaves cut away (stubs not included in present collation).,o,dm,y,,
12175742,"Letter portfolio owned by Marie-Caroline de Bourbon-Sicile, Duchesse de Berry, [1800s].",1,Title on case: A blotter formerly belonging to the Duchesse de Berry.,o,dm,y,,
12180578,"Memorandum of recognizance for Robin Manchester, 1720 February 9.",1,"Docketed: ""Robin Manchester. Recognizance to t.e King.""",o,dm,y,,
12180578,"Memorandum of recognizance for Robin Manchester, 1720 February 9.",2,"Date normalized from: ""ninth day of February 1719/20.""",o,dm,y,,
12183073,Glossed Bible.,1,"Layout: Biblical text centered, single column, variable length; surrounding gloss written in double columns of 65-75 lines.",o,dm,y,,
12183073,Glossed Bible.,2,Script: gothic script. Letters in Biblical text larger than in glosses.,o,dm,y,,
12183073,Glossed Bible.,3,Decoration: 18 small historiated initials and approximately 30 other illuminated initials; numerous blue and red penwork initials with red or lilac penwork decoration; rubricated.,o,dm,y,,
12183073,Glossed Bible.,4,"Binding: modern blind-stamped red morocco gilt, by Riviere.",o,dm,y,,
12183564,De consolatione philosophiae.,1,Probably copied in Tuscany.,o,dm,y,,
12183564,De consolatione philosophiae.,2,"Signed, after the explicit: ""Ego iulianus francisci de leuanto notarius scripsi.""",o,dm,y,,
12183564,De consolatione philosophiae.,3,Layout: single columns of 30 lines.,o,dm,y,,
12183564,De consolatione philosophiae.,4,Script: rounded gothic bookhand.,o,dm,y,,
12183564,De consolatione philosophiae.,5,Decoration: 5 illuminated initials on gold grounds; many smaller initials in red or blue penwork.,o,dm,y,,
12183564,De consolatione philosophiae.,6,Binding: contemporary (?) beech boards with brown goatskin spine decorated with blind ropework; metal clasp and latch.,o,dm,y,,
12183912,Chronicon de regibus angliae.,1,"Scribal explicit: ""hic pennam fixi penitet me si male dixi.""",o,dm,y,,
12183912,Chronicon de regibus angliae.,2,"Ownership inscription on front paper flyleaf: ""Brudenell de Deen d[omi]nusque de Stonton.""",o,dm,y,,
12183912,Chronicon de regibus angliae.,3,"Some marginal annotations, particularly in lower margins. Some of these have been trimmed; three leaves containing lower margin annotations have been left untrimmed and folded back, apparently in an effort to preserve the annotations (13r; 22r; 59r).",o,dm,y,,
12183912,Chronicon de regibus angliae.,4,"Two leaves bound in at the end of the volume contain passages from the Doctrinale of Alexander de Villa Dei. Ownership inscription on 1r in a later, (early seventeenth-century?) hand: ""Mistresse Leucey Brudenell.""",o,dm,y,,
12183912,Chronicon de regibus angliae.,5,Layout: single columns of 34 lines.,o,dm,y,,
12183912,Chronicon de regibus angliae.,6,Script: rounded gothic script.,o,dm,y,,
12183912,Chronicon de regibus angliae.,7,Decoration: Rubricated.,o,dm,y,,
12183912,Chronicon de regibus angliae.,8,"Binding: seventeenth-century full calf, with the arms of the Brudenell family in gilt on the covers.",o,dm,y,,
12187127,In Cantica Canticorum : with other works.,1,Commentary by Cassiodorus attributed to Bede in incipit (fol. 1r).,o,dm,y,,
12187127,In Cantica Canticorum : with other works.,2,"Erased ownership inscription: ""Liber monastery Sc Marie ... Ste. ... wiknne.""",o,dm,y,,
12187127,In Cantica Canticorum : with other works.,3,"Bookplate of Portsmouth Cathedral on front pastedown, with deaccession stamp dated 1941.",o,dm,y,,
12187127,In Cantica Canticorum : with other works.,4,Layout: double columns of 38 lines.,o,dm,y,,
12187127,In Cantica Canticorum : with other works.,5,Script: gothic script.,o,dm,y,,
12187127,In Cantica Canticorum : with other works.,6,Decoration: rubricated.,o,dm,y,,
12187127,In Cantica Canticorum : with other works.,7,"Binding: medieval binding, pink doeskin over wooden boards; remains of metal clasps on lower board.",o,dm,y,,
12187213,Heraldic manuscript of the English kings and peers.,2,Script: English secretary hand.,o,dm,y,,
12187213,Heraldic manuscript of the English kings and peers.,3,"Decoration: more than 600 emblazoned coats of arms, in full color.",o,dm,y,,
12187213,Heraldic manuscript of the English kings and peers.,4,"Binding: nineteenth-century full polished calf, by Clarke & Bedford.",o,dm,y,,
12187755,Statutes of England.,1,The last four leaves contain annotations in several hands.,o,dm,y,,
12187755,Statutes of England.,2,"Ownership inscription by White Kennett, recording the gift of the volume from William Salkeld (1671-1715).",o,dm,y,,
12187755,Statutes of England.,3,Layout: single columns of 21-23 lines.,o,dm,y,,
12187755,Statutes of England.,4,Script: English court hand.,o,dm,y,,
12187755,Statutes of England.,5,Decoration: Rubricated. Paragraph marks in red or blue ink. 41 large initials in gold on colored grounds with bar borders terminating in ivy leaves or flowers.,o,dm,y,,
12187755,Statutes of England.,6,Binding: modern pigskin.,o,dm,y,,
12189043,Collection of pedigrees.,1,Attributed to Robert Dale by Sir Thomas Phillipps in a pencil note on recto of front flyleaf. Several additional pages at the end of the Dale collection are attributed by Phillipps to Samuel Stebbing.,o,dm,y,,
12189043,Collection of pedigrees.,3,"Bound with: An Alphabetical List of Crest's copied from a list in the handwriting of Mr. Ra: Thoresby, late of Leeds, Antiquarian, which Manuscript was bought at the sale of his Library in London on 7th May 1763. Manuscript on paper in copperplate script, corrections in a different hand in red ink, 36 p., undated. Phillipps MS 13396.",o,dm,y,,
12189043,Collection of pedigrees.,4,Binding: nineteenth-century quarter calf over marbled boards.,o,dm,y,,
12189630,Compendium theologicae veritatis.,1,Work formerly attributed to Albertus Magnus (1193?-1280); now attributed to Hugh Ripelin of Strasburg (Hugo Argentinensis) and dated to 1268.,o,dm,y,,
12189630,Compendium theologicae veritatis.,2,"Ownership inscription on rear flyleaf: ""Mastre Roger Walle off Lychfeld Chanone.""",o,dm,y,,
12189630,Compendium theologicae veritatis.,3,Layout: double columns of 30 lines.,o,dm,y,,
12189630,Compendium theologicae veritatis.,4,Script: gothic script.,o,dm,y,,
12189630,Compendium theologicae veritatis.,5,Decoration: Rubricated. Initials in red and blue ink with penwork decoration. F1r decorated with a small historiated initial in gold containing drawing of a man's face.,o,dm,y,,
12189630,Compendium theologicae veritatis.,6,Binding: early limp tawed leather wrapper.,o,dm,y,,
12189814,John Stow copy of the opening section of John Leslie's History of Scotland.,1,Layout: single column of 46-48 lines.,o,dm,y,,
12189814,John Stow copy of the opening section of John Leslie's History of Scotland.,2,Script: mixed cursive.,o,dm,y,,
12191247,[King Arthur and the knights of the round table].,2,Book stamp of a lion rampant with autograph annotation by Sir Thomas Phillipps.,o,dm,y,,
12191247,[King Arthur and the knights of the round table].,3,Layout: single columns of 26 lines each.,o,dm,y,,
12191247,[King Arthur and the knights of the round table].,4,Script: secretary.,o,dm,y,,
12191247,[King Arthur and the knights of the round table].,5,Decoration: 33 armorial devices in ink; many blank shields in pencil.,o,dm,y,,
12191247,[King Arthur and the knights of the round table].,6,Binding: eighteenth-century full calf; arms of John Lewis Goldsmid on front cover in gilt.,o,dm,y,,
12201431,"Gweddi'r hwsmon, [18th century].",1,"Title on the manuscript: ""Gweddi'r hwsmon, a Welsh prayer by the Vicar of Llandyfry in Queen Elizabeth's reign.""",o,dm,y,,
12201431,"Gweddi'r hwsmon, [18th century].",2,"Attribution of Rhys Prichard as author of the original text is through The Vicar of Llandovery, or, Light from the Welshman's Candle, by John Bulmer (Haverfordwest: J. Potter, 1821).",o,dm,y,,
12206933,Roll of Battle Abbey and the chronicle of the kings of Britain.,1,"Auction catalog description pasted onto front pastedown, with annotation concerning purchase at Sir Edward Coates' sale, Sotheby's July 9, 1923.",o,dm,y,,
12206933,Roll of Battle Abbey and the chronicle of the kings of Britain.,2,Bookplate: Fairfax of Cameron armorial bookplate.,o,dm,y,,
12206933,Roll of Battle Abbey and the chronicle of the kings of Britain.,3,Ownership inscription of Charles Fairfax on front flyleaf.,o,dm,y,,
12206933,Roll of Battle Abbey and the chronicle of the kings of Britain.,4,"Layout: double columns of 48 lines, incorporating genealogical charts.",o,dm,y,,
12206933,Roll of Battle Abbey and the chronicle of the kings of Britain.,5,Script: secretary script in two different hands.,o,dm,y,,
12206933,Roll of Battle Abbey and the chronicle of the kings of Britain.,6,"Decoration: in the Chronicle, names in genealogical charts in roundels with lines of descent in various colors; pen and ink illustrations of coats of arms and four drawings of cities, in color.",o,dm,y,,
12206933,Roll of Battle Abbey and the chronicle of the kings of Britain.,7,"Binding: seventeenth-century full calf, gilt ornament on covers, with the initials C. and F. in blind; remains of green silk ties.",o,dm,y,,
12206975,Bible (fragment).,1,Layout: two columns of 28 lines.,o,dm,y,,
12206975,Bible (fragment).,2,Script: Anglo-Saxon minuscule.,o,dm,y,,
12206975,Bible (fragment).,3,"Decoration: well-formed initial 'a' embodying two animal heads, partially colored in red and blue.",o,dm,y,,
12206975,Bible (fragment).,4,"With a thirteenth or fourteenth inscription on one of the leaves, ""Iste liber est de armario Sarr"".",o,dm,y,,
12207147,De Beneficiis (fragment).,1,Layout: single column of 27 lines.,o,dm,y,,
12207147,De Beneficiis (fragment).,2,Script: copied by one hand in Praegothica.,o,dm,y,,
12207147,De Beneficiis (fragment).,3,Decoration: initial E in red ink with green tendrils.,o,dm,y,,
12207147,De Beneficiis (fragment).,4,"Page is trimmed slightly at one edge, affecting the text.",o,dm,y,,
12207204,Benedictional (fragment),1,Layout: single column of 18 lines.,o,dm,y,,
12207204,Benedictional (fragment),2,Script: Anglo-Saxon minuscule.,o,dm,y,,
12207204,Benedictional (fragment),3,Decoration: Rubricated. Initials in red ink.,o,dm,y,,
12207725,Aeneid (fragment).,1,"Layout: single column of 31 lines on recto, 30 lines on verso.",o,dm,y,,
12207725,Aeneid (fragment).,2,"Script: copied by one hand in Praegothica, with ascenders sometimes notched, and uncial d and tall d.",o,dm,y,,
12207725,Aeneid (fragment).,3,"The leaf is from a small format pocket-sized manuscript. Trimming affects text at the top of the page, and text on verso is faded and obscured in places by staining.",o,dm,y,,
12207970,In Genesim homilia X (fragment).,1,Layout: double columns of 36 lines.,o,dm,y,,
12207970,In Genesim homilia X (fragment).,2,Script: romanesque book script.,o,dm,y,,
12219221,Summa decretorum (fragment).,1,Layout: double columns of 35 lines.,o,dm,y,,
12219221,Summa decretorum (fragment).,2,Script: protogothic.,o,dm,y,,
12219221,Summa decretorum (fragment).,3,Shailor and Watters have identified this fragment as coming from the same parent manuscript as Beinecke MS 712.254.,o,dm,y,,
12220950,Writing exercise books.,1,"In contemporary marbled paper covers, roan-backed.",o,dm,y,,
12221171,Homily on the ascension (fragment).,1,Text corresponds to Patrologia Latina (PL) 94: 180/81.,o,dm,y,,
12221171,Homily on the ascension (fragment).,2,Layout: double columns of 28 lines.,o,dm,y,,
12221171,Homily on the ascension (fragment).,3,Script: copied by a single hand in Caroline minuscule.,o,dm,y,,
12221171,Homily on the ascension (fragment).,4,Decoration: capitals touched with red ink.,o,dm,y,,
12221272,Liber sextus decretalium (fragment).,1,"From a Bolognese manuscript copied by the pecia system, with characteristic mark faintly visible in margin of recto on the first leaf",o,dm,y,,
12221272,Liber sextus decretalium (fragment).,2,"Layout: principal text written in double columns of up to 30 lines, with surrounding gloss in 89 lines.",o,dm,y,,
12221272,Liber sextus decretalium (fragment).,3,Script: two sizes of rounded gothic script.,o,dm,y,,
12221272,Liber sextus decretalium (fragment).,4,Decoration: two historiated initials painted in color against burnished gold backgrounds.,o,dm,y,,
12221272,Liber sextus decretalium (fragment).,5,Binding: modern cloth covered boards.,o,dm,y,,
12221297,Brut chronicle (fragment).,1,Layout: two columns of 39 lines.,o,dm,y,,
12221297,Brut chronicle (fragment).,2,Script: gothic hand.,o,dm,y,,
12221297,Brut chronicle (fragment).,3,Decoration: initial C in blue and initial Q in red.,o,dm,y,,
12221297,Brut chronicle (fragment).,4,"Stained and somewhat worn from use as a pastedown, with some later pen trials.",o,dm,y,,
12223420,"Dīwān, [1873].",1,"With copious corrections, annotations, etc., by Carlo Landberg.",o,dm,y,,
12223430,"Dīwān d'Abou Firās el-Ḥamdānī : texte arabe et traduction française : accompagné de notes historiques et philologiques, [circa 1880] / publié par Carlo Landberg.",2,Fol. 3b: Commentaire et notes sur le Dīwān d'Abou Firās el-Ḥamdānī par Carlo Landberg.,o,dm,y,,
12223430,"Dīwān d'Abou Firās el-Ḥamdānī : texte arabe et traduction française : accompagné de notes historiques et philologiques, [circa 1880] / publié par Carlo Landberg.",3,Fol. 4a: 27 lines.,o,dm,y,,
12223430,"Dīwān d'Abou Firās el-Ḥamdānī : texte arabe et traduction française : accompagné de notes historiques et philologiques, [circa 1880] / publié par Carlo Landberg.",4,Several additional leaves and slips inserted loose. Contains also some notes on the Amharic language.,o,dm,y,,
12223430,"Dīwān d'Abou Firās el-Ḥamdānī : texte arabe et traduction française : accompagné de notes historiques et philologiques, [circa 1880] / publié par Carlo Landberg.",5,"Front cover: ""Grammaire amariña.""",o,dm,y,,
12223439,"Janá al-jinās, [19th century].",1,Good modern (19th century) naskhī.,o,dm,y,,
12223439,"Janá al-jinās, [19th century].",2,Fol. 2a: 19 lines.,o,dm,y,,
12223454,"Masālik al-mamālik, [19th century].",1,"This copy comprises the facsimile only (1 l., 126 p., and maps). It is not clear whether it is imperfect, or whether it was issued for the Oriental trade, with the Latin matter omitted.",o,dm,y,,
12223454,"Masālik al-mamālik, [19th century].",2,"2 p. l., 23, [1] p.; 2 l., facsim.: (126 p., XIX maps), 127-132 p., 1 l.",o,dm,y,,
12225074,"Hymns and poems, [18th century].",2,"The volume descended in the family of Elizabeth Scott Williams Smith's brother-in-law Solomon Williams (1701-1776). Inscribed inside front cover: ""Anna Williams, / Given me by Grandm[other] / Elisabeth Smith,"" ""Thos. S. Williams / from his brother / S. P. Williams / July 1826,"" and ""Isaac Parsons.""",o,dm,y,,
12225850,"Recipe book containing medical, chemical and household recipes and formulas, [circa 1670-1683].",1,"Volume opens with unpaginated 6 p. index of recipes and a list of ""characters and valew of medicinall weights;"" rest of volume is paginated 1-256. Pages after p. 83 are blank.",o,dm,y,,
12225850,"Recipe book containing medical, chemical and household recipes and formulas, [circa 1670-1683].",2,"Ownership stamp of Anna Rogers, in red ink, appears on verso of front endpaper and verso of second blank page. ""April 6 1765"" written below the second stamp in an unidentified hand.",o,dm,y,,
12225850,"Recipe book containing medical, chemical and household recipes and formulas, [circa 1670-1683].",3,Watermark: coat of arms not in Heawood; similar to Heawood Coat of Arms 348.,o,dm,y,,
12225850,"Recipe book containing medical, chemical and household recipes and formulas, [circa 1670-1683].",4,"Binding: in the style of Queens' Binder A (William Nott). Contemporary full red morocco, elaborately gilt in an all-over design incorporating drawer-handle tools, floral motifs and flower tools, framed in a repeating ornamental border. Seven-compartment gilt spine; coroneted monogram ""RR"" (Robert and Rebecca Paston) in the third compartment. Marbled endpapers.",o,dm,y,,
12240172,Manuscript copy of Richard Turner's A view of the earth : a short system of modern geography.,1,"With two inscriptions on front pastedown: [1] ""M.E. Milles. This book was given to me by the Honble. Mary Grace Watson, Octr. 1798, copied from one I gave her."" [2] ""Grace Palmer. This book was given to me by my greatgrand mother M.E. Milles, April 18th, 1819.""",o,dm,y,,
12240172,Manuscript copy of Richard Turner's A view of the earth : a short system of modern geography.,2,Bound in contemporary quarter calf and marbled boards.,o,dm,y,,
12241044,"Recueil de chansons annecdottes de la cour, [circa 1745-1759].",1,Stored in 19 boxes.,o,dm,y,,
12241204,Letter from Thomas Clarkson to Thomas Middleditch.,1,"The Yale Center for British Art also has a signet ring, ca. 1787, bearing the design of the anti-slavery medallion, in slightly variant form. This item is cataloged separately (see link provided herewith).",o,dm,y,,
12241204,Letter from Thomas Clarkson to Thomas Middleditch.,2,Written in pen and black ink.,o,dm,y,,
12243079,"The graphic scrap book : a collection of engravings / by Jas. Storer, from original drawings by Mrs. Chas. Rhys ; with descriptions.",1,Bound in blind paneled green calf.,o,dm,y,,
12243565,"Levi Chamberlain journal transcripts, 1931.",1,"Transcribed from original journals purchased by Albert Francis Judd from the Dunster House Bookshop in Cambridge, Massachusetts, March 1931.",o,dm,y,,
12244570,Necrology and land register for the parish church of Hollain.,1,"Ownership inscription on verso of last leaf:""Antoine Descamps pasteur de Hollain 1607.""",o,dm,y,,
12244570,Necrology and land register for the parish church of Hollain.,2,"Ownership inscription on verso of last leaf: ""Alard Sprien pasteur de Hollain 1647 26 Januarii.""",o,dm,y,,
12244570,Necrology and land register for the parish church of Hollain.,3,"Ownership inscription on verso of last leaf: ""Pierre Lemari pasteur de hollain, x julii 1660.""",o,dm,y,,
12244570,Necrology and land register for the parish church of Hollain.,4,"Ownership inscription on verso of last leaf: ""Paul François Deschamps pasteur de hollain le 12 de decembre 1693.""",o,dm,y,,
12244570,Necrology and land register for the parish church of Hollain.,5,Layout: single column with varying number of lines.,o,dm,y,,
12244570,Necrology and land register for the parish church of Hollain.,6,Script: Gothic liturgical bookhand.,o,dm,y,,
12244570,Necrology and land register for the parish church of Hollain.,7,Decoration: Rubricated. Initials in red or blue; paragraph marks in alternating red and blue.,o,dm,y,,
12244570,Necrology and land register for the parish church of Hollain.,8,Binding: Remnant of original wooden binding attached to back of volume.,o,dm,y,,
12244622,Deed for the foundation of commemorative Masses for Melcior de Wale.,1,"Layout: single-column, up to 21 lines on a page.",o,dm,y,,
12244622,Deed for the foundation of commemorative Masses for Melcior de Wale.,2,Script: written in a littera cursiva script.,o,dm,y,,
12244622,Deed for the foundation of commemorative Masses for Melcior de Wale.,3,"Binding: contemporary parchment wrapper, stitched.",o,dm,y,,
12248191,Benefactors' book of the Candlemas Guild of Bury St. Edmunds.,1,Numerous marginal annotations in both contemporary and later hands.,o,dm,y,,
12248191,Benefactors' book of the Candlemas Guild of Bury St. Edmunds.,2,"Layout: single columns, mostly of 32 lines.",o,dm,y,,
12248191,Benefactors' book of the Candlemas Guild of Bury St. Edmunds.,3,Script: manuscript is in at least seven hands.,o,dm,y,,
12248191,Benefactors' book of the Candlemas Guild of Bury St. Edmunds.,4,Decoration: Rubricated. Large blue initial with red penwork (f. 8).,o,dm,y,,
12248191,Benefactors' book of the Candlemas Guild of Bury St. Edmunds.,5,"Binding: contemporary binding of tawed white leather over bevelled wooden boards, sewn on four leather thongs. Remains of clasp; brass pin and mount on lower cover.",o,dm,y,,
12248230,Psalter.,1,"Note concerning the probable date of the volume in Latin, in a later hand (9v.)",o,dm,y,,
12248230,Psalter.,2,Layout: single columns of 21 lines.,o,dm,y,,
12248230,Psalter.,3,Script: rounded gothic liturgical script.,o,dm,y,,
12248230,Psalter.,4,Decoration: Rubricated. Small initials throughout in red and blue with contrasting penwork; seven large illuminated initials with two-sided borders; large illuminated initial on the first leaf of the text of the Psalter.,o,dm,y,,
12248230,Psalter.,5,Binding: contemporary binding of reversed skin over bevelled wooden boards; sewn on five double bands. Remains of clasps on the front board.,o,dm,y,,
12249750,Statutes of England from 1 Edward III to 4 Henry VI.,1,Numerous contemporary marginal annotations in a number of hands.,o,dm,y,,
12249750,Statutes of England from 1 Edward III to 4 Henry VI.,2,"Ownership inscription: ""Wilelmo Elwys"" on first leaf (1r) and final leaf (269v).",o,dm,y,,
12249750,Statutes of England from 1 Edward III to 4 Henry VI.,3,"Ownership inscription: ""T. Butler 1759"" on first leaf (1r).",o,dm,y,,
12249750,Statutes of England from 1 Edward III to 4 Henry VI.,4,Layout: single columns of 30-36 lines.,o,dm,y,,
12249750,Statutes of England from 1 Edward III to 4 Henry VI.,5,Script: several secretary scripts.,o,dm,y,,
12249750,Statutes of England from 1 Edward III to 4 Henry VI.,6,Decoration: blue initials with red penwork.,o,dm,y,,
12249750,Statutes of England from 1 Edward III to 4 Henry VI.,7,"Binding: early flexible binding, designed to accomodate further additions of leaves, with stiff leather covers stitched on with leather thongs; original bands and sewing visible. ""Edw. Bennett"" cut into upper cover in a later hand.",o,dm,y,,
12250570,"Impressions et souvenirs : Mon grand oncle, 1875 December.",2,"Bound by a former owner, with a photograph of Sand affixed to a preliminary page.",o,dm,y,,
12253114,"Precedents and several other things contained in this booke : some pattents, funeralls, some coates.",1,"Contents preceded by ""A Table of the Graunts of Armes contained in this booke"" and ""A Callender of what is contained in this Booke.""",o,dm,y,,
12253114,"Precedents and several other things contained in this booke : some pattents, funeralls, some coates.",2,Title transcribed from front cover.,o,dm,y,,
12253114,"Precedents and several other things contained in this booke : some pattents, funeralls, some coates.",3,Printed bookseller's description pasted on inside front cover.,o,dm,y,,
12253114,"Precedents and several other things contained in this booke : some pattents, funeralls, some coates.",4,Binding: contemporary limp parchment; remains of ties.,o,dm,y,,
