bib,title,note_num,note_text,original_type,reviewer_1_id,reviewer_1_review,reviewer_1_type,reviewer_1_rationale
11676871,"Billhead of N. Kelly & Son, stationer, for a purchase by Blake.",3,The firm of N. Kelly & Son was active in Dublin from 1815. See: A dictionary of members of the Dublin book trade 1550-1800 (p. 336).,w,dm,y,,
11677128,"[Fire insurance policy for Mr. Thomas Mason,  May 9th, 1891 from the Phœnix Fire Office]",2,"Fire insurance policy, with engraving at top, for Mr. Thomas Mason. £200 policy no. 3489427. Premium due on policy: £0/4/8. Embossed tax stamp: ""One penny"" at top. Stamp in purple ink: Manchester Branch, also, Lancaster Bank. Preston. H. Dodgson. Agent.",w,dm,y,,
11677128,"[Fire insurance policy for Mr. Thomas Mason,  May 9th, 1891 from the Phœnix Fire Office]",3,"""Established 1782""",w,dm,y,,
11677128,"[Fire insurance policy for Mr. Thomas Mason,  May 9th, 1891 from the Phœnix Fire Office]",4,"Trustees and directors. Joseph William Baxendale, Esq., Walter Bird, Esq., Bristow Bovill, Esq., The Hon. James Byng, John Clutton, Esq., Geoge Arthur Fuller, Esq., Charles Emanuel Goodhart, Esq., The Rt. Hon. Sir John Lubbock, Bt., M.P., F.R.S., Charles Thomas Lucas, Esq., Charles Magnay, Esq., The Hon. Edwin Ponsonby, The Hon. E.B. Portman, M.P., The Right Hon, the Earl of Radnor, Dudley Robert Smith, Esq., William J. Thompson, Esq. John J. Broomfield Esq. (Hon. Director). Auditors: Joseph Francis Lescher, Esq., Thomas Douglas Murray, Edq., Col. Sir Walter George Stirling, Bart. Joint secretaries: William C. Macdonald, Francis B. Macdonald.",w,dm,y,,
11677128,"[Fire insurance policy for Mr. Thomas Mason,  May 9th, 1891 from the Phœnix Fire Office]",5,"""The conditions wherein referred to are as followed-"" 1889. E. Couchman & Co., Printers, 14, Throgmorton Street, London""--On back.",w,dm,y,,
11677128,"[Fire insurance policy for Mr. Thomas Mason,  May 9th, 1891 from the Phœnix Fire Office]",6,"""Phœnix Fire Office. 19 Lombard St. and 57, Charing Cross, London. This policy of insurance witnesseth, that [Mr. Thomas Mason, of the Elmes. Longdon near Preston, Lancashire, Bank Manager] hereinafter call the Insured, having paid to the Phœnix Fire Office of London hereinafter called the Company, the sum of [four shillings and eight pence] for insuring against Loss or damage by fire or lighting, as hereinafter mention, the property hereinafter descripting in the several sums following, namely: on household goods, linen, printed books, wearing apparel, plate, watches, clocks, trinkets, wines, liquors, and mathematical and musical instruments [and] on china, glass, and looking=glasses [and] on pictures and prints (no one picture or print, case of loss to be valued at more than £[10]. In [his] private dwelling house, situate as above, Brick=built. [and stated].",w,dm,y,,
11677128,"[Fire insurance policy for Mr. Thomas Mason,  May 9th, 1891 from the Phœnix Fire Office]",7,[Memo: The person named Thomas Mason is now dead & it has been declared that the Interes law this policy is now vested in his widow Mrs. Jane Mason now residing at a house brick built of late. Known by the name Dryden Schawler at London aforesaid hereaftermore has declared that the property named herein is now [illegible] by this policy. Entered in the office books 20 Sept 1898. Dodgson Fire Agents Preston].,w,dm,y,,
11677128,"[Fire insurance policy for Mr. Thomas Mason,  May 9th, 1891 from the Phœnix Fire Office]",8,"""The Company hereby agrees with the Insured, (but subject to the conditions at the back hereof, which are to be taken as part of this Policy), that if the property above described, or an part thereof, shall be destroyed by fire or lightning, at an time between the [30th April 1891] and the 2th June, 189[2], both inclusive, or at any time afterwards, so loss as the insured or [his] representatives, being successors in interest, shall pay to the company, and it shall accept the sum required for the renewal of this policy, such loss or damage, to an amount not exceeding in respect of the several matters above specified the sum set opposite thereto respectively, and not exceeding in the sum of [two hundred pounds]. In witnesss whereof, one of the Directors of the said Company has hereunto set his hand, the [9th] day of [May 189[1]. Total premium: £0/4/8 to Midsummer, 189[2]. Annual premium: £0/4/8 payable 23th June. [Edwin B. Portman]. Examined, [illegible]",w,dm,y,,
11677370,"Land tax bill for William Bourn, April 5th, 1798.",2,"""April the 5. Recd. of [William?] Bourn the sum of sixteen shillings for one years land tax for land leying in Bethersden belonging to Richd. Beal Esq.--up to Lady Day 1798. James Palmar. Collector. Bethersden.",w,dm,y,,
11677370,"Land tax bill for William Bourn, April 5th, 1798.",3,Receipt of payment for land tax of 16 shillings owed by [William?] Bourn for land owned by Richard Beal in Bethersden. Written on back: [Willm?] Bourn. Woodchurch.,w,dm,y,,
11677413,"[Advertisement for patent doors, windows, & shutters for the prevention of burglary]",1,"Probably an advertising circular for Stable & Son, Ironmongers, who are listed at 24 High St., St. Giles' in the Directory of London and Westminster & Borough of Southward, 1794 and Johnstones directory of London, 1817.",w,dm,y,,
11677413,"[Advertisement for patent doors, windows, & shutters for the prevention of burglary]",2,"Advertisement for metallic window shutters, door & fastenings to aid in the prevention of burglary and fire protection. Engravings of two windows and a door and of the Royal Arms of His Majesty at top of sheet.",w,dm,y,,
11677413,"[Advertisement for patent doors, windows, & shutters for the prevention of burglary]",3,"""To form a proper estimate of the great advantage and elegant appearance of our improved metallic window, shutters, doors & fastenings for which we have obtained his Majesty's Royal Letters Patent they must be seen in operation as any description which could be incorporated within the limits of a circular would fall indefinitely short in conveying to your mind an adequate idea of he inportance utility and taste, which upon inspection would be found to be associated in these improvements ... 24 High St. St. Giles'. We remain your mos obedt. servts, [Harris & Kitchen]""",w,dm,y,,
11677413,"[Advertisement for patent doors, windows, & shutters for the prevention of burglary]",4,"""N.B. Models will be forwarded if requested"".",w,dm,y,,
11677512,"[Advertisement for venetian fan blinds, brass cornice poles spring roller blinds, painted blinds and curtain brackets, London, 1818]",1,"Barron & Co. is listed at these addresses on p. 28 in the Commercial directory, for 1818-19-20. Manchester : J. Pigot, 1818.",w,dm,y,,
11677512,"[Advertisement for venetian fan blinds, brass cornice poles spring roller blinds, painted blinds and curtain brackets, London, 1818]",2,Advertisement for Barron's patent venetian fan blind with six illustrations of different available designs.,w,dm,y,,
11677512,"[Advertisement for venetian fan blinds, brass cornice poles spring roller blinds, painted blinds and curtain brackets, London, 1818]",3,"""Barron & Co. Patent Venetian Fan Blind. No. 4,5,6, represent Barron & Cos. improved spring bonnet blind. No. 4 is shewn drawn up, no. 5 let down & no. 6 extended. M. Barron has obained a patent for machinery for feeding fire with fuel, his object is chiefly for self-supplying hot houses on an economical & regular principles. Manufatory 72 & 73 Wells Strt. Oxford Srt. London & 25 Lower Temple Strt, Birm.""",w,dm,y,,
11677512,"[Advertisement for venetian fan blinds, brass cornice poles spring roller blinds, painted blinds and curtain brackets, London, 1818]",4,Price list of reeded rods and window brackets on back along with illustrations of two windows with decorative rods and brackets.,w,dm,y,,
11677555,"Bill for school expenses from Hacconby School, for Mr. Bavin : 18th June, 1835.",1,"""Hacconby School. John Thos. Hebblewhite, has the honor of again returning thanks to his friends for the continued support he has received since his residence at Hacconby, and respectifully solicits their future patronage. Terms known on application at the School. Hacconby, June, 18th, 1834.""--Printed exterior of the bill. Printed by William (?) Daniell, Bourne.",w,dm,y,,
11677555,"Bill for school expenses from Hacconby School, for Mr. Bavin : 18th June, 1835.",2,"Records school expenses for slate, an account book, and pens and ink, with extra for drawing, totallling £1/7/9. Receipt of payment received by J.T. Hebblewhite recorded on Dec. 5, 1835. Written on back: ""Mr. Bavin. Rippingdale"".",w,dm,y,,
11677578,"Bill for school expenses for Mr. Bryans from Miss Thompson, 17 and 18 Holland Road, Brighton.",1,"Records school expenses for board and instruction, German, music, drawing, dancing and lectures of £20/13/8 with an added charge of £1.4.2 for disbursements totalling £21/17/10. Receipt of payment recorded on April 29, 1889 by Jane Smith for E.M. Thompson.",w,dm,y,,
11677578,"Bill for school expenses for Mr. Bryans from Miss Thompson, 17 and 18 Holland Road, Brighton.",2,"""The day to return is May 10th. Train from Victoria. 5.47.""",w,dm,y,,
11677578,"Bill for school expenses for Mr. Bryans from Miss Thompson, 17 and 18 Holland Road, Brighton.",4,"The ""Misses Smith"" are listed at this address in 1884 in Our schools and colleges / Frederich Shirley Dumaresq de Carteret Bisson.",w,dm,y,,
11677583,"Bill for school expenses for Miss Mason at St. Helens School, Clifton, Bristol.",1,"The primary item (4 pages) records expenses for the second term, 1884 for Miss Mason at St. Helens, The Avenue, Clifton, Bristol. Expenses listed are for music lessons, singing, drawing lessons, riding school, china painting, dancing, sanatorium, lectures, stationery, laundress, seat in church, medical attendance, and tradesmen's bills, totaling £45/10/1. Written on page 2: ""The 3rd term 1884 will begin on September 15th."" Bill for books on second page totals £0/2/6.",w,dm,y,,
11677583,"Bill for school expenses for Miss Mason at St. Helens School, Clifton, Bristol.",2,"The second item records expenses for Miss Mason, second term 1884, for music lessons totaling £5/8/0.",w,dm,y,,
11677583,"Bill for school expenses for Miss Mason at St. Helens School, Clifton, Bristol.",3,"The third item is for ""China and oil painting lessons during term ending July 1884"" for ""Miss E. Mason"" totaling £5/5/0. Written at bottom: ""K.L. Blood, July 24th, 1884"".",w,dm,y,,
11677590,Bill for school expenses from Broomfield Hall for Miss Dodson.,1,"""Broomfield Hall, Kidderminster. Dr. to E.F. Ridley & C.E. Bennett.""--Billhead.",w,dm,y,,
11677590,Bill for school expenses from Broomfield Hall for Miss Dodson.,2,"Records school expenses for Miss Dodson for board and tuition, piano, solo singing, dancing and calistenics, sheet music, stationery, laundress, entertainments, travelling expenses, boot bill, sundries and library, totaling £24/1/0.5.",w,dm,y,,
11677590,Bill for school expenses from Broomfield Hall for Miss Dodson.,3,"""The [Spring] term will commence on [Tuesday, Jan. 30. 1883]. It is particularly requested that all pupils return punctually, and that accounts may be settled on or before the above date.""--Leaf [2].",w,dm,y,,
11677594,"Bill for school expenses for Miss Kate Lamb, due to Mrs. Blundell at Grey Friars' House, Lincoln.",1,"Expenses include: board and instruction, French, music, laundress, hairdresser, books, stationery, music pieces, and omnibus, etc., totaling for £14/9/6. Receipt of payment is recorded by Mrs. Blundell on July 8th, 1882.",w,dm,y,,
11677594,"Bill for school expenses for Miss Kate Lamb, due to Mrs. Blundell at Grey Friars' House, Lincoln.",2,"""The duties of the Establishment will be resumed [Friday May 12th].""--Foot of bill.",w,dm,y,,
11677603,"Bill for school expenses for C. Lamb, to be paid to Edwin R. Dibben, Classical School, Mount Pleasant, Sleaford.",1,"Includes expenses for board & tuition, washing, mending, pew rent, hair cutting, materials, and sundries totaling £10/19/0. Receipt of payment is recorded on Nov. 15, 1880.",w,dm,y,,
11677603,"Bill for school expenses for C. Lamb, to be paid to Edwin R. Dibben, Classical School, Mount Pleasant, Sleaford.",2,"""The School will re-assemble on [Wednesday] the [15th] of [September] 18[80] when punctual attendance is respectfully requested. A quarter's notice is required previous to the removal of a pupil"".",w,dm,y,,
11677613,"Bills for school expenses for Miss Gleason, to be paid to Amy Godfreys, Vernon Street, Derby.",2,"The first bill, dated Xmas 1878, includes expenses for board and tuition, drawing, calisthenics, dancing, drawing material, lectures, stationery, new books and extras, totaling £16/0/0. With a detailed list of books and extras written on page 3. Receipt of payment is recorded by January 20th, 1879.",w,dm,y,,
11677613,"Bills for school expenses for Miss Gleason, to be paid to Amy Godfreys, Vernon Street, Derby.",3,"The second bill, dated Easter 1879, includes expenses for board and tuition, drawing materials, drawing, calisthenics, dancing, German, lectures, stationery, and new books, totaling £16/13/0. Receipt of payment is recorded on May 6th, 1879.",w,dm,y,,
11677626,"Bill for school expenses at King's Lodge Academy, Exeter, to be paid to the Messrs. Quicke.",1,"Records school expenses of 1/4 year's tuition of Master Head (or Heal?). Expenses include: fire subscription, copy books, pens and ink, use of books, cipher book, grammar, and spelling book, totaling £4/17/3. Receipt of payment is recorded by Thos. Quicke, Nov. 9, 1850.",w,dm,y,,
11677626,"Bill for school expenses at King's Lodge Academy, Exeter, to be paid to the Messrs. Quicke.",2,Includes detailed description of the school's services on pages 2 and 3.,w,dm,y,,
11677626,"Bill for school expenses at King's Lodge Academy, Exeter, to be paid to the Messrs. Quicke.",3,"""Spencer, printer, Exeter.""--Foot of page [2].",w,dm,y,,
11677657,"Bill for school expenses for F. Blanchard at B. Barrett's boarding school, Great Yarmouth.",1,"Includes expenses for board & tuition, instruction on the violin, copy books, books, pen and ink, waste paper, weekly cash, hair cutting, and shoe and clothing repair, totaling £15/18/9.",w,dm,y,,
11677657,"Bill for school expenses for F. Blanchard at B. Barrett's boarding school, Great Yarmouth.",2,"""Classical, mathematical, nautical & commercial boarding establishment for young gentlemen, North-Quay House, near the New Bridge, Great Yarmouth Norfolk, conducted by Mr. Barrett, and experienced classical assistants ...""--Page 3.",w,dm,y,,
11677657,"Bill for school expenses for F. Blanchard at B. Barrett's boarding school, Great Yarmouth.",4,"Billed to Mr. Blanchard, 5 Hackney Terrace, [Illegible] Road, Hackney, London. Stamped in black: Great Yarmouth, Norfolk. June 28, 1847. Postage stamp removed.",w,dm,y,,
11677681,"Bill for school expenses for Miss H. Townley at Mrs. Laurie's school, Bath Place, Reading.",1,The bill is addressed to the Revd. H. Townley.,w,dm,y,,
11677681,"Bill for school expenses for Miss H. Townley at Mrs. Laurie's school, Bath Place, Reading.",2,"Expenses include: tuition, washing, dance, French and geography, writing and arithmetic, pens, ink &c., use of library and seat at chapel, French & English class books, threads, tapes, &c., shoe maker's bill, apothecary's bill, gloves, mantua maker's bill, coach hire, mending shoes, pocket money, hair cutting, soap, pair of scissors, repair of linen, family medicine, and gratuity to servants, totaling £20/4/10. Receipt of payment not recorded.",w,dm,y,,
11677689,"Bill for school expenses for Jean Cockburn, at Mrs. Waldie's school, Hendersyde.",1,The bill is addressed to J. Weir.,w,dm,y,,
11677689,"Bill for school expenses for Jean Cockburn, at Mrs. Waldie's school, Hendersyde.",2,"Expenses include: instruction in English and writing, a dictionary, a grammar and vocabulary book, Scott's elocution, paper, pens, and ink, totaling £0/19/6.",w,dm,y,,
11677692,"Bill for school expenses for Miss Davenport, at H. Boulaye's school, Manchester.",1,"Expenses include: instruction, writing and accounts, and books, totaling £4/10/6. Receipt of payment not recorded.",w,dm,y,,
11677692,"Bill for school expenses for Miss Davenport, at H. Boulaye's school, Manchester.",2,"Madame Boulaye is listed as a French teacher residing at 11, Charlotte St., Manchester in Pigot & Co's. National commercial directory for 1828-29.",w,dm,y,,
11677701,"Bill for school expenses for Cyrill Clough, at Henry Lloyd's school.",1,"Expenses include: board and tuition to Christmas 1795, books, pocket money, apothecary, dancing master, shoe maker, shoe cleaner, tailor, hair cutter, school fire and cleaning, voluntary contribution to news-paper, sergeant. &c., and usual present to servants, totaling £19/11/6. Receipt of payment recorded by H. Lloyd on Christmas, 1795.",w,dm,y,,
11677701,"Bill for school expenses for Cyrill Clough, at Henry Lloyd's school.",2,"""Mr. Lloyd sends respects to Mr. Clough, and agreeably to his desire, his son's account. The last article in which was omitted thro' haste at Mids. It is hoped that considerable improvement will be observed by Mr. C. Mrs. L. unites in respect to Mr. C. & family.""--Page 3.",w,dm,y,,
11677710,"Bill for expenses at Grove House School, Highgate.",1,"Expenses include: ""half term's education of son, to July 29, 1892,"" drilling, drawing, drawing materials and mounts, school cap, two pieces of music, printed books (grammar, geography, history, arithmetic, reader, Latin, French and spelling), totaling £3/6/3. Receipt of payment is not recorded.",w,dm,y,,
11677710,"Bill for expenses at Grove House School, Highgate.",2,"The bill is addressed to R. Stevenson, Esq., to be paid to A.E.C. Dickinson.",w,dm,y,,
11677729,"Account by Antonio López de Santa Anna of his actions during the Texas Revolution : addressed to the Congress of the Republic of Texas, 1836 October 12.",1,Caption title: A los Honorables Señores del Senado y de la Camara de Representantes.,w,dm,y,,
11678536,"[Billhead of Francis M. Herring, chemist].",1,"""Dr. to Francis M. Herring, dispensing and operative chemist, 33, Bath St., three doors from the post office. The Leamington salts manufactory.""",w,dm,y,,
11678563,"National Panorama, 21, York Street, Westminster : Battle of Tel el Kebir, by Oliver Pichat.",1,"""This bill gives free admission for one child, if accompanied by adult"".",w,dm,y,,
11678563,"National Panorama, 21, York Street, Westminster : Battle of Tel el Kebir, by Oliver Pichat.",3,"The July 7, 1883, issue of The Cardigan Observer and General Advertiser for the Counties of Cardigan Carmarthen and Pembroke notes the visit by the Prince of Wales to the National Panorama, Westminster, to view the work by Pichat.",w,dm,y,,
11678672,"[Billhead of A. & R. Thwaites & Co., Dublin].",1,"""Bot. of A. & R. Thwaites & Co., preparers of soda & other mineral waters, salts, &c. under the sanction of the medical gentlemen. 147 Regent Street, London. 57 Upper Sackville Street, Dublin.""",w,dm,y,,
11678672,"[Billhead of A. & R. Thwaites & Co., Dublin].",2,"Addressed to ""Dr. Verner"" (?), and dated ""Dublin [June] 185[7].""",w,dm,y,,
11678672,"[Billhead of A. & R. Thwaites & Co., Dublin].",3,"""Importers & manufacturers of mineral waters to the Irish court since 1800.""",w,dm,y,,
11678698,[Billhead of Reece & Co. for supplies bought by the Medical Botanical Society].,1,"""Chemical & medical hall, no. 168, Piccadilly. Prescriptions carefully compounded. Chemical reagents for analyses & philosophical experiments. Medicine chests of various descriptions. Adapted to all climates. Chemical and mineralogical chests &c.""",w,dm,y,,
11678698,[Billhead of Reece & Co. for supplies bought by the Medical Botanical Society].,2,"""Bought of Reece & Co.""",w,dm,y,,
11678698,[Billhead of Reece & Co. for supplies bought by the Medical Botanical Society].,3,Features an illustration of the Reece & Co. storefront at 168 Piccadilly.,w,dm,y,,
11678713,"By Her Majesty's command, Frogmore House & gardens to be shown to Miss Smith & her party.",1,"An engraved admission ticket completed in manuscript and signed, presumably by a secretary to the Queen.",w,dm,y,,
11680410,"An account of the charges for catching the red deer out of the woods of the Rt. Honble. the Earl of Salsbury at Hatfield, from Novre. the 9th, 1734, to February the 2nd 1734/5.",3,"A detailed schedule of payments made by Lord Grey, Earl of Tankerville, of Chillingham Castle, for 85 days hunting. With a footnote regarding George Lowen, huntsman.",w,dm,y,,
11680410,"An account of the charges for catching the red deer out of the woods of the Rt. Honble. the Earl of Salsbury at Hatfield, from Novre. the 9th, 1734, to February the 2nd 1734/5.",4,"""Memdm. Mr. Geo. Lowen the huntsman hath taken in Hodsdon [?] Woods from the 25th of Novem. to the 9th Jany. 1734 ... 18 eighteen brace of male deer, 39 thirty nine brace of female deer.""",w,dm,y,,
11682200,"Letter : to the commander of the 3rd Battalion of Yucatán, Yucatán, Mexico, 1835 November 7.",1,Letterhead: Inspeccion General de Milicia Activa.,w,dm,y,,
11682285,"Album of newspaper clippings on antiquarian book sales, 1911-1929.",1,The clippings are pasted into a nineteenth-century account and receipt book; the few entries that remain visible date from the 1860s.,w,dm,y,,
11684278,"Noticias recividas del quartel general americano de finer de julio, circa 1794?",1,Caption title: Noticias recividas del quartel gl. americano de finer de julio.,w,dm,y,,
11685448,"Printed upon the ice, on the river Thames.",1,Records various dates and events which occurred when the river froze.,w,dm,y,,
11686024,Manoeuvres nouvelles : d'après les principes prussiens avec leur exercice détaillé.,1,"""Abrégé de l'instruction provisoire pour l'exercise; et Manoeuvres presenté à Monsieur de la Saulai, Lc. du regiment de Paris. Par Chaulay, Capitaine, au dit Corps.""--Page 3.",w,dm,y,,
11735150,Survey of Hertford Castle.,1,Text on the front cover and leaf 1 (verso) is in Latin. Text on leaf 2 is in English.,w,dm,y,,
11735962,"Map for Rancho New Helvetia, circa 1854.",1,Map title: Mapa de los terrenos para la colonia de Nueva Helvetia.,w,dm,y,,
11745395,"Elkington & Co. : silversmiths by special appointment to H.M The Queen, H.I.M. The Emperor of Austria, H.M. the King of the Belgians, H.R.H. The Prince of Wales.",2,"""Elkington & Co. silversmiths : original patentees of the electro plate : art workers in the precious and other metals : London, Liverpool, Manchester : Manufactory, Birmingham.""--Back cover.",w,dm,y,,
11747352,"Billhead of Christopher Corrall and Daniel Blachford, gold and silver lacemen, London, for purchases made by Barrington Buggin Esq., May 13th, 1772.",1,"The engraved billhead reads: ""Bot. of Chrisr. Corrall and Danl. Blachford, gold and silver lacemen, at the Indian Queen, No. 67 Lombard Street.""",w,dm,y,,
11747352,"Billhead of Christopher Corrall and Daniel Blachford, gold and silver lacemen, London, for purchases made by Barrington Buggin Esq., May 13th, 1772.",2,"Barrington Buggin of Harper Street was a ship broker, and owned warehouses in Fresh Wharf in the City of London.",w,dm,y,,
11752426,"Crystal Palace season ticket, 1855.",2,"""This ticket is available till April 1856. It admits the proprietor to the palace and park whenever they are open to the public, but not at other times. The proprietor must sign his name on the face of the ticket before presenting it and also in a book at the door whenever required so to do. The ticket must be shewn whenever he enters the palace and when asked for by the savants of the Crystal Palace Company. If presented by another than the person who signed it it will be forfeited. Ticket lost cannot be replaced. The bearer of this ticket is bound to observe all the rules made from time to time by the directors for the regulation of visitors.""--Verso.",w,dm,y,,
11754637,"Scrapbook, 1904-1919.",1,"Cover title: ""Press Book"".",w,dm,y,,
11767817,[Printed invoice and promotional handbill of Hafod Arms Hotel].,1,"The hotel was originally a small hunting lodge built in 1787 by Thomas Johnes, the then squire of The Hafod Mansion Estate, and it was enlarged and converted into a Swiss style chateau in 1839 by the third Duke of Newcastle, and Sir Henry Houghton. It attracted numerous visitors and inspired the Wordsworth poem ""To the torrent at Devil's Bridge"".",w,dm,y,,
11767817,[Printed invoice and promotional handbill of Hafod Arms Hotel].,2,The invoice features an engraved illustration of Devil's Bridge.,w,dm,y,,
11767817,[Printed invoice and promotional handbill of Hafod Arms Hotel].,4,"""Height of the Cataracts. From the bridge to the water, 114 feet ; first fall, 18 feet ; second 60 ; third 20, Grand Cataract 110 feet ; total from the bridge to the bed of the river, 322 feet.""",w,dm,y,,
11767817,[Printed invoice and promotional handbill of Hafod Arms Hotel].,5,"""Visitors may be accommodated with a Guide.""",w,dm,y,,
11773236,"The cook's book, Hardwicke House, [1748-1753].",1,"Caption title from p. [1]: The cook's book, 1748, Mary Stent.",w,dm,y,,
11805935,"Abigail Kelley Foster papers, 1836-1925 [electronic resource].",1,Online collection includes 1920 images of documents.,w,dm,y,,
11861078,"The establishment of the yearly charge of our dyett, with incidents for housekeeping : also wages & boardwages to the officers & servants of our house, chamber, chappells, & stables, with provisions for horses : also allowances, stipends, and pentions to old & supernumerary servants and widows, to commence the first day of October, 1714.",2,Cover title: Civil list establishments &c.,w,dm,y,,
11879055,"Divinity lectures, 1794-1795.",3,First lecture headed: Lectures. Begun 20th Nov. 1794.,w,dm,y,,
11915910,"Journal of a visit to London and tour on the continent in summer 1838 : in company with Messrs Thomas Anderson, John Clezy and Robert Richardson, Selkirk, and Revd James Veitch, Galashiels, 1838 / by Andrew Lang.",1,Spine title: Journal of tour | 1838,w,dm,y,,
12187213,Heraldic manuscript of the English kings and peers.,1,Spine title: Arms of the Nobility of England. MS. 1042-1619.,w,dm,y,,
12189043,Collection of pedigrees.,2,Spine title: Stemmata. List of Crests.,w,dm,y,,
12225074,"Hymns and poems, [18th century].",1,Spine title: Hymns & : Poems By : Eliz Scott.,w,dm,y,,
12377752,"Théorie de la banque à fonds unis, [circa 1840].",1,"Full title: Théorie de la banque à fonds unis: fondée sur les documents recueillis en Angleterre dans les establissemens bases sur ce principe, dans les procès-verbaux des comités secrets du parlement, ou extraits des divers ouvrages publiés sur ce sujet dans les trios royaumes et en Amérique.",w,dm,y,,
12382689,"Writings, [circa 1834-1852].",1,Spine title: Deserted City by E. M.,w,dm,y,,
12426232,"A docquet of fees, to be taken by the Secretary of Antigua for the time being ...",4,"Docket title: ""The within dockett is enter'd in the journal of the council of Antigua. Patrick Wilson. D. Secty. No. 11.""",w,dm,y,,
12438678,"The [lock] off loue, to be opened withe the [key] of constancye : compiled by the moste carefull caytyfe in christendom, and in lieu off a laste farewell.",1,Full spine title: The Lock off Love. Meditatyon upon the 51st Psalme &c. MS.,w,dm,y,,
12470901,"Writings, 1794-1801.",1,Spine title: Mélanges de M. de S. J.,w,dm,y,,
12506453,"Meteorological observations, 1788-1813.",1,"Spine title: ""Meteorological Observations by Beers & Howe.""",w,dm,y,,
12622515,"Frithiof's saga, [circa 1835].",3,Gilt spine title: Frithiof's Saga. | A Legend. | Trans. by Jas. Thain.,w,dm,y,,
12629986,"Notebook related to the election of Gilbert Affleck to Parliament, 1736-1737.",1,"Dated in Old Style; ""February 1736"" is New Style February 1737.",w,dm,y,,
12670383,"Letters to Mr. Richard Ray Junr. of New-York on several subjects by Nicholas Ray of London anno 1756, 1756-1757.",1,Spine title: Ray's Letters.,w,dm,y,,
12675814,"Eugene Fuller, M.D., May 8th 1858 - June 4th, 1930 : a summary of his life by his daughter, Eugenia Fuller Atwood, (Mrs. John C., Jr), approximately 1967.",1,"Cover title: Biography & collected papers of Eugene Fuller, M.D.",w,dm,y,,
12681069,Billhead of Whitehead Steam Navigation Company for Mr. L Whittle for goods that have been delivered.,2,"""Notice. Goods left on the Quay longer than 48 hours, will be Warehoused at the risk and expense of consignees. Whitehaven, [July 16], 1851. [Mr. L. Whittle], The Steamer Whitehaven has arrived from Liverpool with the undermentioned goods consigned to you; they have now landed on the Old Tongue, and are at your risk. Fisher & Steward. Agents, 36, King Street. To be paid on delivery. Received the above for the Whitehaven Steam Navigation Company [T. Thompson]""",w,dm,y,,
12682868,Bill for school expenses from the Royal Academy for Lord Augustus Beauclerk.,1,Royal coat of arms at top of billhead.,w,dm,y,,
12682868,Bill for school expenses from the Royal Academy for Lord Augustus Beauclerk.,2,"Record of school expenses for Lord Augustus Beauclerk for lodging, education, postage, medicine, shoemaker, tailor, hairdresser, cash going home, extra washing, sundries and house hire totalling £24/4/0.6. Receipt of payment not recorded.",w,dm,y,,
12682868,Bill for school expenses from the Royal Academy for Lord Augustus Beauclerk.,3,"""The Academy will open again on the [blank]. The amount of this bill may be paid into the Bank of Mess. Ladbroke, Bank Buildings, London on Dr. Burney's account with the Portsmouth Bank.""",w,dm,y,,
12685078,"Billhead recording repairs to the carriages of Sir George Musgrave in Penrith,Cumbria, from March, 1864 to January, 1865.",2,The engraved billhead features an illustration of Wright's carriage shop.,w,dm,y,,
12685701,"Billhead recording repairs to the carriages of the late Sir Musgrave Brisco in Carlisle from July 21, 1886 to December 19, 1886.",1,"""Established 1770. West Tower St. Carlisle and Penrith.""",w,dm,y,,
12685701,"Billhead recording repairs to the carriages of the late Sir Musgrave Brisco in Carlisle from July 21, 1886 to December 19, 1886.",2,"""N.B. Neat gigs to let.""",w,dm,y,,
12685701,"Billhead recording repairs to the carriages of the late Sir Musgrave Brisco in Carlisle from July 21, 1886 to December 19, 1886.",3,"""Five per cent interest charged on all overdue accounts.""",w,dm,y,,
12685701,"Billhead recording repairs to the carriages of the late Sir Musgrave Brisco in Carlisle from July 21, 1886 to December 19, 1886.",4,Engraved coat of arms at top: Super nuber surget phœbus.,w,dm,y,,
12687895,"Billhead of John Fletcher, draper, tailor, &c., Manchester, recording clothing purchased by Mr. Davenport, dated 1828.",1,"Billhead of John Fletcher, late Ravenscroft & Fletcher, draper, tailor, &c. 1. Red Lion Street. St. Ann's Square, recording two purchases by Mr. Davenport on August 6, 1827 and October 8, 1827 of 3 3/8 yard of serpentine cloth and the making of a coat, vest, silk buttons, and trousers and of 1 1/4 yard of fine black cloth and the making of trousers and 2 pairs of twill'd cotton drawers totally £8/13/6. Bears no receipt of payment.",w,dm,y,,
12696476,"Tax bill for William Hanham, Cranleigh, Surrey,  August 27th, 1843.",2,"Tax bill for William Hanham of Cranley totaling £53/7/3. Taxes to be paid include £14/8/9 for windows, £12/5/0 for servants, £10/10/0 for four wheel carriage drawn by more than 1 horse, £4/4/6 for horses for riding or drawing taxable carriages, £4/4/0 for dogs and a £10 per cent, thereon of £4/17/0.",w,dm,y,,
